Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
22	11	2.38e-07	6.62	4.19	33	63	17	31.7	63.3	16.5	746	33	64	16	539
21	11	2.38e-07	6.62	5.18	30	65	34	29.2	63.3	34.9	1.01e+03	28	64	35	514
20	8	1.39e-05	4.86	4.48	51	58	25	51.5	58.3	25.4	592	51	58	25	396
19	8	1.39e-05	4.86	4.84	12	55	33	12.3	55.2	32.6	636	13	53	33	450
18	7	6.12e-05	4.21	4.39	14	59	27	13.6	59.3	25.3	654	14	59	26	443
17	6	0.000288	3.54	4.06	56	41	28	56	40.2	29	205	56	42	29	176
16	5	0.00148	2.83	3.67	26	39	15	25.8	38.4	14.6	1e+03	26	39	15	728
15	5	0.00148	2.83	3.97	26	66	32	26	66.2	33.7	901	26	66	32	671
14	5	0.00148	2.83	4.22	26	43	12	26.6	42.1	12.9	1.23e+03	27	41	14	952
13	5	0.00148	2.83	3.78	34	57	33	35	57.8	32.8	357	35	58	33	263
12	5	0.00148	2.83	4.38	11	46	34	10.6	45.8	34.2	569	11	46	34	454
11	5	0.00148	2.83	3.73	26	28	11	24.1	27.2	11	424	23	27	11	370
10	5	0.00148	2.83	4.04	23	61	37	23.6	59.7	38.7	770	23	61	37	561
9	4	0.00853	2.07	5.01	31	64	40	30.4	63.3	40.2	506	31	63	40	372
8	4	0.00853	2.07	4.98	13	50	36	13	49.5	35.5	661	13	50	35	577
7	4	0.00853	2.07	4.38	13	57	26	12.5	57.3	25.5	688	13	57	26	606
6	4	0.00853	2.07	4.57	53	54	25	52.8	54	24.3	425	53	55	25	344
5	4	0.00853	2.07	3.28	10	37	21	9.5	37.2	21.7	904	10	37	22	612
4	4	0.00853	2.07	3.37	39	52	18	39.2	51.8	18	579	39	52	18	561
3	4	0.00853	2.07	5.43	54	51	31	53.6	51.6	31	448	53	52	30	334
2	4	0.00853	2.07	4.24	35	59	43	34.8	60.2	43	484	35	60	43	392
1	4	0.00853	2.07	4.72	34	63	41	34	63	40.3	615	34	62	41	541
