Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
11	7	6.12e-05	4.21	3.8	49	46	38	47.6	45.2	37.6	392	49	46	38	285
10	7	6.12e-05	4.21	4.32	37	65	37	37.4	64.4	35.8	719	35	65	36	470
9	6	0.000288	3.54	3.79	14	37	20	13.4	37.6	19.2	524	14	38	19	365
8	6	0.000288	3.54	3.81	38	40	30	38.4	39	29.7	257	38	38	28	220
7	5	0.00148	2.83	3.9	41	52	36	41.6	51.6	37.7	201	41	52	36	175
6	4	0.00853	2.07	3.87	23	66	34	23.7	66	34.5	579	25	66	34	395
5	4	0.00853	2.07	5.13	49	41	28	49	40.3	28	496	49	41	28	354
4	4	0.00853	2.07	3.78	51	55	28	51.3	54.3	28	602	51	55	28	381
3	4	0.00853	2.07	3.82	54	38	31	54.2	37.5	31.2	542	54	38	31	508
2	4	0.00853	2.07	3.78	56	42	19	55.3	40.5	19	483	55	40	19	363
1	4	0.00853	2.07	3.53	41	59	29	40.8	59.5	28.5	267	41	59	29	213
