Cluster Index	Z	x	y	z	
150	7.16	27	36	22
150	6.64	33	35	28
150	6.4	22	27	26
150	6.39	39	34	34
150	6.38	41	22	26
150	6.36	39	40	33
149	5.78	47	35	43
149	5.65	36	43	51
149	5.55	45	38	47
149	5.46	44	40	47
149	5.22	45	40	45
149	5.16	39	39	50
148	5.96	44	35	36
148	5.54	46	38	35
148	5.48	53	37	31
148	5.44	45	42	32
148	5.25	53	37	35
148	5.21	46	44	31
147	5.58	32	27	47
147	5.28	33	23	47
147	5.21	29	25	39
147	5.08	27	20	40
147	5.05	33	24	44
147	4.84	26	21	38
146	5.49	52	27	35
146	4.68	51	32	39
146	4.47	50	26	37
146	4.32	51	34	38
146	4.28	53	27	38
146	4.25	52	29	33
145	5.54	34	38	12
145	5.36	28	37	13
145	5.03	31	38	14
145	4.49	33	39	14
145	4.14	30	38	10
144	4.47	24	23	14
144	4.45	26	21	13
144	4.42	21	24	15
144	4.04	26	24	14
144	4.03	29	24	13
144	4.01	23	21	13
143	5.56	25	45	40
143	4.98	32	44	40
143	4.45	29	42	39
143	4.11	34	45	40
143	4.03	27	42	40
143	3.7	29	41	41
142	6.26	29	35	51
142	6.03	27	40	51
142	6.02	28	32	50
142	5.34	29	39	50
142	5.07	26	37	49
142	4.64	27	35	50
141	5.33	37	22	44
141	4.92	36	19	40
141	4.78	37	20	42
141	4.47	34	22	41
141	4.19	38	24	42
141	3.85	35	25	42
140	4.64	22	36	27
140	4.63	22	36	23
140	4.48	20	38	23
140	4.21	22	34	28
140	4.16	22	36	25
140	3.75	20	33	25
139	6.07	34	28	49
139	5.03	36	29	50
139	5	37	33	50
139	4.36	35	31	50
138	5.07	49	31	42
138	4.53	47	27	43
138	4	52	30	39
138	3.88	49	28	41
137	4.9	23	33	15
137	4.64	23	32	13
137	4.31	24	33	22
137	4.15	22	33	18
136	5.97	32	42	29
136	5.6	35	41	29
136	5.54	30	40	29
136	5.14	35	38	28
136	4.26	30	38	29
135	5.37	38	36	49
135	5.17	40	32	49
135	4.48	39	29	49
135	3.95	36	33	48
134	4.65	26	23	31
134	4.37	28	23	30
134	4.17	25	21	29
134	3.67	23	20	29
133	4.3	31	14	17
133	4.15	33	12	15
133	3.64	30	12	16
133	3.41	31	16	17
133	3.26	28	12	14
132	5.39	34	37	51
132	5.31	36	37	51
132	4.43	33	32	50
131	4.91	30	15	35
131	3.86	27	15	35
131	3.83	29	17	34
131	3.69	25	14	37
130	6.22	29	41	44
130	4.81	32	41	44
129	4.46	41	43	39
