Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
176	73	5.97e-31	30.2	5.61	44	65	25	42.6	61.7	28.4	738	44	65	25	286
175	71	2.4e-30	29.6	4.41	35	49	27	37.2	46.9	23.6	795	33	42	20	272
174	66	8.21e-29	28.1	4.43	41	20	12	41.1	20.4	11.3	1.65e+03	34	19	9	307
173	41	1.91e-20	19.7	4.32	16	42	14	15.5	40.7	13.7	960	15	42	12	426
172	38	2.44e-19	18.6	4.45	49	28	19	46.2	27.1	14.6	484	47	28	17	253
171	35	3.34e-18	17.5	4.95	36	27	10	38	25	11.1	1.58e+03	40	26	8	260
170	31	1.23e-16	15.9	5.6	34	61	32	35.9	64.6	33.9	964	39	66	33	350
169	30	3.1e-16	15.5	4.34	24	46	30	23.5	47.9	30.5	237	21	50	24	140
168	30	3.1e-16	15.5	5.28	44	42	15	46.6	42.4	12.2	968	47	42	12	539
167	23	2.78e-13	12.6	5.2	50	41	39	47.7	39.4	38.1	324	50	41	39	190
166	22	7.75e-13	12.1	4.8	37	28	15	33.2	27.3	14.4	403	34	28	14	288
165	21	2.19e-12	11.7	4.66	44	60	24	44.3	58.5	26.3	257	44	60	24	181
164	20	6.31e-12	11.2	4.42	16	35	37	14.7	34.5	37.3	274	13	35	37	202
163	20	6.31e-12	11.2	5.14	53	37	37	50.5	36.5	36.8	308	53	37	37	192
162	19	1.85e-11	10.7	5.01	36	52	25	38	52.2	24.3	514	36	52	25	239
161	18	5.51e-11	10.3	4.67	37	66	23	37.6	65.9	24.3	1.04e+03	38	67	24	420
160	18	5.51e-11	10.3	3.95	25	45	26	25	45	25.8	296	26	45	23	196
159	17	1.68e-10	9.77	4.9	16	43	18	14.8	41.7	19.7	338	17	43	18	200
158	17	1.68e-10	9.77	4.51	22	36	34	23.4	36.4	33.7	157	26	37	34	108
157	17	1.68e-10	9.77	4.91	31	67	24	29.2	67.6	25.6	1.08e+03	31	67	24	567
156	17	1.68e-10	9.77	4.64	47	33	25	48.1	31.9	24.8	297	51	33	26	166
155	16	5.23e-10	9.28	5	35	68	30	35.9	68.3	27.8	1e+03	35	68	30	586
154	15	1.67e-09	8.78	4.21	18	49	17	18.7	47.6	13.8	602	18	47	12	444
153	15	1.67e-09	8.78	5.03	20	39	21	19.7	42.4	19.9	515	18	41	22	274
152	15	1.67e-09	8.78	4.64	44	44	37	45.4	44.6	34.3	221	45	46	33	155
