Cluster Index	Z	x	y	z	
144	6.35	41	22	26
144	6.27	22	27	26
144	6.26	41	28	27
144	6.19	30	32	31
144	6.13	46	21	30
144	6	32	35	28
143	6.05	16	34	28
143	6.02	13	36	29
143	5.64	29	37	20
143	5.61	27	39	22
143	5.48	27	36	22
143	5.46	10	39	29
142	5.31	43	29	19
142	5.02	41	26	15
142	4.73	51	22	20
142	4.71	39	33	18
142	4.65	43	24	14
142	4.64	45	22	13
141	5.46	34	39	23
141	5.05	37	40	24
141	5.05	39	41	22
141	4.48	44	38	20
141	4.44	35	41	22
141	4.42	38	37	21
140	5.04	46	21	24
140	4.38	40	13	23
140	4.37	48	22	25
140	4.2	42	14	24
140	3.98	45	16	24
140	3.88	43	18	25
139	5.44	41	25	39
139	4.93	42	23	42
139	4.39	40	23	44
139	4.25	44	25	40
139	3.86	40	28	40
138	5.24	25	44	26
138	4.95	28	43	25
138	3.75	28	45	23
137	5.02	12	34	36
137	4.93	14	33	37
137	3.3	15	31	39
137	3.28	14	34	41
136	4.27	42	20	10
136	4.25	38	19	10
136	3.95	41	18	8
136	3.91	38	17	9
136	3.58	42	16	10
136	3.53	35	16	12
135	4.51	22	34	32
135	4.5	24	35	32
135	4.29	28	37	31
135	3.66	23	36	30
134	4.54	48	21	22
134	4.45	50	20	22
134	4.35	46	23	22
134	4.03	47	19	20
134	3.89	48	17	19
133	6.11	29	41	44
133	5	32	41	44
133	4.02	32	39	43
132	4.26	38	32	10
132	4.17	40	37	10
132	4.03	40	34	10
132	3.95	41	31	9
131	4.81	47	31	44
131	4.47	48	35	45
131	3.68	49	33	45
130	4.82	32	25	17
130	4.42	34	26	15
130	3.59	31	23	17
129	5.73	32	27	32
129	3.8	30	24	32
128	3.88	43	13	18
128	3.69	43	16	20
128	3.5	40	15	20
128	3.43	45	14	18
127	4.23	18	35	19
127	3.98	20	34	20
127	3.96	20	31	20
126	5.78	33	23	47
126	4.25	30	26	45
126	3.71	32	27	47
126	3.56	28	24	45
125	4.28	48	21	36
125	4.18	49	22	31
125	4.03	47	22	34
124	4.94	12	25	34
124	4.18	15	26	34
124	4.11	15	24	35
124	3.58	13	29	36
124	3.43	14	27	36
123	4.88	24	31	11
123	4.22	22	31	13
123	3.81	26	32	12
123	3.76	26	34	13
122	4.25	46	35	17
122	4.05	44	35	20
122	3.84	44	36	17
122	3.52	45	33	20
121	4.85	41	25	21
121	3.75	38	26	22
121	3.23	36	24	20
120	4.73	47	35	43
120	4.29	47	39	43
120	3.62	50	39	43
120	3.34	45	34	44
119	4.7	38	35	23
119	4.67	36	33	24
119	4.53	39	37	25
119	3.91	41	37	24
118	4.48	20	21	41
118	4.21	20	24	43
118	3.98	21	27	41
118	3.73	20	23	41
118	3.36	18	26	42
117	5.19	19	41	21
117	4.69	18	41	19
117	4.2	21	40	23
116	4.89	37	37	30
116	4.6	39	35	30
116	4.45	38	39	30
115	5.13	31	44	39
115	3.68	30	42	39
114	4.57	21	37	18
114	3.94	20	38	16
114	3.5	24	37	17
114	3.35	24	37	19
113	5.18	36	19	40
113	4.86	37	22	44
113	4.7	37	20	42
112	4.61	28	41	21
112	3.73	26	43	20
112	3.71	23	43	19
111	4.77	32	42	29
111	4.24	35	41	29
111	4.2	35	38	28
110	5.01	46	38	35
110	4.55	46	38	33
110	4.29	43	39	33
109	4.16	30	18	10
109	3.92	30	20	11
109	3.46	31	16	12
108	4.64	32	47	33
108	4.27	34	45	34
107	4.15	26	18	11
107	3.92	23	17	9
107	3.33	21	18	10
106	4.13	19	18	14
106	3.82	19	19	16
105	4.44	24	29	10
104	4.26	24	34	47
104	4.11	22	34	46
104	4.01	20	35	46
103	4.84	37	29	23
103	4.36	34	30	20
102	5.48	32	33	42
102	4.18	30	34	45
102	3.77	28	34	46
101	5.04	31	46	38
101	3.53	32	48	37
100	3.9	36	29	50
100	3.81	33	29	48
100	3.75	35	31	50
99	3.9	9	29	33
99	3.9	11	28	34
98	4.58	29	36	10
98	4.19	30	38	10
97	4.53	28	42	35
97	4.25	30	44	34
96	3.87	53	26	23
95	5.01	22	40	10
95	4.08	19	44	12
95	4.05	21	42	11
94	4.18	33	39	14
94	3.69	34	38	12
93	5.15	22	36	40
92	4.37	20	31	32
92	4.29	17	29	33
92	3.79	19	29	32
91	4.5	22	18	39
91	4.13	21	16	38
90	4.44	16	45	18
90	3.9	14	47	18
89	4.94	52	27	35
88	4.91	45	44	31
88	4.79	45	42	32
87	4.39	24	42	46
87	4	22	42	47
87	3.89	27	43	46
86	5.61	38	31	37
86	4.8	40	30	39
85	4.29	52	35	40
85	3.6	53	37	40
84	3.68	13	22	17
84	3.5	14	24	18
83	4.64	44	39	11
83	4.39	42	37	14
82	4.05	39	35	49
81	4.68	53	36	26
81	3.65	56	35	26
81	3.35	53	36	28
80	5.39	51	33	43
80	4.44	53	35	43
79	3.97	21	26	13
79	3.63	21	25	11
78	5.07	8	41	19
78	3.58	10	43	15
77	4.69	37	32	18
77	3.97	38	30	18
76	4.27	51	33	29
76	3.81	53	30	29
76	3.66	53	33	31
75	5.11	34	20	44
75	4.85	33	24	44
75	4.13	35	22	45
74	4.15	11	37	32
73	4.96	29	39	50
73	4.15	32	40	51
72	5.2	42	34	30
72	4.95	42	35	34
72	4.67	42	33	32
71	3.96	14	37	15
71	3.96	12	37	15
70	4.3	25	36	37
70	3.68	25	37	40
70	3.54	27	35	40
69	4.16	35	44	21
68	4.46	18	32	35
67	4.95	34	36	9
67	4.16	36	36	9
66	4.62	51	27	13
66	3.33	49	28	12
65	4.78	37	37	51
65	4.56	35	37	51
64	4.56	13	32	28
64	4	13	30	30
63	4.02	19	36	14
63	3.2	18	34	15
62	3.87	44	28	44
62	3.67	46	28	45
61	5.66	27	36	14
61	4.67	29	37	12
60	4.27	35	40	51
59	4.72	44	45	35
59	3.74	44	47	36
58	3.83	36	30	16
57	4.77	16	39	42
56	4.2	21	50	39
56	3.64	19	50	38
55	4.29	22	13	17
55	3.66	20	15	17
54	4.75	50	25	25
53	4.29	12	35	24
52	3.49	34	34	49
52	3.29	33	31	49
51	4.35	22	24	44
51	3.97	21	26	45
50	3.93	45	40	16
50	3.56	47	40	16
50	3.21	44	40	18
49	3.84	35	25	42
49	3.65	38	24	42
48	3.97	56	39	24
47	4.17	40	44	43
47	3.61	42	43	45
46	3.89	47	28	42
45	3.77	15	45	34
45	3.55	17	46	35
44	4.34	39	12	19
43	3.83	34	23	42
43	3.8	32	21	40
43	3.6	34	21	41
42	3.91	54	45	23
42	3.87	56	42	25
42	3.2	54	43	24
41	3.78	28	56	18
40	4.25	30	29	44
40	3.77	29	30	46
39	4.12	22	42	38
39	3.23	24	43	38
38	3.88	41	41	20
37	4.31	19	31	45
36	3.56	43	43	18
35	4.12	51	33	38
34	4.65	40	36	37
33	4.75	49	41	26
32	5.42	25	45	40
32	3.55	25	45	38
31	3.53	14	32	20
30	5.53	30	36	36
29	4.64	52	32	21
28	3.89	20	21	35
28	3.46	22	22	36
27	5.1	11	40	22
26	4.77	14	42	24
25	4.92	28	46	32
24	4.17	43	36	48
24	4.05	43	34	48
23	3.36	29	56	39
23	3.27	27	57	40
22	4.2	39	39	48
21	4.21	44	38	40
20	4.39	15	28	32
20	4.05	14	30	33
19	4.09	25	59	20
18	3.58	53	42	33
18	3.46	52	42	35
