Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
23	33	1.99e-17	16.7	4.85	15	44	38	17.4	44.7	39	328	17	47	42	141
22	19	1.85e-11	10.7	4.42	20	48	35	17.4	48.8	34.5	433	17	48	34	202
21	13	1.84e-08	7.74	4.71	16	49	26	15.7	48.6	25.1	358	14	48	23	213
20	8	1.39e-05	4.86	4.94	18	50	21	20.3	50.1	21.8	544	18	50	21	278
19	8	1.39e-05	4.86	4.45	26	44	32	26.4	43.9	32.6	264	27	43	32	156
18	6	0.000288	3.54	4.5	14	48	35	14.4	47.7	35.8	273	14	48	35	212
17	6	0.000288	3.54	3.56	31	46	22	31.8	47.7	23.1	865	32	48	24	448
16	6	0.000288	3.54	4.37	26	38	44	26.3	37.7	44.2	95.1	27	38	45	71.4
15	6	0.000288	3.54	4.63	40	68	24	39.5	67.7	24.2	472	39	68	24	406
14	6	0.000288	3.54	4.43	15	47	18	14.7	47	18.2	255	15	47	17	189
13	5	0.00148	2.83	4.11	15	44	29	15.3	44	29.6	96.8	14	45	30	87.2
12	5	0.00148	2.83	3.66	21	41	30	20.6	41	29.4	197	21	40	29	132
11	5	0.00148	2.83	3.99	15	54	25	15.2	54.2	24.2	220	14	54	25	187
10	5	0.00148	2.83	4.2	20	47	30	20.8	47.8	29.8	169	21	48	29	143
9	4	0.00853	2.07	4.13	32	23	41	31.6	23	41.5	171	32	23	42	161
8	4	0.00853	2.07	4.12	31	43	31	30.3	43.5	31	432	31	43	31	337
7	4	0.00853	2.07	3.96	20	52	43	19.1	52	41.8	338	20	52	43	203
6	4	0.00853	2.07	4.45	20	40	20	20	39.9	19.1	172	20	39	19	150
5	4	0.00853	2.07	3.69	14	46	14	14	45.3	14.5	251	14	46	14	210
4	4	0.00853	2.07	3.76	22	42	23	22.5	42.5	23	130	22	42	23	115
3	4	0.00853	2.07	4.75	12	42	36	12.9	41.1	35.5	318	12	42	36	183
2	4	0.00853	2.07	3.62	23	26	37	23.5	25.5	36.8	130	24	24	36	123
1	4	0.00853	2.07	3.44	29	50	39	30.2	50.7	40	136	31	52	40	98.5
