Cluster Index	Z	x	y	z	
91	5.63	51	29	16
91	5.46	50	31	16
91	5.44	48	34	27
91	5.16	51	32	21
91	5.14	42	38	21
91	5.14	53	38	14
90	4.97	45	13	25
90	4.86	48	16	22
90	4.79	46	17	24
90	4.79	47	20	27
90	4.52	35	16	15
90	4.48	46	14	22
89	5.17	48	31	27
89	5.1	47	29	31
89	5.03	50	25	25
89	4.95	51	31	31
89	4.58	52	33	29
89	4.41	52	33	31
88	5.25	56	39	35
88	5.05	52	40	32
88	4.84	47	40	30
88	4.69	54	36	34
88	4.59	53	38	35
88	4.17	51	38	34
87	4.11	27	11	18
87	3.86	27	9	19
87	3.65	23	13	20
87	3.64	25	16	19
87	3.63	26	14	20
87	3.6	27	13	22
86	4.27	33	12	18
86	4.24	37	19	21
86	4.19	33	16	20
86	4.01	36	14	20
86	3.96	34	19	21
86	3.93	35	17	20
85	5.44	52	35	40
85	5.27	45	40	45
85	5.02	53	37	40
85	4.82	44	38	46
85	4.72	49	42	42
85	4.56	44	40	47
84	5.1	32	23	42
84	4.43	32	21	42
84	4.41	36	24	47
84	4.34	35	24	45
84	4.31	36	24	41
84	4.09	34	22	41
83	5.4	52	28	40
83	4.97	53	28	38
83	4.5	49	29	34
83	4.28	53	29	35
83	4.2	50	26	37
83	4.08	47	27	33
82	4.38	38	27	47
82	4.24	40	32	49
82	4.01	39	35	49
82	3.95	39	30	49
82	3.9	38	33	48
82	3.85	32	26	42
81	4.81	35	32	32
81	4.48	31	36	33
81	4.37	35	35	33
81	4.29	32	32	33
81	3.47	35	38	33
81	3.21	29	32	33
80	5.57	41	29	27
80	4.81	41	29	30
80	4.75	36	27	26
80	4.32	39	30	32
80	4.12	40	31	29
80	3.88	39	30	26
79	4.98	43	24	30
79	4.38	47	24	27
79	3.79	41	24	29
79	3.77	42	22	29
78	5.43	48	34	45
78	5.36	47	31	44
78	4.44	46	27	45
78	4.39	46	29	45
78	4.13	44	28	44
78	3.91	44	24	43
77	4.54	43	29	25
77	4.07	45	31	24
77	4.03	46	29	24
77	4	44	32	21
76	4.17	30	12	16
76	4.12	31	14	16
76	3.84	30	16	17
76	3.69	28	15	16
76	3.68	33	12	15
75	4.99	36	33	24
75	4.71	38	35	23
75	4.65	37	30	22
75	4.21	34	33	22
75	3.76	35	31	21
74	4.86	39	40	33
74	4.65	39	38	33
74	4.18	39	35	34
74	3.97	38	33	36
74	3.56	37	38	35
73	4.76	46	27	8
73	4.41	48	28	11
73	4.03	44	29	9
73	3.77	41	29	9
72	5.1	48	30	42
72	5.09	48	28	43
72	4.81	50	31	41
72	3.94	50	27	40
71	5.79	40	26	8
71	5.16	42	25	9
