Cluster Index	Z	x	y	z	
9	4.05	43	17	29
9	3.93	50	18	30
9	3.9	41	16	21
9	3.78	44	17	24
9	3.75	45	17	38
9	3.67	43	15	31
8	4.29	33	38	21
8	4.29	43	26	18
8	4.09	40	37	26
8	3.91	36	31	21
8	3.85	39	28	19
8	3.83	35	38	19
7	5.21	12	50	29
7	4.63	15	46	31
7	4.28	17	60	29
7	4.18	16	60	32
7	3.76	12	55	27
7	3.75	16	43	28
6	4.3	28	47	23
6	4.17	26	40	32
6	3.94	27	50	26
6	3.55	24	45	21
6	3.5	26	45	26
6	3.12	21	42	19
5	3.76	23	22	34
5	3.6	22	15	30
5	3.37	23	17	32
5	3.32	25	12	26
5	3.11	21	15	23
5	2.95	20	17	28
4	5.06	29	46	49
4	4.99	28	48	48
4	4.51	22	46	46
4	4.48	25	46	48
4	4.26	20	48	44
4	4.14	18	51	43
3	5.37	49	45	34
3	5.04	44	48	36
3	4.41	46	45	34
2	4.55	26	26	43
2	3.86	28	21	43
2	3.73	26	22	39
2	3.29	27	22	41
2	3.25	25	30	41
2	3.2	25	28	46
1	5.22	37	24	43
1	3.99	39	26	41
1	3.33	41	26	39
1	3.07	32	25	39
1	2.93	41	29	37
