Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
28	1067	0	90.7	10.3	41	15	20	39.4	20.4	28.6	2.98e+03	44	18	19	410
27	461	0	50.5	8.14	20	14	28	21.3	18.3	22.7	1.39e+03	20	15	19	368
26	86	5.16e-15	14.3	6.29	18	45	35	16.6	46.4	35.5	663	18	45	35	289
25	79	4.76e-14	13.3	4.68	22	40	47	18.9	35.7	43.6	980	22	40	47	295
24	77	9.08e-14	13	7.12	44	47	34	45.9	47.6	33.5	761	45	47	33	321
23	71	6.54e-13	12.2	4.44	33	16	32	32.3	17.7	28.5	963	32	16	28	346
22	57	8.27e-11	10.1	5.2	24	44	44	23.7	44	43.1	504	23	44	44	276
21	51	7.41e-10	9.13	4.71	32	40	39	31.5	38.9	40.6	692	29	38	39	332
20	34	6.56e-07	6.18	4.98	52	32	19	50.2	32	18	521	50	28	16	270
19	33	9.54e-07	6.02	4.57	21	59	36	23.8	59.2	38	368	21	59	36	274
18	30	3.58e-06	5.45	5.7	45	31	36	43.7	29.4	36.2	534	44	29	36	255
17	26	2.22e-05	4.65	4.29	29	13	13	30.1	15.6	12.2	439	30	17	10	276
16	24	5.73e-05	4.24	4.23	42	62	19	41	63.6	20.1	394	41	65	19	261
15	21	0.000249	3.6	5.22	17	54	32	17.4	54.3	30.7	591	17	54	31	331
14	19	0.000688	3.16	4.47	19	34	31	19.5	34.6	31.2	476	21	35	30	288
13	18	0.00116	2.94	4.51	30	19	13	29.3	19.3	15.5	505	31	17	18	240
12	18	0.00116	2.94	3.42	44	15	12	47.6	18.3	11.7	308	47	16	9	207
11	16	0.00339	2.47	3.19	13	38	31	12.4	37.2	31.5	362	12	38	32	249
10	16	0.00339	2.47	4.49	31	47	41	30.3	46.2	41.2	573	31	47	41	284
9	15	0.0059	2.23	3.94	36	48	37	34.6	47.8	38.2	315	34	48	41	229
8	15	0.0059	2.23	4.09	49	24	10	47.3	23.1	8.1	377	47	22	7	256
7	13	0.0184	1.73	4.15	21	38	38	20.5	37.2	38.7	445	20	37	39	295
6	13	0.0184	1.73	3.69	46	55	17	41.8	55.7	17.7	541	43	57	17	268
5	13	0.0184	1.73	3.74	34	64	15	34.2	63.6	15.9	324	34	64	15	259
4	13	0.0184	1.73	3.38	13	38	35	14	37.5	35.5	410	12	37	36	247
3	12	0.0332	1.48	3.91	48	36	37	48.8	37.6	37.5	307	48	36	37	201
2	12	0.0332	1.48	3.3	51	41	13	48.4	40.7	13.8	271	51	41	13	207
1	12	0.0332	1.48	3.42	53	25	23	53.3	24.8	23.6	351	53	25	22	228
