Cluster Index	Z	x	y	z	
32	8.2	40	15	21
32	8	21	13	28
32	7.79	49	19	22
32	7.67	44	18	21
32	7.48	44	19	19
32	7.41	42	22	19
31	5.78	22	21	41
31	5.76	24	23	36
31	5.62	25	23	38
31	5.6	27	19	41
31	4.78	24	25	43
31	4.68	20	26	43
30	6.6	40	21	40
30	6.44	41	22	38
30	6.4	38	20	41
30	5.57	41	24	36
30	4.43	42	23	41
30	4.39	44	21	37
29	6.59	18	45	35
29	5.5	18	47	35
29	5.24	20	46	35
29	4.68	12	50	38
29	4.41	16	47	35
29	3.71	14	47	39
28	6.14	45	47	34
28	4.72	47	49	35
28	4.33	46	45	30
28	3.3	49	45	35
28	3.2	49	46	31
28	2.97	48	50	37
27	4.31	22	60	37
27	4.14	25	63	37
27	3.89	24	60	39
27	3.82	22	57	37
27	3.47	21	60	34
27	2.95	27	60	37
26	4.2	16	55	31
26	4.12	19	55	29
26	3.93	17	55	26
26	3.83	17	56	28
26	3.78	17	53	32
26	3.3	16	52	29
25	4.63	28	43	21
25	3.94	30	43	20
25	3.51	25	44	22
25	3.35	31	46	22
25	3.12	32	41	19
25	3.05	29	47	20
24	4.11	17	33	43
24	4.11	20	36	43
24	3.94	16	34	41
24	3.67	16	36	40
24	3.45	20	31	42
24	3.4	16	35	44
23	3.93	12	38	32
23	3.82	14	38	36
23	3.38	13	36	31
23	3.01	14	35	36
23	2.67	12	39	29
22	4.02	35	53	15
22	3.73	35	45	15
22	3.65	36	42	16
22	3.45	36	49	17
22	3.26	37	43	13
22	3.02	37	48	14
21	5	23	65	19
21	3.91	26	59	17
21	3.55	25	63	18
21	2.87	26	57	17
20	3.41	21	51	27
20	2.83	24	52	23
19	3.65	28	37	32
19	3.44	28	35	32
19	3.31	27	32	31
19	3.12	25	31	31
19	3.09	29	33	30
19	2.92	29	39	33
18	4.4	33	48	17
18	4.14	33	51	16
18	3.77	33	45	18
17	4.38	52	29	18
17	3.9	51	32	16
17	3.45	51	31	20
17	3	53	34	16
17	2.92	55	32	19
16	4.49	31	40	40
16	4.36	31	38	42
16	4.02	31	39	44
16	3.78	33	35	41
15	4.14	19	30	36
15	3.64	21	33	34
15	3.59	15	30	35
15	3.5	18	30	33
15	2.88	22	29	35
14	3.29	28	14	11
14	3.25	23	13	10
14	3.2	26	16	8
14	3.14	22	13	12
14	3.08	25	13	12
13	4.41	17	56	18
13	3.76	19	54	16
13	2.77	20	54	22
12	4.92	21	34	32
12	4.07	19	34	31
12	3.06	17	37	31
11	3.65	41	39	21
11	3.38	39	34	23
11	3.37	39	39	24
11	3.23	40	41	22
11	3.18	40	36	22
10	4.12	37	43	33
10	3.55	36	41	33
10	3.47	35	39	33
10	2.75	35	37	33
9	5.18	23	45	11
9	4.55	21	51	11
9	4	21	49	11
9	2.72	18	51	13
8	3.76	55	38	28
8	3.49	57	36	25
8	3.27	53	36	25
8	3.26	51	34	26
7	3.92	24	66	22
7	3.91	26	67	24
7	3.46	24	70	23
6	3.89	36	54	18
6	3.71	37	53	21
6	3.46	33	51	20
6	2.62	35	56	17
5	4.27	16	19	26
5	3.77	19	22	29
4	3.6	41	64	19
4	3.19	42	64	21
4	3.08	40	66	20
4	3.08	42	62	19
3	3.4	25	50	17
3	3.08	21	56	17
3	2.9	26	52	17
3	2.78	24	54	17
2	3.82	14	41	14
2	3.75	13	43	14
2	3.53	14	41	12
2	3.23	11	44	15
1	5.02	24	44	44
