Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
15	50	1.08e-09	8.97	4.19	24	68	21	23.4	67.3	22.3	4.18e+03	21	67	21	1.61e+03
14	43	1.59e-08	7.8	3.64	37	27	26	37	26.9	26.5	3.6e+03	38	27	26	1.63e+03
13	38	1.19e-07	6.92	3.49	36	20	24	32	21.3	23	1.9e+03	32	20	24	1.06e+03
12	32	1.49e-06	5.83	3.4	28	24	27	26.7	25.2	25.7	4.11e+03	29	27	25	1.83e+03
11	23	9.27e-05	4.03	3.74	27	36	48	28	33.4	46.8	1.31e+03	29	33	47	886
10	20	0.000412	3.39	3.28	43	25	16	41.8	25.2	12.8	949	40	24	10	795
9	19	0.000688	3.16	3.71	47	25	14	47.2	23.5	14.1	1.36e+03	47	24	17	836
8	18	0.00116	2.94	3.41	24	30	26	23.6	28.8	25.6	1.8e+03	25	29	26	1.23e+03
7	17	0.00197	2.7	3.12	38	42	32	36.9	43.3	30.7	1.84e+03	38	42	32	1.25e+03
6	15	0.0059	2.23	2.89	34	24	44	35.7	26.2	44.8	1.21e+03	34	23	43	849
5	14	0.0104	1.98	3.24	45	27	9	44.7	29.1	9.9	2.75e+03	46	30	11	1.46e+03
4	14	0.0104	1.98	3.14	19	24	12	21.2	24	11	1.04e+03	21	25	10	815
3	13	0.0184	1.73	2.89	34	24	9	34.7	23.2	8.86	1.91e+03	33	23	9	1.17e+03
2	13	0.0184	1.73	3.5	48	22	34	47.8	21.8	32.8	1.29e+03	48	21	32	951
1	12	0.0332	1.48	3.39	50	32	17	50.3	30.4	18.4	1.18e+03	52	28	20	955
