Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
251	313	0	101	7.42	12	40	27	14.6	39.8	26.7	7.91	12	46	25	2.22
250	119	0	51.8	6.09	38	47	28	35.8	48.6	25.7	4.34	33	49	25	2.14
249	78	3.9e-39	38.4	5.63	47	64	25	44.5	65.1	26.3	7.6	44	67	27	3.98
248	61	6.58e-33	32.2	5.86	32	67	28	32.5	65.7	26.3	8.36	31	67	21	3.21
247	58	9.44e-32	31	5.7	54	40	27	52.7	45.8	26.4	3.98	53	45	25	2.26
246	43	1.23e-25	24.9	5.14	25	22	19	21.7	23.2	18.2	10.3	22	23	19	4.61
245	38	1.91e-23	22.7	5.2	24	56	39	29.2	59.1	40.1	5.01	31	60	41	2.63
244	28	9.56e-19	18	4.98	46	39	36	48.4	40.3	35.3	2.14	50	41	35	1.34
243	28	9.56e-19	18	4.58	18	41	35	17.8	39.9	36.3	2.92	18	39	35	1.38
242	26	9.63e-18	17	5.44	25	50	24	25.4	47.1	22.6	3.12	27	48	21	1.64
241	23	3.45e-16	15.5	5.23	26	17	36	27.9	17.1	34.5	3.26	27	17	36	1.75
240	22	1.18e-15	14.9	4.22	33	56	28	34.3	56.6	28.4	3.25	33	58	31	1.65
239	21	4.09e-15	14.4	4.82	46	35	29	47.4	33.6	30	2.52	46	35	29	1.6
238	20	1.45e-14	13.8	5.09	36	52	43	37	51.9	41.1	3.85	36	57	44	1.38
237	19	5.26e-14	13.3	4.83	23	51	21	24.4	51.5	19.1	4.67	25	49	18	2.73
236	18	1.95e-13	12.7	4.46	37	59	25	36.5	60	26.2	1.86	34	62	25	1.32
235	17	7.4e-13	12.1	5.88	36	61	41	37.7	58.7	38.3	6.08	36	61	41	1.84
234	17	7.4e-13	12.1	5.31	15	22	38	16.5	21.2	38.7	3.6	15	22	38	2.32
233	17	7.4e-13	12.1	4.97	44	59	18	44.2	60.2	18.6	7.21	43	61	19	4.5
232	16	2.89e-12	11.5	5.69	14	41	41	15.9	40.4	42.3	3.21	14	41	41	2.12
231	15	1.16e-11	10.9	4.81	51	57	25	49.8	57.7	25	5.93	51	57	22	3.2
230	15	1.16e-11	10.9	5.07	13	27	20	12.5	26.6	20	5.74	11	29	20	3.87
229	14	4.79e-11	10.3	4.39	31	41	32	31.7	43	32	2.59	30	45	32	2.06
228	14	4.79e-11	10.3	3.85	47	46	30	46.8	47.2	26.4	1.75	49	47	28	1.29
227	13	2.05e-10	9.69	4.8	50	47	23	50	46.5	23.2	3.09	48	45	24	1.96
226	13	2.05e-10	9.69	5.21	21	47	39	20.3	46.8	38.1	1.4	20	46	38	1.1
225	13	2.05e-10	9.69	3.99	39	28	30	39.1	25.9	30.5	2.38	38	25	30	1.49
224	12	9.14e-10	9.04	5.21	37	10	20	36.7	10.8	20.4	13.4	36	14	20	4.51
223	12	9.14e-10	9.04	4.17	35	9	28	35.2	9.35	28.4	5.68	34	11	29	2.6
222	12	9.14e-10	9.04	4.81	20	34	43	20.4	35	42.2	2	21	36	44	1.5
221	12	9.14e-10	9.04	5.87	47	54	18	46.3	52.6	17.7	4.92	47	54	18	3.12
220	12	9.14e-10	9.04	5.13	29	59	27	29.2	58.5	27.2	1.85	29	59	27	1.32
219	11	4.24e-09	8.37	4.23	26	65	28	25.1	65.2	28.7	5.04	24	67	30	2.89
218	11	4.24e-09	8.37	6.04	35	60	36	35.2	61	36.4	5.4	36	62	38	2.27
217	11	4.24e-09	8.37	4.93	31	29	45	32.2	28.6	45.4	4.33	33	29	46	2.63
216	10	2.06e-08	7.69	3.92	14	24	16	16.4	25	16.1	13.2	16	25	17	5.37
215	10	2.06e-08	7.69	3.98	30	37	45	31.5	35.1	44.9	1.48	31	33	44	1.28
214	10	2.06e-08	7.69	4.68	19	32	40	19.1	31.3	40.8	2.31	19	32	40	1.75
213	10	2.06e-08	7.69	4.54	33	22	26	33.4	23.6	26.8	4.23	34	25	27	3.01
212	10	2.06e-08	7.69	6.15	45	48	29	44.2	48.4	28.5	1.99	44	48	29	1.47
211	10	2.06e-08	7.69	4.83	16	48	27	16.4	47.3	26.7	2.67	17	46	25	1.54
210	10	2.06e-08	7.69	4.87	13	33	34	13	31.7	34.2	2.06	13	33	34	1.39
209	9	1.19e-07	6.92	5.18	38	61	16	37.6	62.7	16.4	4.49	37	62	17	2.52
208	9	1.19e-07	6.92	3.94	21	59	26	20.4	60.8	26.6	1.79	19	63	29	1.32
207	8	5.96e-07	6.22	4.61	45	43	36	47.6	44.4	36.4	1.77	49	45	36	1.25
206	8	5.96e-07	6.22	4.77	13	48	29	13.4	49.2	29.6	2.19	15	50	30	1.7
205	7	3.4e-06	5.47	4.89	20	32	29	19	31.9	27.7	2.12	18	33	28	1.55
204	7	3.4e-06	5.47	5.29	14	54	26	14	54.7	27.2	2.89	14	56	28	2.16
203	7	3.4e-06	5.47	4.82	37	20	32	37.1	19.8	32.1	1.62	38	18	33	1.27
202	7	3.4e-06	5.47	3.96	17	35	38	18	35	38.1	1.64	17	35	38	1.22
201	7	3.4e-06	5.47	4.03	53	41	23	53.8	40.6	23.3	3.64	55	41	25	2.38
200	7	3.4e-06	5.47	3.77	45	33	39	43.4	32	39.3	1.6	42	31	40	1.25
199	7	3.4e-06	5.47	3.91	41	50	16	42.4	50.8	16.1	6.22	43	50	17	4.53
198	7	3.4e-06	5.47	5.33	27	49	29	27.9	48.6	28.7	3.66	30	49	28	1.97
197	7	3.4e-06	5.47	3.95	35	55	37	35	54.6	36.4	2.98	35	55	37	1.69
196	7	3.4e-06	5.47	4.78	50	51	23	49.7	50.3	23	5.24	50	51	23	4.01
195	7	3.4e-06	5.47	4.98	27	51	23	28.4	52.6	23.4	4.3	29	53	24	2.14
194	6	2.18e-05	4.66	4.3	41	47	23	41	47.8	24.1	1.53	41	47	23	1.35
193	6	2.18e-05	4.66	3.98	50	35	23	50.3	34.8	23.5	1.68	50	35	24	1.44
192	6	2.18e-05	4.66	4.64	54	41	16	53.7	41.2	16.5	2.18	54	41	16	1.54
191	6	2.18e-05	4.66	4.35	44	23	16	43.9	24	16	2.17	45	25	16	1.72
190	6	2.18e-05	4.66	4.97	13	58	29	13.3	57.8	29.2	3.93	13	58	29	2.41
189	6	2.18e-05	4.66	3.62	37	55	17	36.8	54	17.2	4.03	38	53	18	3.56
188	6	2.18e-05	4.66	3.92	33	20	24	32.8	19.8	22.9	6.36	32	20	22	4.18
187	6	2.18e-05	4.66	4.72	12	55	22	12.8	55.2	20.2	3.16	13	55	21	2.42
186	6	2.18e-05	4.66	4.76	24	39	49	22.9	38.7	47.7	3.46	24	39	49	2.4
185	6	2.18e-05	4.66	4.41	38	23	27	38.1	24.3	27.3	3	38	23	27	2.05
184	6	2.18e-05	4.66	3.76	49	59	20	49.3	57.7	19.8	4.96	49	59	20	3.55
183	6	2.18e-05	4.66	4.14	23	52	26	22.3	52	25.8	1.59	21	52	25	1.32
182	6	2.18e-05	4.66	4.78	17	52	39	18.4	52.3	37.7	3.05	17	52	39	2.04
181	6	2.18e-05	4.66	4.54	18	14	19	18.5	13.9	20.4	3.19	18	14	22	2.65
180	6	2.18e-05	4.66	4.55	33	13	15	32.8	13.6	15.3	3.18	32	15	16	2.48
179	6	2.18e-05	4.66	4.61	17	50	29	16.8	50.5	28.2	1.53	16	52	28	1.12
178	6	2.18e-05	4.66	4.03	44	48	35	44.5	47.5	35	1.53	45	46	35	1.17
177	6	2.18e-05	4.66	4.58	29	24	22	28.2	21.9	21.8	4.33	29	23	23	3.11
176	6	2.18e-05	4.66	4.23	47	60	21	48	57.7	22.3	2.93	49	56	23	2.21
175	6	2.18e-05	4.66	4.16	52	37	15	51.5	36.5	16.3	4.16	50	36	17	2.45
174	5	0.000155	3.81	3.73	42	52	41	42.9	52.6	41.2	2.34	44	54	41	1.8
173	5	0.000155	3.81	4.34	33	14	22	32.8	13.8	22.6	6.75	33	13	22	4.48
172	5	0.000155	3.81	4.18	31	63	22	31	61.3	20.7	2.6	31	61	21	2.19
171	5	0.000155	3.81	5.12	16	50	18	14.5	50.8	18.6	3.18	16	50	18	2.48
170	5	0.000155	3.81	4.91	24	59	31	24.4	59	32.1	2.37	24	59	31	1.6
169	5	0.000155	3.81	4.13	21	59	21	19.8	59	21.6	2.07	19	59	22	1.72
168	5	0.000155	3.81	3.69	18	62	34	17.8	62.2	33	2.44	18	62	32	2.03
167	5	0.000155	3.81	4.05	14	25	32	13.2	23.8	30.8	3.15	13	23	30	2.08
166	5	0.000155	3.81	4.51	41	42	20	40.8	41.2	20	1.85	41	42	20	1.63
165	5	0.000155	3.81	4.34	36	37	39	34.9	36.4	39.8	1.73	33	36	39	1.38
164	5	0.000155	3.81	4.77	14	34	24	14.2	33.8	23.6	1.95	14	34	24	1.53
163	5	0.000155	3.81	5.06	54	31	19	54	30.4	19.9	4.39	54	31	19	3.21
162	5	0.000155	3.81	4.36	13	26	34	12.4	25.6	34.4	3.08	12	25	35	1.91
161	5	0.000155	3.81	4.43	23	63	19	23.4	63.4	18.4	4.9	22	64	18	3.56
160	5	0.000155	3.81	4.38	22	17	18	23.1	16.4	18	8.68	22	18	18	6.19
159	5	0.000155	3.81	3.87	31	68	34	30.6	67.4	32.8	5.42	30	67	31	3.13
158	5	0.000155	3.81	5.3	43	45	24	43.4	45.5	24	1.63	43	45	24	1.17
157	5	0.000155	3.81	5.22	35	27	36	34.8	28.2	36	1.66	35	28	36	1.43
156	5	0.000155	3.81	4.24	18	41	30	18.6	40.8	30.4	1.29	18	41	29	1.15
155	5	0.000155	3.81	4.13	19	15	33	18.6	15.4	33.2	3.43	19	15	33	2.43
154	5	0.000155	3.81	3.83	24	36	45	23.8	37.4	44.4	1.9	24	36	45	1.26
