Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	15	3.9e-11	10.4	4.38	24	57	19	20.7	54.6	19.2	881	17	54	19	581
12	5	0.000271	3.57	3.63	26	69	23	28	69	23.8	1.08e+03	26	69	23	839
11	5	0.000271	3.57	3.68	35	52	23	35	51.8	23.4	647	35	52	24	578
10	4	0.00203	2.69	3.65	14	50	18	14	50.5	18	886	14	50	18	666
9	4	0.00203	2.69	4.12	47	61	36	46.3	61.2	35.8	637	47	61	36	571
8	4	0.00203	2.69	4.16	38	70	26	38	69.6	26.4	1.08e+03	38	69	27	1.03e+03
7	3	0.0181	1.74	3.73	19	47	44	19.3	48	43.7	552	19	49	43	419
6	3	0.0181	1.74	4.85	17	58	18	17.3	57.4	18	766	17	58	18	725
5	3	0.0181	1.74	4.09	13	47	18	13.6	47.3	18.3	896	13	47	18	660
4	3	0.0181	1.74	3.8	41	67	35	40	66	34.7	1.51e+03	39	65	34	1.14e+03
3	3	0.0181	1.74	4.62	28	69	33	28	69	33	1.44e+03	29	69	33	1.2e+03
2	3	0.0181	1.74	3.76	33	69	25	33.6	69.3	24	980	33	69	25	848
1	3	0.0181	1.74	3.72	24	26	38	24	25.7	38.3	391	24	26	38	339
