Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
17	13	6.17e-10	9.21	4.2	44	48	34	45.8	46.9	34.5	212	49	46	35	155
16	8	1.25e-06	5.9	4.47	22	22	37	22.4	22.5	36.7	194	22	22	37	157
15	7	6.91e-06	5.16	4.35	49	30	37	49.5	29.3	37.4	253	49	30	37	222
14	5	0.000271	3.57	3.96	41	14	30	41.4	14	29	186	41	14	30	151
13	5	0.000271	3.57	3.83	24	17	20	24	18.5	19.2	517	24	20	19	350
12	4	0.00203	2.69	3.85	43	18	33	43.2	17.5	32.8	166	43	17	34	147
11	4	0.00203	2.69	3.4	21	29	38	22.2	28.3	38	170	23	27	38	150
10	4	0.00203	2.69	3.53	22	18	36	22.3	18.5	35.8	197	22	18	36	167
9	3	0.0181	1.74	3.97	43	42	40	43	42	39	140	43	42	39	121
8	3	0.0181	1.74	3.53	44	22	38	44.3	22.7	38	293	44	22	38	251
7	3	0.0181	1.74	3.74	25	44	35	25	43	35	80.1	25	43	35	77.6
6	3	0.0181	1.74	3.66	35	49	40	34.7	49	40.3	214	34	50	40	160
5	3	0.0181	1.74	3.46	15	45	36	15	45.6	35.7	270	15	46	36	231
4	3	0.0181	1.74	4.46	43	26	37	43.3	26	37	160	43	26	37	148
3	3	0.0181	1.74	3.62	43	50	43	44	51	42.3	356	43	50	43	289
2	3	0.0181	1.74	3.56	22	51	27	22	51.3	27	122	22	52	26	117
1	3	0.0181	1.74	4.06	43	20	35	43	20	35.3	259	43	19	36	216
