Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
25	18	7.74e-13	12.1	4.65	21	54	19	21	54.4	19	826	17	54	19	407
24	12	2.59e-09	8.59	6	17	58	18	18.6	59.3	19.1	1.31e+03	20	60	19	792
23	7	6.91e-06	5.16	4.48	14	50	18	14.8	50.3	19.8	780	15	50	22	539
22	7	6.91e-06	5.16	4.98	38	70	26	37.7	69.8	26.5	1.06e+03	37	70	28	860
21	6	4.11e-05	4.39	4.25	20	53	42	20.2	51.9	42	552	21	52	43	385
20	5	0.000271	3.57	4.77	47	14	28	46.8	14.5	28.8	437	48	16	29	329
19	5	0.000271	3.57	3.65	51	39	23	52.2	39.4	22.8	521	51	39	23	452
18	5	0.000271	3.57	4.34	21	50	29	21.6	48.9	29	221	22	50	29	176
17	4	0.00203	2.69	3.92	39	42	40	39	42.3	39.5	142	39	42	40	124
16	4	0.00203	2.69	3.51	26	50	29	26	50.2	29.5	203	27	51	30	187
15	4	0.00203	2.69	4.37	54	37	31	54.2	36.1	30.8	875	55	36	31	575
14	3	0.0181	1.74	4.25	49	42	40	48.7	41.7	40.9	446	49	42	41	358
13	3	0.0181	1.74	3.98	22	49	15	22	48	15	1.25e+03	22	49	15	836
12	3	0.0181	1.74	3.56	13	47	23	12	46	22	775	13	47	23	545
11	3	0.0181	1.74	4.55	26	57	16	25.1	57.3	16.6	693	24	57	17	600
10	3	0.0181	1.74	3.9	13	47	18	12.4	46.7	18	596	13	47	18	564
9	3	0.0181	1.74	4.61	20	57	29	19.1	57.3	29	487	19	57	29	378
8	3	0.0181	1.74	4.16	32	66	20	32	66.1	19.6	741	32	65	20	573
7	3	0.0181	1.74	3.6	27	69	33	28	69	33	815	29	69	33	660
6	3	0.0181	1.74	3.52	43	32	22	43.7	31.7	22.3	287	44	32	22	256
5	3	0.0181	1.74	3.56	34	69	24	34.3	69.7	23.3	986	35	70	23	711
4	3	0.0181	1.74	3.34	30	68	22	30.3	68.3	22.7	915	30	68	22	755
3	3	0.0181	1.74	3.72	24	44	19	23.3	44.3	19.7	511	23	45	20	429
2	3	0.0181	1.74	3.31	16	62	23	16.3	61.7	23	811	16	61	23	707
1	3	0.0181	1.74	3.7	21	58	37	20.7	57.7	36.3	561	21	58	37	370
