Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	2953	1.81e-40	39.7	6.33	36	50	17	26	37.4	26.3	844	23	33	13	119
12	322	5.96e-08	7.22	5.21	52	31	24	49.9	34.4	24.4	373	46	38	25	121
11	293	1.79e-07	6.75	5.1	50	29	37	49.9	32	37.6	303	46	31	45	86.2
10	217	8.17e-06	5.09	4.41	30	44	40	26	41.5	41.3	119	31	40	40	51
9	167	0.000124	3.91	4.42	36	63	39	32.8	64.8	36.4	482	28	63	38	189
8	141	0.000568	3.25	5.09	30	35	50	31.8	33.9	50	461	31	34	50	192
7	125	0.00152	2.82	4.91	44	53	24	47	51.4	23.4	231	44	52	17	114
6	118	0.00236	2.63	4.61	35	19	41	37.2	23.2	39.9	313	33	26	46	115
5	109	0.00423	2.37	6.09	33	12	35	33	13.1	33.6	1.01e+03	33	13	33	320
4	108	0.00451	2.35	4.63	19	57	28	20.5	59.7	25.2	131	16	63	20	62.1
3	80	0.0308	1.51	5.19	48	53	37	47.4	52.8	37.3	297	48	53	37	111
2	78	0.0356	1.45	4.26	35	19	28	31.6	19.5	28.2	219	29	19	28	97.6
1	74	0.0475	1.32	4.78	25	64	21	25.4	62.2	20.6	157	25	64	20	78
