Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
10	990	1.01e-18	18	6.51	23	70	28	34	65.5	26.7	368	29	68	31	101
9	648	9.91e-14	13	6.45	25	13	28	24.1	14.8	24.4	269	23	21	18	72.4
8	492	3.64e-11	10.4	7.58	49	46	31	51.5	45.7	26.2	251	57	36	18	72.2
7	488	4.26e-11	10.4	7.69	40	12	23	41.5	14.4	26.6	252	35	11	30	65.1
6	444	2.53e-10	9.6	6.54	20	28	40	19.9	32.9	40.8	171	21	30	47	57.9
5	305	1.19e-07	6.92	7.26	42	26	38	44.3	27.8	37.9	147	43	25	38	65.5
4	232	3.76e-06	5.43	5.48	21	58	25	23.5	56.6	25.2	117	31	51	27	40.8
3	139	0.000641	3.19	6.5	12	49	18	17	49.2	14.6	258	19	52	13	104
2	120	0.00208	2.68	4.62	8	27	23	11	30.4	22.7	183	10	32	19	67.1
1	100	0.00768	2.11	6.7	9	43	34	9.35	43.4	34.5	205	8	42	35	70.1
