Cluster Index	Z	x	y	z	
7	7.03	15	47	28
7	6.45	16	42	26
7	6.34	13	33	38
7	6.34	44	53	24
7	6.13	20	52	24
7	6.03	38	25	25
6	5.26	36	64	37
6	5.21	28	64	37
6	4.98	28	62	39
6	4.75	33	51	40
6	4.17	35	55	37
6	4.03	36	66	35
5	5.75	33	12	35
5	5.73	32	14	35
5	5.01	34	13	32
5	4.43	34	12	29
5	4.1	35	12	27
5	3.51	34	9	29
4	5.19	27	24	28
4	4.95	24	22	26
4	4.47	25	19	27
4	4.06	28	28	23
4	3.97	30	20	29
4	3.81	27	26	24
3	5.66	48	53	37
3	5.5	45	52	39
3	4.49	52	48	35
3	3.96	47	52	42
3	2.88	47	46	37
2	5.8	37	50	15
2	5.64	35	49	18
2	4.11	45	50	11
2	3.78	40	48	12
1	4.99	13	24	20
1	4.08	12	30	19
1	3.93	10	31	18
1	3.88	12	27	17
1	3.21	14	29	17
