Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
119	6149	0	615	9.75	35	50	20	34.1	50.2	27.1	12.1	39	45	19	1.66
118	109	4.65e-40	39.3	5.46	24	39	18	22.1	35.1	19	4.92	25	39	21	1.38
117	70	2.52e-29	28.6	6.44	29	35	15	32.3	34.5	15.2	6.28	33	37	13	1.79
116	60	2.85e-26	25.5	4.84	44	30	45	43	31.1	44.8	2.78	43	36	47	1.09
115	57	2.53e-25	24.6	5.63	26	22	17	23.6	24.7	16.2	1.55	21	27	19	0.879
114	56	5.27e-25	24.3	4.96	18	33	28	14.7	35.9	28.3	2.28	17	39	26	1.03
113	48	2.25e-22	21.6	5.49	44	33	40	48.9	33.1	39.4	1.7	48	34	40	0.916
112	46	1.08e-21	21	4.49	48	26	16	51.2	30.2	17.8	3.92	52	33	17	1.82
111	43	1.18e-20	19.9	4.75	29	27	20	28	25.9	25.3	3.21	29	26	25	1.19
110	30	7.78e-16	15.1	5.39	13	35	22	13.1	34.7	21.6	1.52	13	35	22	1.03
109	29	1.94e-15	14.7	4.81	42	36	35	41.8	36.4	34.7	0.87	46	38	32	0.6
108	29	1.94e-15	14.7	5.1	29	24	40	32.6	23.3	39.6	1.62	31	23	41	0.958
107	28	4.89e-15	14.3	5.16	18	44	43	18	42	43.5	3.91	19	44	44	1.48
106	27	1.25e-14	13.9	5.01	35	28	13	37.7	28.5	15.3	1.79	35	28	13	0.989
105	26	3.22e-14	13.5	4.85	14	25	21	13	30	19.7	1.72	14	34	18	1.11
104	24	2.22e-13	12.7	5.16	27	15	11	28.2	15	12.4	1.56	27	15	11	1.11
103	24	2.22e-13	12.7	4.46	24	23	31	26.7	20.6	32.9	2.18	28	20	34	1.06
102	22	1.62e-12	11.8	5.08	28	15	20	26.8	16.5	20	2.12	29	15	19	1.2
101	22	1.62e-12	11.8	4.47	40	33	38	42.6	35.5	40.5	1.18	46	38	40	0.694
100	20	1.26e-11	10.9	4.68	20	17	36	21.5	19.5	38.3	2.02	19	19	38	1.11
99	20	1.26e-11	10.9	5.1	31	20	24	29.7	20.4	24.4	2.07	31	20	24	1.15
98	19	3.59e-11	10.4	4.87	43	25	42	42.5	24.8	42.2	1.51	45	23	40	1.04
97	17	3.1e-10	9.51	4.33	15	22	21	17	19.8	20.3	2.05	17	18	19	1.02
96	15	2.92e-09	8.53	4.77	26	28	15	26.9	28.6	14.8	1.11	30	29	16	0.814
95	14	9.3e-09	8.03	5.7	32	40	15	32.3	42.1	14.9	15.4	32	41	15	8.46
94	14	9.3e-09	8.03	3.81	45	19	26	44.4	17.9	25	0.765	43	17	25	0.565
93	14	9.3e-09	8.03	4.39	49	26	22	50.1	27.5	24.1	1	49	27	26	0.702
92	13	5.96e-08	7.22	4.62	10	42	34	10.8	42	31.3	1.29	11	44	30	0.834
91	12	1.19e-07	6.92	4.87	22	14	14	20.7	15.7	13.3	1.42	18	18	11	1.09
90	12	1.19e-07	6.92	4.6	14	46	12	15.2	44.7	12.8	4.52	15	44	12	2.33
89	12	1.19e-07	6.92	4.06	21	35	47	22.8	32.3	47.6	2.01	24	30	48	1.52
88	12	1.19e-07	6.92	5.05	16	53	36	17.1	52.8	36	2.56	16	53	36	1.39
87	12	1.19e-07	6.92	4.4	18	21	35	17.8	22.2	33.7	1.14	18	21	36	0.733
86	11	3.58e-07	6.45	4	52	25	33	51.4	23.9	31.7	1.56	50	22	33	0.839
85	11	3.58e-07	6.45	4.59	35	43	35	33.6	42.5	35.5	1.21	35	43	35	0.94
84	11	3.58e-07	6.45	5.16	40	45	40	40.2	44.7	41	1.14	40	45	40	0.781
83	11	3.58e-07	6.45	4.55	45	44	30	45.3	44.1	30.3	1.43	46	44	30	0.906
82	11	3.58e-07	6.45	4.32	15	24	27	13.9	24.6	27.2	1.04	15	24	27	0.612
81	11	3.58e-07	6.45	5.23	15	33	32	15.4	32.7	32.6	1.09	15	32	32	0.764
80	10	1.31e-06	5.88	4.28	46	40	36	45.2	39.2	36.3	1.29	46	40	36	0.882
79	10	1.31e-06	5.88	5.16	37	21	24	36.2	21.1	24	1.7	34	21	24	1.07
78	9	4.95e-06	5.31	3.73	25	10	20	24.3	11.1	19.7	2.66	27	10	19	1.36
77	9	4.95e-06	5.31	4.54	23	46	21	21.3	45.1	22	1.52	23	46	21	0.884
76	9	4.95e-06	5.31	5.33	55	34	17	54.8	34.8	16.5	1.2	55	34	17	0.798
75	9	4.95e-06	5.31	4.34	37	30	44	36	29.1	45.3	1.02	35	28	47	0.778
74	9	4.95e-06	5.31	4.82	17	41	22	16.7	39.5	23.3	2.28	17	39	23	1.55
73	9	4.95e-06	5.31	4.41	19	18	27	18.5	17.1	27.1	0.768	19	17	27	0.527
72	8	1.98e-05	4.7	4.6	53	27	26	52.2	25.7	26.7	1.27	53	26	27	0.69
71	8	1.98e-05	4.7	4.58	50	27	33	50.3	27.8	33.3	0.792	50	28	33	0.615
70	8	1.98e-05	4.7	4.68	44	43	26	44.8	42.5	26.7	1.29	46	42	26	0.97
69	8	1.98e-05	4.7	3.87	47	22	40	46.8	20.5	38.2	0.936	48	22	38	0.675
68	8	1.98e-05	4.7	4.33	22	32	38	21.4	32.1	38	0.754	22	32	38	0.596
67	8	1.98e-05	4.7	4.85	11	33	18	9.68	32.8	17.6	0.981	11	33	18	0.766
66	8	1.98e-05	4.7	4.08	47	21	33	46.5	21.1	32.5	1.28	47	20	33	0.838
65	7	8.4e-05	4.08	4.78	23	41	48	22.7	40.4	47.2	1.63	23	41	48	1.12
64	7	8.4e-05	4.08	4.29	30	28	45	30	28	44.9	1.19	30	28	45	0.889
63	7	8.4e-05	4.08	3.86	21	28	37	20.6	27.5	37.4	1.64	20	26	38	1.02
62	6	0.000382	3.42	4.62	37	22	16	35.7	21.8	16.4	1.09	37	22	16	0.851
61	6	0.000382	3.42	4.47	48	23	27	47.5	22.7	26.9	0.719	48	23	27	0.625
60	6	0.000382	3.42	3.83	32	19	38	32.6	18.7	37.5	0.967	33	18	37	0.764
59	6	0.000382	3.42	4.58	23	36	44	23.5	35	43.6	1.12	23	36	44	0.89
58	6	0.000382	3.42	4.76	28	19	40	27.5	19.3	39.7	1.36	28	19	40	1.06
57	6	0.000382	3.42	4.44	42	34	12	41.5	33	11.5	3.18	41	33	11	2.61
56	6	0.000382	3.42	4.49	37	19	42	38.1	18.2	41.8	1.51	39	18	42	1.07
55	6	0.000382	3.42	4.36	33	16	29	33	15.4	30.7	1.01	33	16	29	0.891
54	6	0.000382	3.42	3.91	23	16	34	23	16.1	34.8	1.59	23	16	34	1.13
53	6	0.000382	3.42	4.11	16	19	35	15.8	19.3	34.7	1.24	16	20	35	0.821
52	6	0.000382	3.42	5.44	41	48	38	40.7	48	38.2	1.22	41	48	38	0.722
51	5	0.00189	2.72	6.16	36	39	16	36.4	39.4	15.7	8.25	36	39	16	5.78
