Cluster Index	Z	x	y	z	
12	4.02	41	14	30
12	3.75	42	12	27
12	3.4	40	12	23
12	3.18	41	12	25
12	3.13	42	14	25
12	2.94	40	15	22
11	3.82	58	35	21
11	3.78	56	35	19
11	3.56	57	37	24
11	3.23	57	37	17
11	3.09	57	38	26
11	2.86	57	37	21
10	3.54	21	12	26
10	3.23	23	11	25
10	3.18	24	15	26
10	3.16	26	13	26
10	2.91	26	12	24
10	2.51	22	14	23
9	4.26	56	46	28
9	3.79	55	48	25
9	3.73	55	50	27
9	3.6	56	45	31
8	3.52	54	54	27
8	3.21	53	59	24
8	2.78	53	58	22
7	4.33	7	36	18
7	3.46	7	33	18
7	3.41	7	31	19
7	3.15	7	39	20
7	2.62	9	31	19
6	4.7	56	45	19
6	4.07	57	43	18
6	3.63	56	42	20
6	3.34	56	42	16
5	3.3	45	36	43
5	3.11	43	34	41
5	2.81	45	33	40
4	3.85	8	28	23
4	2.93	7	33	24
4	2.88	8	30	22
3	3.7	18	43	40
3	3.41	19	43	38
2	4.32	23	28	37
2	3.06	23	27	35
1	3.18	47	47	32
1	3.07	49	47	35
