Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
12	14166	0	697	10.5	20	12	26	31.7	39.3	28.6	2.03e+03	34	41	18	211
11	13	0.000638	3.2	6.62	50	18	15	48.5	16.5	14.9	651	47	15	15	359
10	13	0.000638	3.2	5.73	45	30	47	43.1	28.4	46.8	765	44	30	47	417
9	10	0.00734	2.13	5.62	38	24	30	38.8	23.5	29.7	262	38	24	30	167
8	9	0.0174	1.76	4.99	46	30	13	47.8	27.6	12.9	399	46	30	13	234
7	9	0.0174	1.76	5.42	37	27	48	36.4	26.9	48.2	597	37	27	48	449
6	9	0.0174	1.76	5.82	54	27	39	52.6	24.8	39.1	215	54	27	39	125
5	8	0.0423	1.37	5.19	49	32	12	49.1	31.2	11.7	1.01e+03	49	32	12	552
4	8	0.0423	1.37	6.29	27	63	35	26.7	62.6	34.6	579	27	63	35	263
3	8	0.0423	1.37	4.27	22	59	18	24.2	57.9	17.1	605	22	59	18	361
2	8	0.0423	1.37	6.33	16	16	15	17.9	14.6	14.6	384	19	14	14	266
1	8	0.0423	1.37	5.73	20	57	41	19	56.8	40.5	288	20	57	41	173
