Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
73	3230	0	258	6.37	20	34	36	31.4	38	26	3.37e+03	34	41	18	339
72	146	1.7e-30	29.8	6	34	35	39	30.9	40.2	41.9	401	34	35	39	179
71	102	1.94e-23	22.7	5.34	35	63	18	37.5	61.7	20.5	900	42	56	19	300
70	92	1.06e-21	21	5.34	44	53	24	46.6	51.5	23.6	911	43	52	17	287
69	84	2.89e-20	19.5	4.67	38	37	30	37.2	44.9	27	581	34	47	26	215
68	76	8.78e-19	18.1	5.06	36	63	39	34.4	65.5	34.8	1.31e+03	36	66	35	590
67	67	4.73e-17	16.3	4.21	33	54	27	33.6	54.3	24	1.71e+03	33	56	24	422
66	66	7.45e-17	16.1	4.56	24	40	39	22.3	40.5	42	358	18	40	42	151
65	63	2.94e-16	15.5	4.9	32	34	49	30.2	36.9	49.6	1.02e+03	31	33	50	449
64	61	7.45e-16	15.1	5.12	45	52	38	46.7	53.1	37.3	723	48	53	37	291
63	53	3.4e-14	13.5	5.15	33	11	32	33.1	13.3	34.6	2.65e+03	33	13	33	862
62	49	2.47e-13	12.6	4.34	46	57	29	43.9	57.8	30.1	371	47	59	29	184
61	32	2.28e-09	8.64	4.3	47	23	19	45.2	27.4	16.9	1.39e+03	47	26	17	561
60	29	1.33e-08	7.88	4.62	46	46	32	45.5	47	31.6	366	46	46	32	144
59	28	2.43e-08	7.62	4.99	25	57	26	20.8	55.4	26.7	494	19	57	29	184
58	28	2.43e-08	7.62	5.46	42	41	41	44.4	43	39.2	342	47	44	41	168
57	27	5.96e-08	7.22	4.48	46	62	25	44.8	64.7	24.9	893	42	68	26	385
56	27	5.96e-08	7.22	4.28	35	19	41	34.9	20.2	42	845	39	19	41	512
55	25	1.79e-07	6.75	4.47	42	59	38	44.8	58.8	34.9	611	42	59	38	317
54	25	1.79e-07	6.75	3.9	24	54	18	21	53.2	18.4	981	24	54	18	407
53	24	2.98e-07	6.53	3.68	46	52	31	47.1	51	31.5	291	48	52	32	170
52	24	2.98e-07	6.53	3.25	24	17	20	23.3	22.5	18.7	1.28e+03	23	21	19	608
51	23	5.36e-07	6.27	4.91	31	27	48	31.7	27.2	47.2	982	33	27	46	525
50	23	5.36e-07	6.27	4.3	44	31	35	43.2	28.1	37	409	45	29	36	219
49	22	1.07e-06	5.97	4.3	20	48	40	19	48.5	41.2	349	18	49	43	175
48	22	1.07e-06	5.97	4.11	17	27	25	17	27.5	26.6	285	15	27	27	178
47	21	2.03e-06	5.69	4.29	42	24	36	42.1	23.5	35.9	351	43	25	36	212
46	20	3.99e-06	5.4	4.39	17	55	25	17.9	57.9	24.9	445	19	55	25	243
45	20	3.99e-06	5.4	4.36	30	29	22	29.1	26.1	22.9	753	29	30	21	471
44	20	3.99e-06	5.4	4.64	28	63	19	26.1	64.2	20.6	662	25	65	20	330
43	19	7.93e-06	5.1	3.6	53	32	16	51.5	28.8	16.4	1.12e+03	51	30	15	564
42	18	1.59e-05	4.8	4.37	52	25	29	53.2	26.6	29	492	54	27	29	265
41	18	1.59e-05	4.8	4.54	39	49	45	39.4	47.7	44.9	528	39	49	45	236
40	18	1.59e-05	4.8	5.82	20	50	27	19.9	50.9	25.9	347	20	52	24	217
39	17	3.22e-05	4.49	5.12	47	34	15	46	34.6	14	1.14e+03	47	34	15	418
38	16	6.64e-05	4.18	3.74	21	20	40	18.3	22.3	39	456	19	20	40	232
37	16	6.64e-05	4.18	3.31	25	28	19	25.4	27.9	19.3	481	25	25	21	263
36	16	6.64e-05	4.18	4.12	36	24	40	36.8	25.8	37.8	269	36	24	40	171
35	15	0.000139	3.86	4.58	47	15	33	48.4	16.5	33.2	397	51	19	33	229
34	14	0.000295	3.53	4.12	12	30	19	11.4	30.9	18.8	678	12	31	18	520
33	13	0.000638	3.2	4.28	28	50	43	26.2	49.8	44.1	377	27	47	46	211
32	13	0.000638	3.2	5.15	18	43	20	18.5	44	20.4	690	19	47	20	397
31	13	0.000638	3.2	4.42	51	49	35	50.6	47.3	35.4	493	52	48	35	285
30	13	0.000638	3.2	4.54	29	27	42	28.5	26.3	41.6	293	31	26	44	187
29	13	0.000638	3.2	4.04	32	51	29	33.6	51.8	29.9	513	32	52	30	266
28	13	0.000638	3.2	4.77	40	45	18	40.4	44.9	17.8	1.43e+03	39	45	18	729
27	12	0.00141	2.85	4.2	28	22	30	27.5	22.6	28.9	460	28	22	30	260
26	12	0.00141	2.85	3.31	38	67	28	38.3	67	27.6	602	38	69	27	406
25	12	0.00141	2.85	4.22	44	30	21	42.7	30	21.3	359	43	29	22	207
24	11	0.00318	2.5	3.75	20	27	46	22.1	27.3	44.5	674	20	27	46	334
23	11	0.00318	2.5	3.68	12	26	20	13	26	19.8	765	12	27	20	529
22	11	0.00318	2.5	4.36	17	14	18	17.7	12.8	19.7	339	19	11	20	285
21	11	0.00318	2.5	3.86	42	39	35	43.5	37.8	37.4	205	44	36	40	134
20	11	0.00318	2.5	4.33	27	26	26	25.1	22.9	25.4	356	27	26	26	286
19	10	0.00734	2.13	4.28	12	27	36	13.6	26.2	36.4	378	12	27	36	222
18	10	0.00734	2.13	4.56	47	58	25	47.5	57.8	25	338	49	59	25	226
17	10	0.00734	2.13	3.14	27	20	35	26.6	20.1	35.4	260	25	21	36	213
16	10	0.00734	2.13	4.35	23	12	22	23.1	12.2	21.9	538	23	12	22	359
15	10	0.00734	2.13	4.23	35	13	22	34.6	13.3	22.7	1.8e+03	35	13	22	847
14	10	0.00734	2.13	3.91	20	58	33	18.6	57.3	32.1	353	19	59	34	237
13	9	0.0174	1.76	4.14	55	31	33	54.5	30.8	34.8	451	55	31	33	288
12	9	0.0174	1.76	3.45	11	27	28	10.8	28	28.7	535	12	28	28	427
11	9	0.0174	1.76	4.09	51	41	36	50.5	41	34.4	377	51	41	37	204
10	9	0.0174	1.76	3.66	36	60	27	34.4	60.6	28	299	33	61	27	194
9	9	0.0174	1.76	3.55	33	37	46	34.4	37.1	47	232	34	36	48	156
8	9	0.0174	1.76	4.55	41	59	25	41.9	60.5	24.4	237	42	62	23	147
7	9	0.0174	1.76	3.23	29	18	28	29.4	18.8	28.3	574	29	19	28	412
6	8	0.0423	1.37	3.78	26	52	36	26	51.4	37.8	138	26	52	36	117
5	8	0.0423	1.37	4.23	29	37	38	28.6	38.1	36.8	246	29	37	38	146
4	8	0.0423	1.37	3.3	52	45	26	52.1	44	25.4	512	53	45	25	293
3	8	0.0423	1.37	3.18	13	25	25	14.6	23.7	25.9	272	14	25	25	216
2	8	0.0423	1.37	4.13	37	27	48	35.7	27.2	48.5	829	37	27	48	555
1	8	0.0423	1.37	3.54	47	15	15	48.4	16.4	14.9	707	47	15	15	410
