Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
12	40	2.64e-11	10.6	4.02	41	14	30	40.9	13	25.8	322	43	13	28	157
11	38	7.8e-11	10.1	3.82	58	35	21	56.9	36.6	20.3	330	57	36	18	186
10	25	1.79e-07	6.75	3.54	21	12	26	23	13	25.2	323	21	12	26	175
9	25	1.79e-07	6.75	4.26	56	46	28	55.5	47.3	28.7	237	55	49	25	169
8	20	3.99e-06	5.4	3.52	54	54	27	53.3	56.2	25.7	482	53	58	23	252
7	20	3.99e-06	5.4	4.33	7	36	18	7.13	34.7	18.8	246	7	33	18	158
6	19	7.93e-06	5.1	4.7	56	45	19	55.9	43.7	19.1	271	57	43	18	189
5	11	0.00318	2.5	3.3	45	36	43	44.4	34.9	41.6	158	45	36	42	116
4	9	0.0174	1.76	3.85	8	28	23	7.59	29.8	23	170	8	28	23	127
3	9	0.0174	1.76	3.7	18	43	40	19.2	43	38.8	156	18	43	40	120
2	8	0.0423	1.37	4.32	23	28	37	23	27.8	37.2	229	23	28	37	140
1	8	0.0423	1.37	3.18	47	47	32	47.6	46.7	32.6	180	49	47	35	121
