Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
17	12831	0	653	9.2	46	46	32	31.6	41	27.6	2.18e+03	26	46	18	217
16	16	6.64e-05	4.18	5.53	40	35	41	38	36.4	42.4	172	40	35	41	81.5
15	15	0.000139	3.86	7.19	38	41	52	38.7	37.2	50.4	622	39	34	49	244
14	14	0.000295	3.53	5.66	27	23	28	27	22.7	28.2	268	27	23	28	167
13	13	0.000638	3.2	6.63	49	17	16	48.4	16.5	14.9	667	47	15	15	342
12	12	0.00141	2.85	6.67	20	57	41	19	56.3	40.3	329	20	57	41	176
11	11	0.00318	2.5	4.71	37	27	48	36.3	27	48.5	496	37	27	48	320
10	10	0.00734	2.13	5.44	35	69	18	36.8	67.8	17.8	617	35	69	18	390
9	10	0.00734	2.13	4.21	43	17	18	41.4	16.7	17.5	845	42	15	18	544
8	9	0.0174	1.76	4.71	31	39	50	30.9	37.8	50.7	512	31	39	50	250
7	9	0.0174	1.76	5.06	28	13	35	27.5	13.8	35.3	483	28	13	35	271
6	8	0.0423	1.37	4.66	31	46	27	30.9	46.7	27	383	31	46	27	221
5	8	0.0423	1.37	4.97	25	20	28	24.3	18.9	26.9	198	24	18	26	119
4	8	0.0423	1.37	4.17	45	46	16	46.1	47.1	17.7	300	46	48	20	205
3	8	0.0423	1.37	6.85	39	38	48	39.5	37.2	48	462	39	38	48	256
2	8	0.0423	1.37	4.71	54	28	20	53.8	27.7	20.1	503	54	28	20	257
1	8	0.0423	1.37	4.96	30	48	46	30	49.4	45.4	211	30	48	46	138
