onset	duration	trial_type	response_time	Offer
4.006300	3.537380	missed_trial	n/a	2
4.006300	33.500000	block_ingroup_unfair	n/a	n/a
8.311320	3.533840	missed_trial	n/a	8
12.604300	3.517790	event_reject_ingroup_unfair	1.337780	6
16.880600	3.519040	event_accept_ingroup_unfair	1.856740	3
21.158100	3.517080	event_accept_ingroup_unfair	1.490230	2
25.442900	3.521320	event_accept_ingroup_unfair	1.518430	4
29.729700	3.514700	event_accept_ingroup_unfair	1.844660	3
34.016000	3.516880	event_accept_ingroup_unfair	1.837980	2
47.542000	3.514490	event_accept_computer_fair	1.970170	5
47.542000	33.500000	block_computer_fair	n/a	n/a
51.828500	3.511060	event_accept_computer_fair	1.844660	4
56.095800	3.515740	event_accept_computer_fair	1.657120	9
60.383600	3.514390	event_accept_computer_fair	1.587050	8
64.663800	3.517990	event_accept_computer_fair	1.948670	10
68.947600	3.513700	event_accept_computer_fair	1.594540	7
73.234800	3.511790	event_accept_computer_fair	2.088850	7
77.504500	3.530650	event_accept_computer_fair	1.948070	9
93.041600	3.512530	event_accept_computer_unfair	2.350360	1
93.041600	33.500000	block_computer_unfair	n/a	n/a
97.312300	3.520240	missed_trial	n/a	1
101.601000	3.521060	event_accept_computer_unfair	1.631610	4
105.887000	3.510900	event_accept_computer_unfair	1.658790	6
110.168000	3.512870	event_accept_computer_unfair	1.540000	9
114.436000	3.515800	event_accept_computer_unfair	1.721010	4
118.723000	3.513060	event_accept_computer_unfair	1.847170	4
123.003000	3.518100	event_accept_computer_unfair	1.545430	1
134.531000	3.512780	event_accept_outgroup_unfair	1.994850	2
134.531000	33.500000	block_outgroup_unfair	n/a	n/a
138.811000	3.523020	event_accept_outgroup_unfair	2.043860	5
143.102000	3.534760	event_accept_outgroup_unfair	1.799920	7
147.402000	3.518170	event_accept_outgroup_unfair	1.526160	1
151.679000	3.514870	event_accept_outgroup_unfair	1.847510	3
155.951000	3.514000	event_accept_outgroup_unfair	1.604070	4
160.234000	3.521330	event_accept_outgroup_unfair	1.770080	3
164.523000	3.514870	event_accept_outgroup_unfair	1.641830	4
180.050000	3.519340	event_accept_ingroup_fair	1.437430	2
180.050000	33.500000	block_ingroup_fair	n/a	n/a
184.335000	3.512020	event_accept_ingroup_fair	1.762860	7
188.620000	3.514400	event_accept_ingroup_fair	1.690570	7
192.892000	3.499950	event_accept_ingroup_fair	1.568240	6
197.159000	3.518270	event_accept_ingroup_fair	1.728000	8
201.444000	3.535500	event_accept_ingroup_fair	1.905930	7
205.747000	3.517770	event_accept_ingroup_fair	1.552800	10
210.055000	3.519900	event_accept_ingroup_fair	1.589670	7
223.584000	3.518690	event_accept_outgroup_fair	1.800590	7
223.584000	33.500000	block_outgroup_fair	n/a	n/a
227.870000	3.521410	event_accept_outgroup_fair	2.476380	7
232.166000	3.517800	event_accept_outgroup_fair	1.944510	9
236.443000	3.513330	event_accept_outgroup_fair	1.595790	8
240.729000	3.511820	event_accept_outgroup_fair	1.572530	6
245.006000	3.518620	event_accept_outgroup_fair	1.541120	8
249.293000	3.512550	event_accept_outgroup_fair	1.688070	9
253.578000	3.527930	event_accept_outgroup_fair	1.613030	4
265.134000	3.499710	event_accept_ingroup_fair	1.784000	7
265.134000	33.500000	block_ingroup_fair	n/a	n/a
269.400000	3.511690	event_accept_ingroup_fair	2.509890	10
273.685000	3.512390	event_accept_ingroup_fair	1.656680	7
277.953000	3.514390	event_accept_ingroup_fair	1.503740	8
282.240000	3.528870	event_accept_ingroup_fair	1.661380	4
286.540000	3.512990	event_accept_ingroup_fair	1.573790	10
290.830000	3.530070	event_accept_ingroup_fair	1.613490	6
295.135000	3.520160	event_accept_ingroup_fair	1.622980	7
308.663000	3.514130	event_accept_outgroup_fair	1.419440	10
308.663000	33.500000	block_outgroup_fair	n/a	n/a
312.948000	3.512390	event_accept_outgroup_fair	1.526880	7
317.229000	3.518800	event_accept_outgroup_fair	1.659570	10
321.514000	3.515120	event_accept_outgroup_fair	1.456720	10
325.802000	3.509580	event_accept_outgroup_fair	2.144780	2
330.068000	3.511420	event_accept_outgroup_fair	1.709210	10
334.352000	3.515350	event_accept_outgroup_fair	2.138280	8
338.636000	3.522060	event_accept_outgroup_fair	1.554590	5
354.171000	3.513030	event_accept_outgroup_unfair	1.020690	3
354.171000	33.500000	block_outgroup_unfair	n/a	n/a
358.443000	3.511580	event_accept_outgroup_unfair	1.581380	1
362.723000	3.521090	event_accept_outgroup_unfair	1.428460	9
367.014000	3.535960	event_accept_outgroup_unfair	1.016540	4
371.318000	3.516730	event_accept_outgroup_unfair	1.576430	5
375.607000	3.502700	event_accept_outgroup_unfair	1.655350	4
379.867000	3.516530	event_accept_outgroup_unfair	1.620730	1
384.152000	3.520130	event_accept_outgroup_unfair	1.681960	4
