Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	42	7.53e-19	18.1	4.93	46	16	20	46.6	17.7	20.6	18.8	45	15	20	10.4
12	14	5.96e-08	7.22	4.28	30	14	20	29.9	13.6	20.4	32.8	30	15	20	21.8
11	13	1.19e-07	6.92	4.49	40	16	19	36.1	16.3	20.4	26.2	34	15	21	11.2
10	13	1.19e-07	6.92	4.65	15	21	20	15.1	19.3	21.1	20.6	15	21	20	9.8
9	11	1.37e-06	5.86	3.97	55	28	20	54.3	28.4	20.7	8.74	54	27	22	6.8
8	8	5.66e-05	4.25	3.81	39	22	45	38	22.5	45.5	13.2	35	23	46	10.3
7	7	0.000218	3.66	4.47	43	18	19	44.3	18.6	19.1	24.3	46	20	19	16.4
6	6	0.000894	3.05	3.96	22	12	20	23.8	11.6	19.9	19	25	13	19	12.3
5	5	0.00397	2.4	3.76	25	25	46	24.2	24.4	45.8	12.5	25	24	46	9.36
4	5	0.00397	2.4	4.28	26	11	26	26	10.8	26.2	11.4	26	11	26	6.92
3	5	0.00397	2.4	3.82	37	9	22	37	9.78	21	8.03	38	10	20	6.18
2	4	0.0195	1.71	4.08	32	31	26	31.5	32.5	26.5	23	32	34	26	16.2
1	4	0.0195	1.71	3.72	52	24	20	52	23.5	19.8	8.49	51	22	19	6.87
