Cluster Index	Z	x	y	z	
16	3.88	26	11	23
16	3.68	28	11	24
16	3.28	29	9	25
16	3.27	30	11	24
15	4.61	33	20	23
15	4.32	33	23	25
15	3.91	34	25	26
15	3.9	31	24	25
14	5.06	41	13	22
14	4.69	43	13	23
14	4.64	42	15	21
14	4.09	44	16	22
14	3.85	41	16	23
14	3.27	46	16	22
13	4.77	41	13	17
12	4.49	38	13	22
12	4.06	38	11	23
11	3.57	44	22	43
11	3.56	47	22	41
11	3.5	47	24	43
10	4.46	53	25	30
9	3.9	36	25	7
9	3.83	39	25	7
8	4.4	42	22	31
7	4	29	25	26
6	4.54	29	33	51
6	3.28	29	36	51
5	3.86	35	33	27
5	3.75	37	33	26
4	3.79	18	14	23
4	3.48	19	14	25
3	3.66	27	19	29
2	4.32	50	22	38
1	3.78	39	13	28
