Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
16	14	5.96e-08	7.22	3.88	26	11	23	27.2	10.9	23.6	6.91	28	10	23	5.01
15	13	1.19e-07	6.92	4.61	33	20	23	32.5	23	24.6	14.6	33	23	25	9.53
14	13	1.19e-07	6.92	5.06	41	13	22	42.5	14.8	22.1	6.91	41	13	22	4.88
13	8	5.66e-05	4.25	4.77	41	13	17	41.1	13.2	16.4	10.6	40	13	17	6.59
12	8	5.66e-05	4.25	4.49	38	13	22	38.6	12.5	22.7	5.95	38	13	22	4.27
11	7	0.000218	3.66	3.57	44	22	43	46	22.3	41.8	6.84	44	22	43	5.61
10	7	0.000218	3.66	4.46	53	25	30	53.3	25.4	30.2	7.84	53	26	30	5.58
9	6	0.000894	3.05	3.9	36	25	7	38.1	25.3	7	8.53	37	25	7	7.75
8	5	0.00397	2.4	4.4	42	22	31	41.8	22.2	31.6	4.62	42	23	32	3.98
7	5	0.00397	2.4	4	29	25	26	28.4	24.6	26	28.3	28	24	26	16.7
6	5	0.00397	2.4	4.54	29	33	51	28.6	34.7	51	26.9	29	35	51	15.7
5	5	0.00397	2.4	3.86	35	33	27	36.6	32.6	26.4	9.77	35	33	27	9.04
4	5	0.00397	2.4	3.79	18	14	23	18.8	14.6	23.8	5.31	18	14	23	4.46
3	4	0.0195	1.71	3.66	27	19	29	26.5	18.3	28.8	4.09	27	19	29	3.19
2	4	0.0195	1.71	4.32	50	22	38	50	22.3	38	7.82	50	22	38	6.27
1	4	0.0195	1.71	3.78	39	13	28	38.5	12.8	27	5.68	38	12	26	3.79
