Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
10	1337	5.66e-22	21.2	5.48	37	20	38	39.9	19.6	26.3	1.19e+03	44	18	18	200
9	272	1.31e-06	5.88	4.17	38	60	29	36	59.6	23.8	305	32	67	21	112
8	232	8.76e-06	5.06	4.91	21	23	44	29.4	19.8	40.6	678	32	21	43	206
7	204	3.49e-05	4.46	4.73	46	64	21	43.7	66.2	24.8	522	44	67	24	247
6	197	4.98e-05	4.3	5.25	16	63	20	17.9	60	22.5	338	17	63	21	136
5	142	0.000959	3.02	4.66	25	39	16	17.1	43.8	12	889	16	46	11	300
4	118	0.00392	2.41	4.49	15	15	23	17.3	17.7	23.4	494	17	20	19	166
3	108	0.00724	2.14	4.36	19	47	21	21.5	48.7	20.4	630	30	51	16	230
2	99	0.0128	1.89	3.79	25	42	22	24.5	42.9	25.2	240	25	38	21	109
1	91	0.0214	1.67	4.5	17	16	15	20.2	17.5	16	831	15	25	17	396
