Cluster Index	Z	x	y	z	
5	6.54	42	67	27
5	5.89	50	58	21
5	5.49	50	33	42
5	5.45	34	31	36
5	5.41	21	28	35
5	5.36	49	27	38
4	4.32	50	25	29
4	4.3	55	29	30
4	4.13	55	33	21
4	4.13	48	32	19
4	4.11	47	24	26
4	4.09	51	21	19
3	4.49	28	24	12
3	4.35	24	23	12
3	3.97	9	34	16
3	3.88	18	27	12
3	3.76	18	24	12
3	3.61	22	22	12
2	4.13	38	20	29
2	4.03	38	19	27
2	3.85	38	16	25
2	3.49	35	15	30
2	3.44	36	17	32
2	3.13	34	13	28
1	4.71	17	48	38
1	3.56	15	51	38
1	3.55	19	55	38
1	3.06	19	52	35
1	2.99	20	46	38
1	2.91	20	49	35
