Cluster Index	Z	x	y	z	
10	5.48	37	20	38
10	5.43	43	29	26
10	5.02	30	19	29
10	4.85	54	27	37
10	4.84	42	14	24
10	4.68	32	20	22
9	4.17	38	60	29
9	3.55	32	66	21
9	3.52	36	61	27
9	3.41	33	61	20
9	3.32	39	57	19
9	3.27	37	62	19
8	4.91	21	23	44
8	4.55	23	19	43
8	4.4	24	24	47
8	4.14	31	23	37
8	4.07	32	21	42
8	4.02	33	21	40
7	4.73	46	64	21
7	4.18	47	66	23
7	4.03	45	67	30
7	3.71	43	68	27
7	3.71	38	69	28
7	3.68	46	65	27
6	5.25	16	63	20
6	4.61	22	56	20
6	4.56	15	58	21
6	4.49	15	60	19
6	4.02	18	59	21
6	3.94	18	56	21
5	4.66	25	39	16
5	4.59	22	40	11
5	4.02	14	49	11
5	3.89	13	44	11
5	3.74	17	43	11
5	3.6	12	42	11
4	4.49	15	15	23
4	3.93	19	17	22
4	3.88	12	20	22
4	3.81	21	15	19
4	3.81	19	16	26
4	3.37	19	14	28
3	4.36	19	47	21
3	3.54	27	47	18
3	3.32	16	50	23
3	3.1	24	48	17
3	3.05	22	51	22
3	2.66	25	44	17
2	3.79	25	42	22
2	3.63	26	46	26
2	3.06	20	43	30
2	3.02	27	39	21
2	2.9	24	41	30
2	2.89	22	41	29
1	4.5	17	16	15
1	3.77	22	13	15
1	3.63	26	15	18
1	3.61	15	25	17
1	3.34	23	15	16
1	3.27	28	13	16
