Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
48	2728	0	232	7.42	40	13	31	33	23.2	26.8	2.99e+03	24	21	19	423
47	376	0	59.3	6.43	19	47	32	15.6	44.8	32.4	906	9	38	25	296
46	209	1.13e-39	38.9	6.13	44	48	33	46.6	51.4	33.5	872	48	52	38	296
45	111	4.38e-25	24.4	5.02	29	35	51	31.6	37.4	49	1.15e+03	32	46	48	544
44	100	3.24e-23	22.5	4.8	13	32	39	15.7	32.6	39.8	548	17	31	44	272
43	92	8.16e-22	21.1	6.74	34	50	40	33.1	51.7	38.7	723	33	50	40	225
42	89	2.81e-21	20.6	5.66	47	47	42	44.7	47.3	41.4	1.19e+03	47	47	42	347
41	79	1.91e-19	18.7	5.38	13	26	28	12.8	28.4	26.8	582	11	26	30	287
40	62	3.85e-16	15.4	3.9	53	32	28	50.4	32.8	28.2	458	50	39	27	236
39	55	1.08e-14	14	4.14	17	23	28	13.9	26.1	32.7	959	12	22	31	279
38	30	6.59e-09	8.18	4.48	15	46	13	15.5	43.5	12.4	627	16	44	11	272
37	29	1.2e-08	7.92	4.08	51	51	24	49.8	53.2	22.1	744	50	51	23	360
36	29	1.2e-08	7.92	5.05	43	54	27	43.8	52.7	24.6	584	46	51	20	266
35	29	1.2e-08	7.92	4.27	22	52	26	20.9	52	26.3	341	22	52	27	214
34	24	2.38e-07	6.62	3.88	41	69	23	42.6	67.4	22.6	846	45	66	21	555
33	21	1.91e-06	5.72	4.97	27	35	32	26.1	34.5	30.7	637	27	35	32	331
32	19	7.39e-06	5.13	4.09	33	43	43	33.1	43.3	43.3	371	33	43	43	231
31	18	1.48e-05	4.83	3.9	31	41	39	30.2	39.9	38.1	346	31	41	39	238
30	18	1.48e-05	4.83	3.91	35	52	46	34.5	52.4	46.1	1.03e+03	33	50	47	583
29	18	1.48e-05	4.83	3.97	35	37	28	36.5	36.2	28.8	514	34	35	29	337
28	17	3.03e-05	4.52	4.01	54	47	22	52.7	46.6	23	530	53	46	24	300
27	17	3.03e-05	4.52	3.49	22	46	45	24	48.6	45.2	370	22	46	45	246
26	14	0.00028	3.55	4.07	50	41	11	48.4	42.9	11.1	582	49	43	11	429
25	14	0.00028	3.55	3.46	35	48	34	34.4	46.9	34.2	322	32	49	35	220
24	14	0.00028	3.55	4.89	32	26	13	32	26.8	13.7	741	32	27	12	426
23	12	0.00135	2.87	4.38	10	30	31	9.57	30.6	30.2	656	10	30	31	422
22	12	0.00135	2.87	3.35	40	57	30	41.6	58.1	30.5	327	42	60	31	184
21	12	0.00135	2.87	4.62	29	19	42	29.6	20.1	43.7	918	30	20	44	577
20	12	0.00135	2.87	4.19	52	41	26	51.5	41.8	27.5	316	52	41	26	208
19	11	0.00305	2.52	3.86	53	46	19	51.4	46.6	17.7	579	53	46	19	292
18	11	0.00305	2.52	3.37	44	48	27	44.8	47.7	27	259	44	48	27	197
17	10	0.00709	2.15	3.36	45	44	19	44.8	43.5	19.1	326	46	44	19	228
16	10	0.00709	2.15	3.59	21	49	35	20.3	49.4	35.2	334	20	49	35	216
15	10	0.00709	2.15	3.7	14	42	37	13.2	42.4	37.6	391	14	42	37	208
14	10	0.00709	2.15	4.37	39	25	31	38.7	24.9	30.7	486	39	25	31	337
13	10	0.00709	2.15	4.07	51	39	33	51.9	39.3	32.7	245	52	39	33	205
12	10	0.00709	2.15	3.83	24	32	48	23.3	31.9	48.1	782	25	33	49	566
11	9	0.0169	1.77	3.95	29	31	16	29.4	31.2	16.8	432	29	31	16	285
10	9	0.0169	1.77	3.66	38	21	35	37.7	21	35.2	442	38	19	36	307
9	9	0.0169	1.77	3.22	38	30	45	37.6	28.7	46	255	38	29	46	214
8	9	0.0169	1.77	3.47	48	62	28	47.4	63	26.6	550	48	62	28	403
7	9	0.0169	1.77	3.75	38	33	28	37.7	32.3	27.7	747	38	33	28	391
6	9	0.0169	1.77	3.42	30	66	32	30.5	66.3	31.8	600	30	67	30	447
5	8	0.0412	1.39	3	21	62	35	21.1	61.2	34.7	426	23	63	35	324
4	8	0.0412	1.39	4.46	15	34	29	15.3	34.1	28.9	505	15	34	28	335
3	8	0.0412	1.39	4.03	18	18	15	17.5	18.4	14.5	829	18	18	15	460
2	8	0.0412	1.39	3.45	42	43	47	40.4	43.8	47.1	412	42	43	47	311
1	8	0.0412	1.39	3.8	38	30	11	38.6	31.7	10.7	660	39	32	10	471
