Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
44	1046	0	121	7.52	25	19	36	21.4	27.6	30	2.82e+03	24	21	19	385
43	795	0	99.8	8.09	43	28	37	43.2	22.7	29.9	1.81e+03	44	25	18	377
42	243	3.78e-44	43.4	5.97	47	46	34	47	51.4	32.7	806	48	52	38	294
41	139	1.4e-29	28.9	5.24	29	39	27	31.3	33	26.8	1.27e+03	33	34	25	456
40	73	2.61e-18	17.6	5.66	36	48	28	35.7	46.2	29.1	705	33	48	24	287
39	73	2.61e-18	17.6	7.31	34	50	40	33.2	51.5	38.8	771	33	50	40	245
38	56	6.65e-15	14.2	6.44	46	43	39	46.2	44.2	40.2	992	47	47	42	328
37	43	4.64e-12	11.3	4.58	17	27	20	14.5	25.6	20.3	829	13	24	20	359
36	37	1.19e-10	9.93	4.11	9	31	28	12.2	30.3	26.8	527	11	25	30	265
35	29	1.2e-08	7.92	4.42	12	37	30	14.1	37.9	30	537	10	39	26	285
34	21	1.91e-06	5.72	4.67	27	35	32	27.8	37.7	32.6	695	28	37	32	339
33	19	7.39e-06	5.13	4.56	52	40	33	52.2	39.7	31.9	317	52	40	33	202
32	18	1.48e-05	4.83	4.11	38	21	35	37	20.5	35.7	518	36	19	37	328
31	18	1.48e-05	4.83	4.02	17	29	33	13.6	28.2	33.8	309	14	30	35	226
30	17	3.03e-05	4.52	3.54	26	48	20	28.3	48	23.8	361	29	48	24	286
29	17	3.03e-05	4.52	4	36	40	38	34.5	42.8	41.1	353	36	40	38	216
28	15	0.000131	3.88	4.52	10	49	31	10.5	48	33.2	400	10	49	31	258
27	15	0.000131	3.88	3.32	28	54	32	28	54.5	33.4	221	28	54	32	156
26	14	0.00028	3.55	4.72	29	34	31	28.5	33.2	30.6	430	30	35	30	292
25	14	0.00028	3.55	3.7	36	38	25	36.6	38.6	23.9	469	39	38	21	305
24	14	0.00028	3.55	4.66	42	40	20	42.6	41.2	20.1	384	42	40	20	261
23	13	0.000608	3.22	4.69	43	53	26	42.5	51.7	27.8	343	43	53	26	196
22	13	0.000608	3.22	3.5	21	52	25	21.7	52.3	26.6	280	21	52	25	192
21	12	0.00135	2.87	3.78	49	56	20	49.4	56.6	21	766	51	57	21	387
20	12	0.00135	2.87	3.83	25	28	31	23.8	29.5	30.1	350	24	29	30	241
19	12	0.00135	2.87	3.83	43	49	44	42.9	50.6	42.8	816	43	49	44	390
18	11	0.00305	2.52	4.08	38	27	36	37.5	27.6	36.7	216	38	28	37	180
17	11	0.00305	2.52	3.28	32	21	15	33	20.8	15.1	373	32	21	15	327
16	10	0.00709	2.15	2.96	50	51	23	49.6	52.8	21.8	550	50	51	23	308
15	10	0.00709	2.15	3.61	52	31	22	51.8	30.9	22.1	393	51	31	23	303
14	10	0.00709	2.15	3.39	48	48	27	46	47.7	26.7	246	44	47	28	192
13	10	0.00709	2.15	3.27	52	59	22	51.2	59.4	20.8	523	52	59	22	394
12	9	0.0169	1.77	4.07	41	34	26	40.6	33.8	25.8	331	40	34	26	248
11	9	0.0169	1.77	4.51	19	36	39	19.8	35.5	39	311	19	36	39	196
10	9	0.0169	1.77	3.15	7	34	18	7.11	33.2	18.4	651	7	35	17	322
9	9	0.0169	1.77	4.26	35	35	29	35.6	36.5	28.8	602	35	35	29	382
8	8	0.0412	1.39	3.61	32	25	42	30.5	25.1	40.6	306	30	25	40	260
7	8	0.0412	1.39	3.92	32	26	13	32.1	26.4	12.8	692	32	27	12	433
6	8	0.0412	1.39	4	31	41	39	31	38.8	39.1	431	32	38	39	315
5	8	0.0412	1.39	4.95	13	57	19	12.4	57	19.9	683	13	57	19	385
4	8	0.0412	1.39	4.62	33	25	36	32.6	25.2	36.2	382	33	25	36	285
3	8	0.0412	1.39	3.36	33	11	32	33.3	12.1	32.5	1.45e+03	33	13	33	907
2	8	0.0412	1.39	3.75	16	51	37	15.9	51	37.5	708	16	51	38	445
1	8	0.0412	1.39	3.81	43	53	23	42.9	53	22.4	268	43	53	23	227
