Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	34	6.42e-10	9.19	3.5	29	48	17	29.4	49.3	16.4	3.62e+03	28	47	18	1.38e+03
13	25	1.19e-07	6.92	3.2	32	64	20	32	64.8	20.1	660	32	65	18	418
12	17	3.03e-05	4.52	3.61	44	64	18	44.7	62.3	19.2	1.38e+03	45	64	18	680
11	17	3.03e-05	4.52	4.33	32	63	31	30.9	62.4	30.8	377	29	63	30	263
10	15	0.000131	3.88	3.82	43	54	18	40	54.3	16.1	1.05e+03	41	54	17	647
9	14	0.00028	3.55	3.64	31	63	27	30.4	61.5	25.9	470	31	63	27	290
8	12	0.00135	2.87	4.09	12	36	21	11.8	37.1	23.4	430	11	37	24	342
7	10	0.00709	2.15	3.19	21	44	38	20.5	45.6	38.4	182	18	47	40	143
6	10	0.00709	2.15	3.26	13	52	24	13.5	53.8	23.3	788	13	56	25	470
5	10	0.00709	2.15	3.43	27	67	22	26.8	66.6	23.2	518	27	67	22	326
4	10	0.00709	2.15	3.51	31	28	33	30.2	28.5	33.7	400	32	28	34	315
3	8	0.0412	1.39	3.05	32	42	33	32.5	40.3	32.9	367	33	40	33	318
2	8	0.0412	1.39	4.14	51	39	25	50.6	37.4	27.4	428	51	39	25	294
1	8	0.0412	1.39	3.25	40	51	19	39.3	49.3	18.1	1.04e+03	39	48	17	597
