Cluster Index	Z	x	y	z	
66	7.26	38	26	32
66	7.2	28	26	27
66	6.48	39	23	32
66	6.13	27	25	30
66	5.9	28	23	34
66	5.85	26	24	32
65	7.24	48	22	36
65	6.68	46	18	36
65	6.34	47	20	36
65	5.82	46	17	34
65	5.75	45	21	36
65	5.02	42	17	38
64	6.29	18	20	32
64	5.97	21	16	36
64	5.96	16	19	34
64	5.63	19	17	35
64	5.19	24	16	38
64	4.61	21	22	31
63	5.99	22	32	19
63	5.58	20	32	16
63	5.2	26	31	20
63	4.33	17	34	16
63	3.85	20	29	16
63	3.85	23	34	20
62	6.03	39	56	34
62	5.48	39	55	38
62	4.7	40	54	40
62	4.27	40	58	35
62	4.08	42	54	38
61	4.81	32	31	38
61	4.51	35	32	36
61	4.45	31	31	40
61	4.19	37	29	37
60	6.07	24	17	23
60	5.45	22	18	22
60	5.35	25	15	20
60	3.97	22	16	21
60	3.22	21	17	19
59	5.26	44	14	21
59	4.58	43	17	20
59	4.37	41	16	20
59	4.24	39	17	21
59	4.13	44	15	23
58	6.04	23	34	47
58	5.14	24	33	49
58	4.83	19	35	43
58	3.77	21	35	45
58	3.4	21	34	43
57	4.56	32	22	40
57	3.73	30	18	41
56	4.78	50	20	22
56	4.28	47	17	21
55	5.82	42	26	18
55	4.67	45	24	18
55	3.87	40	29	19
55	3.65	48	24	18
54	5.3	15	28	18
54	4.57	14	33	16
53	6.05	40	33	19
52	5.43	29	24	30
52	5.38	28	22	31
51	4.05	51	30	21
51	4.04	50	28	22
51	4.02	52	28	20
50	5.51	30	13	21
50	3.49	28	13	20
49	5.05	25	39	18
49	4.1	23	36	17
49	3.75	21	35	16
48	4.78	10	40	17
48	4.56	10	37	16
47	4.79	15	21	20
47	3.99	15	23	22
46	4.91	33	61	20
46	3.84	35	62	20
46	3.54	34	61	17
45	4.98	40	38	18
45	4.72	39	40	16
45	4.1	40	36	17
45	4.02	39	40	18
44	4.11	51	25	32
43	5.14	35	28	12
43	4.11	32	27	10
42	3.89	19	36	17
41	4.58	30	66	26
41	4.1	28	68	26
41	3.37	32	64	26
40	3.75	11	43	19
40	3.51	12	41	19
39	4.94	52	29	13
38	4.94	16	37	16
38	3.73	14	36	14
38	3.65	15	35	16
37	3.96	24	55	35
37	3.45	23	56	38
36	4.8	10	31	19
35	4.36	51	25	29
34	4.12	29	10	23
33	3.88	33	64	22
32	4.17	22	22	19
32	4.09	21	23	17
31	4.31	36	52	29
31	3.8	38	49	29
30	5.17	52	40	18
29	3.68	43	22	31
28	4.49	26	45	15
27	4.31	32	39	45
27	3.99	31	39	43
26	3.84	18	19	22
26	3.38	19	23	22
25	4.64	19	22	28
24	4.57	27	54	38
23	5.62	25	52	43
22	3.66	23	40	20
21	3.64	11	32	14
21	3.13	10	30	15
20	4.13	25	67	24
19	3.39	35	39	15
19	3.23	33	39	16
18	3.58	18	33	45
17	3.68	29	58	19
16	4.07	14	19	21
15	5	14	38	32
14	5.17	32	48	16
13	4.44	22	21	26
12	4.04	15	46	33
12	3.46	13	47	33
11	5.11	14	43	37
10	5.62	37	11	29
9	3.83	53	44	19
9	3.43	54	43	17
8	4.27	24	45	37
7	4.05	35	50	20
6	3.95	10	40	27
5	4.01	31	26	20
4	4.06	25	56	30
4	3.89	27	57	29
3	3.49	42	48	16
2	4.34	40	44	34
1	4.03	18	17	26
