Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
17	439	5.99e-20	19.2	5.96	24	12	22	24.1	15.3	22.2	395	23	21	19	91.6
16	307	1.58e-15	14.8	5.05	22	52	26	16.7	48.8	24.3	362	11	42	25	100
15	139	8.59e-09	8.07	4.88	33	61	20	31.2	61.3	18.7	106	27	60	17	65.3
14	115	1.19e-07	6.92	5.04	41	19	20	40	16.7	20.5	239	40	17	19	98.8
13	112	1.79e-07	6.75	5.21	43	27	37	43.9	23.8	36.3	102	40	14	35	57.1
12	84	4.95e-06	5.31	4.87	43	42	39	45	45.7	39.9	147	44	50	43	63.4
11	83	5.6e-06	5.25	5.3	47	16	23	43.9	15.7	25.1	157	46	21	19	57.3
10	69	3.5e-05	4.46	4.09	32	56	44	33	51.7	42.1	274	32	55	45	99.5
9	57	0.000187	3.73	4.02	16	44	34	15	45.7	35.5	153	15	49	38	77.6
8	54	0.000288	3.54	4.17	33	43	42	33	43.3	41.8	76.5	33	42	42	56
7	38	0.00343	2.46	4.19	31	44	26	30.1	43.9	26.5	189	32	43	27	106
6	34	0.0067	2.17	4.99	18	42	43	18.2	40.8	43	122	18	41	43	69.6
5	32	0.00945	2.02	4.07	37	46	27	36.4	46.6	26.8	141	36	44	29	74
4	31	0.0113	1.95	4.52	23	23	36	22.7	21.2	36.4	88.2	23	22	37	58.8
3	24	0.0401	1.4	3.82	51	32	37	50	30.7	36.7	81.1	50	29	38	58.3
2	23	0.0484	1.31	3.99	50	48	35	49.4	46.5	34.6	110	51	48	35	65.9
1	23	0.0484	1.31	4.04	13	30	35	12.5	30	34.1	90.8	12	30	33	60.4
