Cluster Index	Z	x	y	z	
22	4.36	45	17	13
22	4.1	48	20	14
22	4.08	46	21	13
21	4.25	35	25	13
21	3.65	33	23	14
21	3.58	35	22	14
21	3.49	33	25	13
20	4.88	50	23	25
20	4.01	52	26	25
20	3.74	48	25	25
19	4.02	49	28	21
19	3.75	51	28	22
19	3.42	52	30	21
19	3.34	50	30	21
18	3.91	35	17	14
18	3.86	38	19	14
17	3.63	50	38	43
17	3.44	51	37	41
16	3.65	41	15	15
16	3.45	43	16	14
15	3.46	24	16	14
14	3.76	14	31	38
13	3.76	43	26	46
12	3.44	18	29	36
12	3.29	18	29	38
11	4.17	33	31	32
10	4.55	46	11	25
9	4	23	27	33
8	4.44	53	28	25
7	3.25	25	29	13
6	4.09	41	23	24
5	3.76	23	56	34
4	3.74	47	29	21
3	3.78	44	26	12
2	3.62	28	36	49
1	3.27	24	26	13
