Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
175	656	0	161	6.26	48	20	14	33.9	24	13.8	17.8	31	29	13	4.66
174	34	1.07e-20	20	5.16	24	27	25	23.9	26.8	26.9	8.94	25	28	26	4
173	24	5.5e-16	15.3	4.58	17	32	19	18.1	34.5	18.2	9.31	19	35	18	5.16
172	23	1.76e-15	14.8	5.76	17	20	27	16	24	28.4	7.46	16	28	30	3.57
171	23	1.76e-15	14.8	4.68	26	40	48	26.9	39.7	48.5	7.23	28	40	49	4.07
170	23	1.76e-15	14.8	4.53	21	32	48	19.8	34.2	46	8.26	21	34	47	5.7
169	22	5.71e-15	14.2	5.14	44	32	18	46.2	32.2	16.4	8.89	47	32	16	5.69
168	21	1.89e-14	13.7	5.24	41	22	24	40.1	24.1	23.8	5.56	38	26	24	3.67
167	21	1.89e-14	13.7	5.78	50	24	25	48.4	23.5	24.5	5.71	48	22	23	3.61
166	20	6.36e-14	13.2	5.27	15	26	33	15.6	27.4	34.5	4.5	18	25	34	2.97
165	20	6.36e-14	13.2	5.16	51	23	32	50.9	23.5	32.1	7.31	49	20	34	3.85
164	18	7.69e-13	12.1	5.47	50	30	21	50.6	29.2	22	5.43	51	30	20	3.82
163	17	2.77e-12	11.6	4.45	49	30	27	51.3	28.9	26.4	4.96	54	30	25	2.97
162	17	2.77e-12	11.6	4.54	41	66	31	41.4	67.7	30.3	14.7	39	67	31	6.9
161	16	1.02e-11	11	4.62	47	29	44	44.9	24.2	41.6	9.45	47	29	44	4.81
160	16	1.02e-11	11	4.4	34	26	28	32.8	26.7	26.2	5.24	33	29	26	3.93
159	14	1.52e-10	9.82	5.41	9	29	27	9.39	29	27.5	14	9	30	27	6.11
158	14	1.52e-10	9.82	4.94	22	28	19	21	26.2	19.3	9.26	22	28	19	5.04
157	14	1.52e-10	9.82	5	20	40	15	19.2	42	14.5	4.09	21	41	15	2.85
156	14	1.52e-10	9.82	4.16	12	27	23	13	25.9	23.6	4.52	13	27	22	3.22
155	13	6.14e-10	9.21	4.86	18	24	25	18.8	24.3	25.7	3.64	18	24	25	2.48
154	12	2.57e-09	8.59	4.56	31	31	27	31.6	32.6	26.9	15.3	32	32	26	6.85
153	12	2.57e-09	8.59	4.01	43	14	26	44	14.4	26.7	4.75	46	15	27	3.03
152	11	1.12e-08	7.95	5.42	41	46	16	40.7	45.5	16.2	9.84	41	46	16	7.29
151	11	1.12e-08	7.95	4.59	43	30	27	43.1	29.4	26	5.95	42	30	27	3.67
150	10	5.96e-08	7.22	5.06	33	36	28	33.3	35.8	28.2	14.5	32	36	28	8.56
149	10	5.96e-08	7.22	4.45	18	47	37	18.3	46.5	36.3	3.66	18	47	37	2.88
148	10	5.96e-08	7.22	5.09	43	40	15	43.2	39.3	14.6	8.27	43	39	15	5.32
147	9	2.38e-07	6.62	4.31	47	23	33	47.1	26.1	32.3	6.71	47	26	32	4.15
146	9	2.38e-07	6.62	4.24	17	29	14	17.1	29	14.3	10.4	17	29	14	6.45
145	9	2.38e-07	6.62	4.22	57	31	30	57	31	28.4	4.05	57	31	26	3.41
144	9	2.38e-07	6.62	4.63	36	25	31	35.4	22.5	32	3.96	36	25	31	2.97
143	9	2.38e-07	6.62	4.91	42	27	48	41.6	27.1	47.9	9.18	42	27	48	6.13
142	8	1.25e-06	5.9	4.36	37	14	27	37.3	15.2	27.4	3.01	37	14	27	2.14
141	8	1.25e-06	5.9	6.5	30	16	29	28.6	16.8	28.2	5.49	30	16	29	3.38
140	8	1.25e-06	5.9	3.86	52	33	21	51.8	33.7	20.7	3.73	53	32	23	2.62
139	8	1.25e-06	5.9	4.45	12	53	35	12.5	54.1	34.4	9.13	12	53	35	6.77
138	8	1.25e-06	5.9	5.71	33	31	32	33.2	31	31.5	9.21	33	31	32	5.04
137	8	1.25e-06	5.9	4.75	41	24	46	41.4	24.8	45.8	10.1	43	26	46	6.45
136	8	1.25e-06	5.9	4.53	34	26	31	34	27.1	30.7	6.13	34	27	31	4.85
135	7	6.85e-06	5.16	4.19	24	7	23	25	7.26	22	3.28	24	7	23	2.69
134	7	6.85e-06	5.16	4.27	23	38	17	22.9	37.4	16.9	8.27	24	38	16	5.72
133	7	6.85e-06	5.16	4.58	32	40	37	31.8	39.6	37.2	4.39	32	40	37	3.76
132	7	6.85e-06	5.16	4.96	53	32	40	52.6	31.8	40.6	7.02	53	32	40	4.06
131	7	6.85e-06	5.16	4.06	19	14	24	19.7	14.3	24	4.23	20	15	25	2.89
130	6	4.09e-05	4.39	4.7	44	28	19	45.1	27.7	19.8	4.38	44	27	19	3.1
129	6	4.09e-05	4.39	4.07	38	41	46	36.9	39.9	47.8	3.48	35	38	50	2.54
128	6	4.09e-05	4.39	4.31	50	20	27	50.6	19.7	26.7	7.8	50	20	27	4.35
127	6	4.09e-05	4.39	5.05	28	25	26	28	26.2	27.3	5.18	28	25	26	3.26
126	6	4.09e-05	4.39	4.66	35	26	48	35.7	26.6	47.3	11.4	35	26	48	5.3
125	6	4.09e-05	4.39	5.08	17	13	20	17.8	12.4	20	3.56	16	14	20	3.16
124	6	4.09e-05	4.39	4.11	17	48	16	16.9	47.4	15.2	3.1	17	48	16	2.59
123	6	4.09e-05	4.39	4.34	17	23	29	17	23	29.7	3.08	17	23	29	2.84
122	6	4.09e-05	4.39	5.33	15	28	26	14.1	26.8	26.6	5.42	15	28	26	3.45
121	5	0.000269	3.57	4.61	25	29	33	25	28.8	33	3.16	26	30	32	2.47
120	5	0.000269	3.57	4.26	33	32	46	31.3	33	46	2.86	33	32	46	2.26
119	5	0.000269	3.57	4.64	18	29	19	19	28.5	18.6	5.61	19	28	18	4.15
118	5	0.000269	3.57	4.51	41	18	23	40.6	18	23	3.53	41	18	23	2.52
117	5	0.000269	3.57	3.54	20	24	40	20.6	24.8	40	4.21	21	25	39	3.27
116	5	0.000269	3.57	3.58	48	27	41	48	27	41.4	6.55	48	27	43	4.6
115	5	0.000269	3.57	4.71	45	29	46	44.8	29.4	46	11.7	45	29	46	7.52
114	5	0.000269	3.57	4.26	22	26	29	22.4	24.7	28.5	4.02	23	25	29	2.76
113	5	0.000269	3.57	4.52	18	49	11	17.6	48.8	11	8.09	17	48	11	6.83
112	5	0.000269	3.57	4.94	32	44	20	31.6	44.1	20	11.9	32	44	20	9.9
111	5	0.000269	3.57	3.5	31	21	45	31	19.6	43	11	31	20	43	7.3
110	5	0.000269	3.57	4.3	48	46	13	47.6	46	12.8	5.22	48	45	13	4.51
109	5	0.000269	3.57	4.32	53	32	37	53	32.2	36.2	4.54	53	33	37	3.35
108	5	0.000269	3.57	3.74	50	36	30	49.2	35.6	30	5.3	50	36	30	4.21
107	5	0.000269	3.57	4.51	18	29	38	18.7	27.9	37.8	3.9	18	29	38	2.79
106	5	0.000269	3.57	4.45	26	33	31	26	33.8	31	11.2	26	34	31	7.95
105	4	0.00202	2.69	4.76	15	26	19	15.9	25.1	18.3	10.2	16	24	18	8.61
104	4	0.00202	2.69	3.97	24	27	19	23.8	27	19.7	6.19	24	26	20	4.41
103	4	0.00202	2.69	4.84	20	30	35	19.1	30	35.2	3.45	18	29	36	2.66
102	4	0.00202	2.69	5.05	32	34	23	32	34.1	23.2	9.99	32	34	24	9.28
101	4	0.00202	2.69	5.18	48	22	20	48.7	22.6	20.7	7.27	48	22	20	4.5
100	4	0.00202	2.69	3.17	15	21	19	15.5	21.5	20	18.6	15	21	19	7.88
99	4	0.00202	2.69	4.26	48	32	40	48.9	32	40.7	3.73	49	32	42	3.09
98	4	0.00202	2.69	4.18	18	32	26	18	32.2	26	3.79	18	33	27	2.86
97	4	0.00202	2.69	3.97	28	29	25	28.5	28	25	14.4	29	27	25	9.2
96	4	0.00202	2.69	4.9	17	18	25	17	17.5	25	3.38	17	18	25	2.99
95	4	0.00202	2.69	3.93	11	27	32	10.8	28	32	6.62	11	29	32	5.05
