Cluster Index	Z	x	y	z	
175	6.26	48	20	14
175	6.24	40	26	14
175	6.13	28	14	15
175	6.08	26	31	14
175	6.03	48	23	14
175	5.98	24	33	14
174	5.16	24	27	25
174	4.5	26	22	28
174	4.48	24	24	27
174	4	21	29	29
174	3.59	24	27	30
174	3.44	27	31	29
173	4.58	17	32	19
173	4.53	18	35	18
173	4.01	20	35	19
173	3.84	19	37	18
173	3.44	15	35	16
172	5.76	17	20	27
172	5.5	16	28	30
172	4.66	14	26	29
172	3.61	16	22	27
171	4.68	26	40	48
171	4.54	28	40	49
171	4.03	26	37	49
171	4.02	24	39	47
171	3.42	30	43	49
170	4.53	21	32	48
170	4.43	19	33	46
170	4.24	21	34	47
170	4.13	20	36	47
170	4.05	18	36	45
170	3.32	21	31	46
169	5.14	44	32	18
169	5.01	46	32	18
169	4.53	49	33	15
169	4.2	45	34	15
169	3.36	44	34	19
168	5.24	41	22	24
168	4.84	43	24	24
168	4.46	38	26	24
168	4.09	38	24	23
168	3.83	36	28	24
167	5.78	50	24	25
167	4.72	46	22	22
167	4.39	49	21	23
167	3.99	47	23	25
167	3.79	49	24	23
167	3.28	48	23	28
166	5.27	15	26	33
166	5.21	14	31	36
166	4.22	18	25	34
166	4.16	18	27	33
166	4.04	14	27	37
165	5.16	51	23	32
165	4.61	49	20	34
165	4.18	53	27	30
165	3.92	52	22	34
165	3.91	52	26	34
164	5.47	50	30	21
164	5.3	49	28	21
164	3.87	54	29	22
164	3.56	52	29	23
163	4.45	49	30	27
163	4.34	53	28	26
163	3.96	53	30	29
163	3.51	52	26	25
162	4.54	41	66	31
162	3.94	41	68	29
162	3.94	43	69	29
162	3.78	39	67	31
162	3.63	41	68	32
161	4.62	47	29	44
161	4.61	44	21	39
161	4.32	45	23	41
161	3.99	45	27	44
161	3.86	46	25	42
160	4.4	34	26	28
160	3.94	33	29	26
160	3.94	32	27	25
160	3.89	34	27	25
160	3.85	31	27	27
159	5.41	9	29	27
159	4.83	9	26	26
159	3.63	10	31	29
158	4.94	22	28	19
158	3.88	20	24	20
158	3.63	20	22	20
157	5	20	40	15
157	4.33	19	42	15
157	3.84	19	45	15
156	4.16	12	27	23
156	3.96	15	25	23
156	3.83	13	26	25
156	3.39	10	29	23
155	4.86	18	24	25
155	4.78	20	24	26
155	4.47	19	25	28
154	4.56	31	31	27
154	4.45	34	33	27
154	3.43	29	33	27
153	4.01	43	14	26
153	3.59	46	14	27
152	5.42	41	46	16
152	4.16	38	42	17
