Cluster Index	Z	x	y	z	
168	6.79	47	22	14
168	6.74	24	33	14
168	6.46	38	34	13
168	6.33	45	31	14
168	6.14	37	30	13
168	6.12	42	26	13
167	5.19	18	29	19
167	5.09	22	28	19
167	4.66	19	33	19
167	4.64	21	35	19
167	4.61	18	35	18
167	4.31	21	26	19
166	4.8	51	35	19
166	4.75	51	30	20
166	4.1	48	30	22
166	4.08	49	28	21
166	4.06	53	31	19
166	3.78	44	27	19
165	5.02	21	32	48
165	4.67	20	36	47
165	4.43	18	34	46
165	4.28	18	36	45
165	4.15	20	30	47
165	4.05	22	27	47
164	5.85	15	25	23
164	4.88	13	25	25
164	4.63	11	28	22
164	3.61	14	22	21
164	3.56	15	21	19
163	4.86	44	14	28
163	4.55	44	13	26
163	4.47	40	15	27
163	4.31	43	16	27
163	3.73	42	14	26
162	4.79	50	25	25
162	3.86	49	24	23
162	3.76	53	24	23
161	6.05	41	46	16
161	5.05	35	52	19
161	4.48	38	49	18
161	3.76	43	47	16
160	4.69	51	23	32
160	3.96	52	22	34
160	3.87	51	27	33
160	3.79	50	21	32
159	5.43	26	7	22
159	3.81	21	9	25
159	3.38	21	9	23
158	4.83	15	26	33
158	4.51	18	25	34
158	4.18	18	27	33
158	3.9	16	31	33
158	3.67	17	29	32
157	4.69	48	30	27
157	4.47	54	29	25
157	3.74	52	27	25
156	5.72	43	40	15
156	4.4	45	41	13
155	4.16	37	23	41
155	4.1	37	24	39
155	3.94	39	26	41
154	4.83	20	40	15
154	3.27	16	39	14
153	5.03	32	44	20
153	4.41	29	44	19
153	3.51	34	44	20
152	4.14	37	65	20
152	4.08	40	66	20
152	3.94	42	67	19
152	3.66	40	68	19
151	4.62	28	40	49
151	4.54	30	41	49
151	4.39	30	43	49
151	4.16	26	41	49
150	4.71	16	30	14
150	4.43	17	28	16
149	5.28	14	26	29
149	4.81	16	28	30
148	4.76	31	21	45
148	3.94	31	19	41
147	4.32	41	42	14
147	3.62	38	42	17
147	3.45	40	44	16
146	5.5	42	23	24
146	5.38	40	21	24
146	4.13	42	26	24
145	4.41	33	36	28
145	4.19	35	34	29
145	4.14	32	38	30
144	4.86	45	23	40
144	4.28	44	21	39
144	3.68	46	25	41
143	4.46	33	25	26
143	3.92	34	26	28
143	3.62	31	27	27
142	4.03	46	52	14
142	3.86	43	52	14
141	4.77	19	11	21
141	3.73	18	13	19
140	4.38	32	33	27
140	3.96	31	31	27
139	4.4	24	32	17
139	4.04	22	33	18
139	3.65	25	31	19
138	4.16	46	22	26
138	3.9	46	20	27
138	3.32	47	24	25
137	4.23	38	42	49
137	3.92	38	40	48
136	5.85	44	32	18
136	5.34	46	32	18
135	5.68	43	30	27
135	4.98	44	30	25
135	3.58	41	29	29
134	4.69	17	20	27
134	4.39	16	22	27
133	4.5	42	27	48
133	3.88	44	29	48
132	4.39	46	31	38
132	3.35	47	28	38
131	4.02	22	28	28
131	3.94	23	23	29
131	3.79	22	26	29
130	5.07	9	26	26
130	4.23	10	29	27
129	4.68	28	31	26
129	3.89	28	34	27
128	4.25	34	39	20
127	4.56	49	21	23
126	4.32	48	18	21
126	3.95	48	15	22
126	3.66	48	18	23
125	4.61	51	36	42
125	3.86	52	38	41
125	3.54	54	35	41
124	5.78	18	29	43
124	4.97	17	29	40
124	4.3	16	31	41
123	4.75	48	22	20
122	4.93	24	28	23
122	3.83	26	29	24
121	4.82	50	24	29
121	3.79	49	26	30
120	5.07	41	31	19
120	4.64	39	30	17
119	3.78	31	65	19
118	5.24	21	12	24
118	4.52	20	17	24
117	4.36	15	28	26
117	3.3	14	25	27
116	5.45	50	19	27
115	3.55	36	28	24
115	3.48	38	26	24
115	3.24	36	26	25
114	5.28	30	16	29
114	3.75	28	17	28
113	4.51	50	35	37
113	3.92	48	35	35
112	4.92	46	26	32
111	4.55	28	11	31
111	4.25	27	13	34
111	3.54	29	12	33
110	4.87	18	47	37
110	3.66	16	45	37
109	4.5	55	27	27
109	3.7	56	25	25
108	4.22	44	18	32
108	3.97	47	19	33
108	3.94	45	19	34
107	4.54	46	33	16
107	3.96	44	35	14
106	4.25	23	35	40
106	3.94	23	35	43
105	4.63	15	35	42
104	4.16	50	36	30
103	3.78	25	40	42
103	3.53	27	40	43
102	4.18	57	31	26
101	4.98	53	32	40
100	4.54	22	27	26
99	4.14	48	27	41
99	3.26	48	27	43
98	3.98	35	26	48
97	4.41	14	31	36
97	4.29	15	29	36
97	3.21	14	27	37
96	4.23	48	46	13
95	3.72	23	24	41
94	4.16	20	24	40
94	3.59	21	26	40
93	3.78	17	48	15
92	4.07	21	13	27
92	3.75	21	16	27
91	4.91	18	24	25
90	3.4	24	52	42
89	4.73	52	25	37
89	4.61	54	27	36
88	4.97	41	19	26
87	3.77	35	13	19
86	4.13	25	19	34
85	4.13	15	21	25
84	3.8	35	51	28
83	4.3	37	56	18
83	3.37	36	54	20
82	3.95	34	25	30
81	4.34	26	59	19
81	3.16	27	62	19
80	4.01	21	17	38
79	4.85	37	12	32
78	4.44	40	12	23
78	3.36	38	10	25
77	3.95	29	21	35
76	4.34	12	38	37
75	4.6	9	33	20
74	4.22	32	26	42
73	5.67	36	24	27
72	4.45	48	32	40
71	4.24	44	28	36
70	5.64	50	29	18
69	3.93	23	19	16
68	3.99	18	57	32
68	3.55	20	58	34
67	4.17	30	38	31
66	4.55	23	38	17
65	5.32	26	35	49
64	4.62	18	49	11
63	4.13	30	9	27
62	4.4	19	45	15
61	3.51	44	45	14
60	4.19	19	52	15
60	3.46	18	50	13
59	5.75	56	28	31
58	3.86	27	49	20
57	4.3	20	61	23
56	3.69	25	57	22
56	3.38	25	55	22
55	3.71	21	38	38
55	3.4	19	38	37
54	4.86	41	24	46
53	4.23	27	64	33
53	3.77	27	62	33
52	3.94	18	16	25
51	4.11	10	25	31
51	3.65	12	25	30
50	4.44	54	45	14
49	4	27	35	18
49	3.91	25	37	17
48	3.54	56	42	22
47	4.69	55	32	37
46	4.72	57	36	28
45	4.3	29	29	42
44	3.66	45	29	46
43	3.41	44	26	38
42	3.97	13	49	16
41	3.86	33	46	29
40	4.84	22	14	23
39	3.98	43	25	46
38	3.77	18	43	42
37	3.62	22	58	32
36	3.68	32	20	20
35	3.32	28	10	23
35	3.32	26	12	24
34	4.25	26	14	21
33	3.94	26	59	41
33	3.4	28	59	42
32	3.85	21	39	41
31	4.29	15	28	18
30	4.29	28	65	23
29	4.12	54	48	29
28	4.15	40	39	16
27	3.82	19	40	29
26	4.27	15	26	16
25	3.63	39	22	34
24	3.18	38	14	27
23	4.48	50	21	30
22	4.95	14	21	32
21	3.82	35	43	49
20	4.06	35	38	50
19	3.63	25	38	49
18	5.16	18	45	11
17	3.87	30	14	27
16	4.07	28	36	49
15	3.43	30	61	19
14	3.87	24	28	29
13	4.08	25	12	28
12	3.5	32	21	27
11	4.02	46	17	35
11	3.88	48	19	36
10	4.21	27	22	28
9	3.63	26	17	19
8	3.73	45	18	19
7	3.82	35	29	17
6	4.38	18	31	25
5	5.15	36	22	32
4	4.01	17	33	40
3	4.11	44	27	44
2	3.59	23	27	21
2	3.4	24	27	19
1	3.92	22	56	35
