Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
22	12	2.57e-09	8.59	4.36	45	17	13	46.4	19.5	13.4	15.4	46	21	13	10.8
21	11	1.12e-08	7.95	4.25	35	25	13	34.7	23.5	13.5	14.2	34	25	13	11.6
20	9	2.38e-07	6.62	4.88	50	23	25	49.8	24.5	25	9.26	50	23	25	7.55
19	9	2.38e-07	6.62	4.02	49	28	21	50.3	28.6	22.1	8.54	52	30	21	6.93
18	9	2.38e-07	6.62	3.91	35	17	14	36.7	18.1	14	14.8	38	19	14	11.8
17	5	0.000269	3.57	3.63	50	38	43	50.4	37.4	42.4	12.2	51	36	42	9.14
16	5	0.000269	3.57	3.65	41	15	15	41.8	15.6	14.6	12.4	43	17	14	10.9
15	5	0.000269	3.57	3.46	24	16	14	23.8	16.4	14	12.3	24	17	14	9.88
14	4	0.00202	2.69	3.76	14	31	38	13.8	31.2	37.7	9.01	13	31	39	6.68
13	4	0.00202	2.69	3.76	43	26	46	42.5	25	45.8	19.3	42	25	46	16.2
12	4	0.00202	2.69	3.44	18	29	36	17.8	28.8	36.7	8.12	18	28	37	7.65
11	3	0.018	1.75	4.17	33	31	32	33	31	32.3	15	33	31	32	10.4
10	3	0.018	1.75	4.55	46	11	25	45.7	10.7	24.7	6.05	46	11	25	5.29
9	3	0.018	1.75	4	23	27	33	23.3	27.6	33.6	4.81	23	27	33	4.13
8	3	0.018	1.75	4.44	53	28	25	53.4	28.4	25.3	9.52	54	29	25	6.73
7	3	0.018	1.75	3.25	25	29	13	24.7	29.3	13.3	7.98	24	29	13	6.91
6	3	0.018	1.75	4.09	41	23	24	41.3	23	24	8.81	42	24	24	7.85
5	3	0.018	1.75	3.76	23	56	34	23.3	56	34.6	6.23	23	56	34	5.64
4	3	0.018	1.75	3.74	47	29	21	46.7	28.4	21	7.14	47	28	21	6.09
3	3	0.018	1.75	3.78	44	26	12	43.7	26.3	12	9.6	44	26	12	8.64
2	3	0.018	1.75	3.62	28	36	49	28.6	36.3	49	10.4	29	36	49	9.21
1	3	0.018	1.75	3.27	24	26	13	23.3	25.7	13	8.66	23	25	13	8.4
