Cluster Index	Z	x	y	z	
99	7.14	36	45	20
99	5.66	35	48	22
99	5.12	31	51	22
99	4.7	32	48	21
99	4.61	37	47	20
99	4.12	29	51	23
98	4.31	40	17	15
98	4.05	37	15	14
98	3.85	35	16	14
98	3.41	35	14	14
97	4.05	31	20	28
97	3.88	27	16	26
97	3.73	23	18	26
97	3.71	30	16	28
96	4.26	29	14	14
96	4.13	25	16	14
96	4.06	28	16	14
95	5.11	27	34	24
95	3.82	27	34	22
94	4.05	34	30	41
94	3.96	32	32	40
93	4.23	27	47	20
93	4.13	27	49	21
93	4.06	26	49	19
93	3.72	22	50	17
92	4.47	34	41	41
92	3.8	33	43	41
92	3.5	35	42	38
92	3.45	35	44	38
91	4.3	13	31	29
90	4.79	29	20	31
90	4.3	30	23	29
89	3.74	35	64	28
89	3.29	36	63	25
88	3.87	48	43	22
88	3.79	46	40	22
87	4.25	29	65	34
86	4.4	32	22	14
85	4.07	38	30	26
85	3.25	40	32	24
84	3.66	47	63	30
84	3.46	49	60	29
83	3.75	21	13	33
82	4.01	23	32	25
82	3.56	23	34	26
81	4.43	40	44	20
80	4.07	17	26	27
80	3.55	19	25	26
79	4.02	28	44	19
78	3.54	29	37	41
78	3.39	28	39	40
77	3.82	20	28	39
76	4.07	37	22	39
76	3.46	39	21	39
75	3.82	31	44	20
75	3.34	30	46	21
74	3.81	26	33	38
74	3.22	28	34	38
73	3.71	34	60	28
73	3.62	32	59	29
72	4.4	34	30	24
72	4.2	33	29	26
71	3.68	18	22	28
70	4.13	33	21	32
69	3.67	45	36	28
69	3.25	44	38	30
68	4.23	18	22	14
68	3.16	19	20	14
67	3.87	36	24	13
67	3.82	35	22	14
66	4.07	44	25	12
65	3.94	32	24	34
64	3.57	21	13	30
63	4.11	38	10	32
62	3.4	26	32	30
62	3.25	27	35	31
61	4	30	27	24
60	3.88	18	37	27
59	4.08	31	36	26
58	3.42	29	68	32
57	4.02	29	41	38
57	3.7	31	40	38
56	4.29	52	43	21
56	4.25	53	41	22
55	3.69	21	27	29
54	3.88	27	55	27
54	3.24	27	55	29
53	3.98	14	46	12
52	3.37	19	24	38
51	3.54	31	39	27
50	3.48	38	9	27
49	5.05	18	34	27
48	4.43	23	29	34
48	4.25	25	29	33
47	3.78	16	25	30
46	3.67	23	50	41
45	3.57	25	59	35
44	4.42	26	20	30
43	3.81	37	21	46
42	4.45	36	28	25
41	3.73	35	61	33
40	4.37	26	18	40
39	3.68	13	41	19
39	3.16	12	43	19
38	5.23	35	45	23
38	3.54	33	45	23
37	3.85	21	38	32
36	3.58	22	28	13
35	3.37	19	31	34
34	3.72	33	54	21
33	4.71	30	23	32
32	3.56	39	12	32
31	3.89	20	36	28
30	3.41	24	25	26
29	3.42	23	28	17
28	4.35	39	37	20
28	3.79	39	35	21
27	3.42	33	35	37
26	3.73	22	20	38
25	4.22	36	52	23
24	3.88	21	45	11
24	3.61	20	47	11
23	3.75	17	47	22
23	3.5	17	45	22
22	3.65	26	14	33
21	3.35	20	26	45
20	3.42	15	58	29
20	3.36	14	57	27
19	4.24	15	18	29
18	4	17	16	29
17	4.61	36	30	40
16	3.46	22	66	25
15	3.78	33	46	17
15	3.37	31	44	18
14	4.52	29	59	31
13	3.46	44	22	26
12	3.52	53	45	25
11	3.92	24	47	16
10	3.64	24	28	44
9	3.29	40	68	29
8	4.12	11	26	27
7	3.59	20	47	25
6	3.94	29	42	26
5	3.6	23	17	29
4	3.31	33	22	16
3	3.93	39	27	33
2	4.01	45	31	42
2	3.21	43	30	42
1	3.29	38	46	41
