onset	duration	trial_type	response_time	Offer
4.017660	3.511800	event_accept_ingroup_fair	2.489090	8
4.017660	33.500000	block_ingroup_fair	n/a	n/a
8.297210	3.528210	event_accept_ingroup_fair	1.595930	7
12.593600	3.512940	event_accept_ingroup_fair	2.020200	7
16.874500	3.512880	event_accept_ingroup_fair	1.809010	6
21.155500	3.512890	event_accept_ingroup_fair	1.414700	4
25.436500	3.512830	event_accept_ingroup_fair	1.587410	9
29.717600	3.512650	event_accept_ingroup_fair	1.542950	8
33.998400	3.512820	event_accept_ingroup_fair	1.416130	7
49.530800	3.526360	event_accept_outgroup_unfair	1.329350	2
49.530800	33.500000	block_outgroup_unfair	n/a	n/a
53.826300	3.511780	event_accept_outgroup_unfair	1.571130	6
58.105900	3.513160	event_accept_outgroup_unfair	1.444950	7
62.387000	3.512970	event_accept_outgroup_unfair	1.450610	2
66.667800	3.513130	event_accept_outgroup_unfair	1.356720	3
70.948700	3.513230	event_accept_outgroup_unfair	1.596520	3
75.229600	3.513220	event_accept_outgroup_unfair	1.518700	2
79.510800	3.512940	event_accept_outgroup_unfair	1.023850	4
93.041000	3.528770	event_accept_outgroup_fair	1.421880	4
93.041000	33.500000	block_outgroup_fair	n/a	n/a
97.337500	3.528820	event_accept_outgroup_fair	1.328890	5
101.634000	3.513150	event_accept_outgroup_fair	1.619390	8
105.915000	3.528720	event_accept_outgroup_fair	1.658540	8
110.212000	3.513210	event_accept_outgroup_fair	1.482170	10
114.493000	3.513050	event_accept_outgroup_fair	1.738110	7
118.774000	3.528740	event_accept_outgroup_fair	1.610690	8
123.070000	3.513230	event_accept_outgroup_fair	1.350890	8
136.601000	3.512800	event_accept_computer_fair	1.948340	10
136.601000	33.500000	block_computer_fair	n/a	n/a
140.881000	3.513320	event_accept_computer_fair	1.488080	2
145.162000	3.513430	event_accept_computer_fair	1.477290	7
149.443000	3.529080	event_accept_computer_fair	1.499750	7
153.740000	3.513410	event_accept_computer_fair	1.606570	10
158.021000	3.513410	event_accept_computer_fair	1.429300	9
162.302000	3.513340	event_accept_computer_fair	1.651980	9
166.583000	3.513220	event_accept_computer_fair	1.340880	6
178.115000	3.511330	event_accept_ingroup_fair	1.568030	3
178.115000	33.500000	block_ingroup_fair	n/a	n/a
182.396000	3.527260	event_accept_ingroup_fair	1.658090	8
186.691000	3.512820	event_accept_ingroup_fair	1.833060	9
190.972000	3.512910	event_accept_ingroup_fair	1.655300	5
195.253000	3.512840	event_accept_ingroup_fair	1.778110	7
199.534000	3.512700	event_accept_ingroup_fair	1.433590	9
203.815000	3.512720	event_accept_ingroup_fair	1.522610	7
208.096000	3.512900	event_accept_ingroup_fair	1.478940	8
221.627000	3.512410	event_accept_computer_unfair	1.592510	5
221.627000	33.500000	block_computer_unfair	n/a	n/a
225.907000	3.513310	event_accept_computer_unfair	1.449240	4
230.187000	3.513390	event_accept_computer_unfair	1.588800	3
234.468000	3.513420	event_accept_computer_unfair	1.477880	7
238.749000	3.513440	event_accept_computer_unfair	1.634470	1
243.030000	3.513470	event_accept_computer_unfair	1.589480	1
247.311000	3.513320	event_accept_computer_unfair	1.612330	4
251.592000	3.529020	event_accept_computer_unfair	1.484800	4
263.140000	3.511980	event_accept_outgroup_unfair	1.497310	1
263.140000	33.500000	block_outgroup_unfair	n/a	n/a
267.421000	3.511800	event_accept_outgroup_unfair	1.402770	3
271.701000	3.528660	event_accept_outgroup_unfair	1.626760	2
275.997000	3.513090	event_accept_outgroup_unfair	1.400120	9
280.278000	3.528720	event_accept_outgroup_unfair	1.439270	3
284.575000	3.513150	event_accept_outgroup_unfair	1.346150	6
288.855000	3.513180	event_accept_outgroup_unfair	1.335980	1
293.137000	3.512980	event_accept_outgroup_unfair	1.357810	1
308.668000	3.511610	event_accept_ingroup_unfair	1.555710	6
308.668000	33.500000	block_ingroup_unfair	n/a	n/a
312.949000	3.511590	event_accept_ingroup_unfair	1.395060	2
317.229000	3.512760	event_accept_ingroup_unfair	1.401540	2
321.510000	3.528460	event_accept_ingroup_unfair	1.407990	1
325.807000	3.512840	event_accept_ingroup_unfair	1.381450	3
330.088000	3.528340	event_accept_ingroup_unfair	1.454110	2
334.384000	3.528560	event_accept_ingroup_unfair	1.611440	2
338.681000	3.512650	event_accept_ingroup_unfair	1.651130	10
350.212000	3.511800	event_accept_outgroup_fair	1.412940	10
350.212000	33.500000	block_outgroup_fair	n/a	n/a
354.492000	3.513170	event_accept_outgroup_fair	1.570080	10
358.773000	3.528590	event_accept_outgroup_fair	1.642450	7
363.069000	3.528790	event_accept_outgroup_fair	1.533240	8
367.366000	3.512990	event_accept_outgroup_fair	1.556290	2
371.647000	3.513110	event_accept_outgroup_fair	1.495670	7
375.928000	3.513150	event_accept_outgroup_fair	1.518730	6
380.209000	3.513130	event_accept_outgroup_fair	1.540850	7
