Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	88	2.63e-16	15.6	3.75	12	30	21	11.9	26.3	21.9	918	12	25	23	324
13	83	1.38e-15	14.9	4.17	51	26	25	54.2	30.1	22.9	568	55	33	21	297
12	58	9.95e-12	11	3.89	47	29	34	48.5	25.8	33.7	307	48	23	33	206
11	40	1.36e-08	7.87	3.24	45	62	25	44.7	61.5	25	696	44	65	25	300
10	40	1.36e-08	7.87	3.48	49	32	19	51.7	37.4	15.6	471	52	40	15	269
9	36	5.96e-08	7.22	3.49	13	23	35	13.4	25.6	36.8	542	13	27	39	266
8	17	0.000958	3.02	3.36	11	35	23	12.3	34.2	23	666	11	35	23	346
7	14	0.00557	2.25	3.37	49	24	40	46.9	24.4	40.8	738	47	26	42	351
6	13	0.0103	1.99	3	50	25	38	49.2	27.3	38.4	506	50	26	39	321
5	13	0.0103	1.99	3.45	19	27	38	17.3	25.2	38.8	436	17	24	41	244
4	12	0.0192	1.72	3.24	33	18	37	34	16.1	36.5	478	35	15	37	304
3	12	0.0192	1.72	3.75	38	51	23	37.5	52.3	23.4	296	37	53	24	217
2	12	0.0192	1.72	4.48	52	37	34	52.2	38.1	33.6	306	52	37	34	204
1	12	0.0192	1.72	2.92	55	39	37	54.1	40.6	38.6	181	55	41	38	136
