Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
17	157	3.42e-25	24.5	4.33	25	15	19	22.2	14.8	22.1	516	18	18	18	156
16	121	9.07e-21	20	4.72	33	43	46	33.3	42.6	44.8	357	33	42	48	101
15	120	1.22e-20	19.9	4.3	39	16	21	40.2	15.5	21.3	495	38	13	19	162
14	88	2.63e-16	15.6	4.4	26	43	46	24.1	42.9	44.9	277	19	45	44	113
13	31	7.75e-07	6.11	4.28	51	38	33	51.3	39.2	33.8	157	51	38	33	101
12	21	0.000107	3.97	3.5	42	17	29	42.5	14.5	27.4	292	44	13	27	158
11	21	0.000107	3.97	3.58	42	43	45	41.2	42.1	43.7	167	42	43	45	89.3
10	21	0.000107	3.97	3.78	17	32	45	18	31.3	45	272	18	31	45	148
9	19	0.000314	3.5	3.8	55	39	37	55	42.2	34.6	93.1	55	40	37	71.2
8	18	0.000546	3.26	3.94	17	19	25	16.7	19.7	25.6	217	17	19	25	103
7	16	0.0017	2.77	3.48	17	28	35	16.6	26.2	35.9	119	15	25	36	85.1
6	15	0.00306	2.51	3.12	50	45	37	51	43.9	38.3	132	52	44	38	80.6
5	13	0.0103	1.99	4.2	12	36	40	12.3	35.7	38.9	164	13	35	38	109
4	12	0.0192	1.72	4.89	17	38	42	16.6	38.8	41.7	160	16	42	43	100
3	11	0.0365	1.44	3.41	44	17	24	44.4	17.9	25.4	135	44	17	25	98
2	11	0.0365	1.44	4.22	13	23	34	13.9	22.3	35.2	190	16	23	35	105
1	11	0.0365	1.44	3.09	22	36	41	22.1	35.4	40.4	106	23	36	42	76
