Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
11	6	0.000228	3.64	3.89	20	25	37	20.3	25.5	37	2.45	20	26	38	2.08
10	5	0.00121	2.92	3.68	11	33	35	10.6	33	34.8	3.57	10	33	35	2.83
9	5	0.00121	2.92	4.02	30	28	35	29.6	27.8	34.4	2.81	30	27	34	2.24
8	4	0.00717	2.14	3.54	29	39	24	29.5	39	24.5	1.94	30	39	24	1.63
7	4	0.00717	2.14	3.41	34	15	38	34	16.5	39.5	2.72	34	16	39	2.4
6	4	0.00717	2.14	3.59	17	43	41	18	43.5	41	2.94	19	44	42	2.11
5	3	0.049	1.31	3.83	22	38	47	22.3	38	47	3.87	22	38	47	3.06
4	3	0.049	1.31	3.67	50	28	13	50.6	29	13.6	3.46	50	28	13	3.18
3	3	0.049	1.31	3.39	29	24	35	29.3	24	34.3	2.21	30	24	34	2.16
2	3	0.049	1.31	4	23	28	44	22.9	27.7	43.7	2.16	23	28	44	1.99
1	3	0.049	1.31	3.28	12	34	25	11.3	34	24.7	3.51	11	33	24	2.7
