Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
15	142	1.76e-08	7.76	6.51	47	16	34	50	20.4	32.8	121	50	22	35	49.1
14	120	1.79e-07	6.75	6.25	19	15	35	18.8	15.2	32.6	180	22	15	36	54.8
13	62	0.000162	3.79	5.18	34	49	19	32.4	46.9	18.2	367	29	45	18	239
12	56	0.000366	3.44	5.67	39	67	34	43.3	61.6	35.3	196	39	66	34	89.1
11	51	0.000736	3.13	5.08	17	63	25	20.3	65.1	28.2	173	17	63	25	90.7
10	50	0.000849	3.07	5.71	30	29	8	33	26.4	9	1.11e+03	32	27	8	290
9	48	0.00113	2.95	5.17	19	30	41	18	30.5	40.6	158	19	30	42	80.1
8	42	0.00275	2.56	6.11	53	49	37	53.4	47.4	35.2	123	52	49	36	61.9
7	42	0.00275	2.56	4.9	33	68	31	34.2	68.5	30	259	35	68	31	126
6	38	0.00509	2.29	4.86	46	52	16	47.9	52.1	16.2	310	49	51	17	157
5	34	0.00963	2.02	5.63	22	23	23	23	23.5	22.5	176	24	23	23	97.7
4	33	0.0113	1.95	5.11	44	32	11	44.2	31	10.3	214	43	31	9	127
3	30	0.0186	1.73	5.35	44	41	47	44	42.3	45.5	115	45	44	45	55.9
2	28	0.0261	1.58	5.49	14	22	37	13	23	36.3	134	14	23	37	62.7
1	26	0.0369	1.43	6.31	31	10	29	30.6	10.6	30.3	103	31	11	29	61.6
