Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
20	235	3.27e-12	11.5	5.53	31	9	22	40.7	14.1	17.7	580	41	14	19	144
19	161	2.68e-09	8.57	4.73	31	66	28	33.8	65.4	24.7	459	38	67	25	182
18	149	8.71e-09	8.06	5.89	18	14	18	21.3	14.8	18.9	596	26	13	18	229
17	137	2.92e-08	7.53	6.74	12	28	19	12.8	33.4	21.9	445	11	29	19	125
16	135	5.96e-08	7.22	5.55	18	51	14	16.5	51.1	16.7	448	21	51	14	166
15	94	3.1e-06	5.51	4.83	35	37	19	31.6	41.8	13.5	485	33	42	14	176
14	78	2.1e-05	4.68	6.47	15	21	37	18.4	20.4	36.7	228	19	20	38	116
13	78	2.1e-05	4.68	6.19	18	29	12	16.7	27.4	13.6	404	14	27	16	170
12	76	2.68e-05	4.57	5.48	29	33	20	31.5	32.5	20.9	387	29	32	21	220
11	73	3.91e-05	4.41	6.17	25	21	22	22.4	20	22.6	145	25	19	22	72.9
10	70	5.72e-05	4.24	7.23	17	24	8	21.8	25.2	8.15	2.61e+03	23	24	8	1.27e+03
9	68	7.4e-05	4.13	5.02	20	13	15	26.5	14	13.5	234	31	15	14	98.6
8	52	0.000639	3.19	4.92	30	56	16	28.9	56.9	16.6	306	29	56	15	156
7	42	0.00275	2.56	5.58	23	20	43	24.1	19	41.9	396	25	19	42	158
6	38	0.00509	2.29	5.11	43	51	13	44.1	50.8	13.6	473	43	51	13	252
5	35	0.00819	2.09	5.57	32	68	33	29.8	66.7	34.1	388	31	64	36	156
4	33	0.0113	1.95	4.62	22	64	31	22.7	63.2	33.7	433	23	63	34	173
3	31	0.0158	1.8	4.88	23	53	45	24.3	55.3	43.6	300	28	58	44	110
2	31	0.0158	1.8	6.14	9	24	22	9.87	25	21.9	255	10	27	23	103
1	30	0.0186	1.73	4.9	26	67	21	26.7	67.3	21.6	371	26	67	22	165
