Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
10	72	4.43e-05	4.35	6.77	19	15	35	17.7	14.5	30.6	233	19	15	35	85.3
9	62	0.000162	3.79	4.99	33	23	10	33.9	25.7	9.34	1.87e+03	32	28	8	331
8	43	0.00237	2.63	5.57	47	16	34	48.6	17.5	30.6	119	51	21	28	74.8
7	39	0.00436	2.36	6.64	26	14	38	25.5	12.4	34.2	163	26	13	35	109
6	36	0.00698	2.16	6.37	30	27	49	30.4	26.4	48.4	324	29	27	48	170
5	33	0.0113	1.95	5.45	45	48	44	44.3	43.7	45.4	242	43	46	45	119
4	29	0.022	1.66	4.42	53	46	35	53.3	47.4	35.3	154	52	48	37	91.9
3	28	0.0261	1.58	5.97	30	10	31	30.7	10.2	29.9	203	29	10	31	115
2	26	0.0369	1.43	5.44	16	24	18	15	23	17.4	462	16	23	17	222
1	25	0.044	1.36	5.19	14	24	9	15.6	24.4	9.94	546	16	26	11	238
