Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
22	1735	0	48	8.38	17	24	8	19.3	24	18	2.47e+03	23	24	8	160
21	1152	7.27e-37	36.1	7.1	18	51	14	24	57.8	22.8	436	19	44	10	130
20	1098	1.12e-35	34.9	6.35	40	31	33	34	37.1	42.2	335	35	42	50	80.3
19	994	2.49e-33	32.6	6.9	34	37	18	32.4	43.8	21.9	759	31	41	17	159
18	601	1.38e-23	22.9	5.9	40	21	21	41.3	21	15.4	448	41	14	19	103
17	459	1.45e-19	18.8	7.87	23	20	43	20.4	22.8	39.1	439	25	19	42	100
16	214	2.02e-11	10.7	5.03	45	56	38	41.4	53.1	40.9	227	42	53	43	80.2
15	154	5.31e-09	8.27	5.2	56	41	20	54.8	40.5	19.7	244	54	43	23	78.9
14	94	3.1e-06	5.51	5.26	46	51	19	47.6	53.1	20.6	322	48	50	21	137
13	80	1.64e-05	4.79	5.15	54	38	38	51.9	35.2	39.4	127	53	35	39	56.1
12	77	2.37e-05	4.62	5.53	44	51	13	42.3	49.3	11.9	457	44	51	12	226
11	74	3.45e-05	4.46	5.47	17	55	36	16.7	49.6	38.2	148	17	54	36	72
10	65	0.000109	3.96	6.1	36	16	39	37.2	15.9	36.4	150	39	14	33	79
9	55	0.00042	3.38	5.44	32	68	33	30.5	64.1	34	335	31	64	36	125
8	47	0.00131	2.88	5.05	33	35	37	30.9	32.5	35.6	119	30	30	37	77.8
7	44	0.00204	2.69	4.95	47	22	38	47.3	22.1	36.7	99.8	48	21	38	60.7
6	43	0.00237	2.63	4.57	52	39	31	54	39.2	31.4	146	54	39	32	65.7
5	30	0.0186	1.73	5.06	30	56	16	28.1	56.3	15.6	189	29	54	16	130
4	30	0.0186	1.73	3.98	48	41	39	47	42.6	36.1	65	46	45	33	44
3	28	0.0261	1.58	5.65	44	25	25	44.2	24.6	24.7	56.2	43	25	24	41.3
2	28	0.0261	1.58	5.13	44	22	19	45.9	21.2	18.5	153	48	21	18	90.9
1	25	0.044	1.36	5.51	16	26	28	17.4	24.7	28	84	16	26	28	55.6
