Cluster Index	Z	x	y	z	
8	6.12	20	11	29
8	5.8	31	10	29
8	5.63	19	15	35
8	5.62	21	10	26
8	5.38	31	11	32
8	5.35	17	14	30
7	5.89	48	18	36
7	5.56	47	15	31
7	5.38	50	19	31
7	5.31	47	16	34
7	5.21	52	20	28
7	5.14	49	16	28
6	5.15	34	69	28
6	5.13	33	68	30
6	4.77	34	69	23
6	4.51	33	68	19
6	4.28	35	67	35
6	4.18	34	67	33
5	5.45	53	48	36
5	4.77	54	47	34
5	4.42	54	45	35
5	4.35	53	49	34
4	4.94	18	30	42
4	3.68	20	30	46
4	3.57	15	32	40
3	5.14	43	26	37
2	5.27	43	30	9
2	4.86	44	32	11
2	3.97	46	30	11
1	4.75	48	52	15
1	4.51	46	52	16
1	4.4	48	52	18
