Cluster Index	Z	x	y	z	
20	5.53	31	9	22
20	5.42	30	9	19
20	5.28	39	9	21
20	5.11	33	14	20
20	5.05	44	11	20
20	4.95	46	12	24
19	4.73	31	66	28
19	4.57	36	66	24
19	4.33	38	66	22
19	4.29	30	64	24
19	4.2	34	67	27
19	4.2	34	61	22
18	5.89	18	14	18
18	5.63	20	11	20
18	5.6	22	11	18
18	5.25	19	20	19
18	5.21	24	9	19
18	4.98	19	16	20
17	6.74	12	28	19
17	5.74	14	32	21
17	5.39	11	36	22
17	5.16	14	35	24
17	4.53	16	33	26
17	3.85	16	37	23
16	5.55	18	51	14
16	5.19	11	46	18
16	4.77	18	50	12
16	4.75	18	56	17
16	4.7	17	60	21
16	4.38	21	51	14
15	4.83	35	37	19
15	4.83	34	41	13
15	4.64	36	37	14
15	4.55	29	44	12
15	4.44	25	44	14
15	4.09	26	46	15
14	6.47	15	21	37
14	5.69	21	16	37
14	4.79	23	14	37
14	4.45	20	18	36
14	4.4	18	23	42
14	4.31	16	23	41
13	6.19	18	29	12
13	5.69	14	27	16
13	4.84	15	32	14
13	4.61	18	25	12
13	4.15	20	22	13
12	5.48	29	33	20
12	5.2	30	32	22
12	4.78	34	32	22
12	4.1	36	33	20
11	6.17	25	21	22
11	4.81	21	21	24
11	4.74	18	19	22
11	4.47	15	17	23
11	4.38	20	17	23
10	7.23	17	24	8
10	5.73	18	28	8
10	5.49	26	22	8
10	5.47	22	24	8
10	5.36	24	30	8
10	5.31	23	26	8
9	5.02	20	13	15
9	4.7	23	12	15
9	4.6	31	15	11
9	4.45	27	14	12
9	4.4	32	14	13
9	4.26	29	12	14
8	4.92	30	56	16
8	4.8	27	57	14
8	4.03	30	58	19
8	3.61	28	59	21
8	3.6	33	57	19
8	3.44	26	54	15
7	5.58	23	20	43
7	4.93	26	17	42
7	4.75	26	19	42
7	4.65	20	22	43
7	4.15	28	16	41
6	5.11	43	51	13
6	3.88	46	51	19
6	3.84	49	50	16
6	3.38	42	47	12
5	5.57	32	68	33
5	5.13	30	67	36
5	4.8	26	68	32
5	4.76	28	68	33
5	3.83	31	64	36
4	4.62	22	64	31
4	4.19	24	61	36
4	4.17	23	63	34
4	3.55	23	60	38
3	4.88	23	53	45
3	4.3	28	58	45
3	4.28	25	58	43
3	3.88	21	54	43
3	3.72	25	52	44
3	3.51	21	51	45
2	6.14	9	24	22
2	5.96	12	20	22
2	5.59	9	27	23
1	4.9	26	67	21
1	4.68	30	69	24
1	4.58	23	66	19
1	4.48	29	68	22
