Cluster Index	Z	x	y	z	
191	7.16	38	50	20
191	6.94	18	54	18
191	6.91	31	55	45
191	6.91	34	49	20
191	6.72	37	58	16
191	6.65	37	61	24
190	5.01	13	23	30
190	4.91	13	25	34
190	4.84	11	27	33
190	4.8	11	28	35
190	4.4	11	26	27
190	4.21	11	25	32
189	4.75	45	23	39
189	4.72	43	22	42
189	4.71	41	22	43
189	4.57	41	20	41
189	4.35	41	23	41
189	4.33	43	21	40
188	4.77	35	18	28
188	4.37	37	17	26
188	4.04	37	19	26
188	4.01	33	16	23
188	3.85	39	15	29
187	4.47	42	20	16
187	3.82	42	20	13
187	3.8	43	22	16
186	4.98	51	45	14
186	4.9	49	48	15
186	3.42	53	45	17
185	4.05	14	51	25
185	3.85	13	49	25
185	3.72	11	47	26
185	3.46	11	45	26
184	3.87	42	34	42
184	3.84	44	34	43
184	3.47	46	35	44
184	3.37	43	35	45
183	4.77	21	25	18
183	4.4	20	27	17
183	4.15	19	22	18
183	3.77	21	29	18
182	4.71	46	26	43
182	4.26	41	26	46
182	4.24	42	24	44
182	4.11	44	26	44
182	3.86	43	27	46
181	3.75	22	19	28
181	3.73	24	17	29
181	3.6	26	14	32
181	3.59	26	13	30
180	4.88	41	30	47
180	4.49	39	29	45
180	4.38	39	30	48
180	3.97	39	32	46
179	4.5	33	23	37
179	3.84	32	26	39
179	3.84	35	23	36
178	3.94	10	30	33
178	3.63	13	31	31
177	4.39	47	17	27
177	4.23	46	15	25
177	3.85	49	19	28
177	3.64	45	17	26
177	3.45	46	17	24
176	4.52	43	30	45
176	4.05	44	29	41
176	3.92	46	31	44
175	3.89	14	30	41
175	3.76	15	32	44
175	3.69	14	32	42
175	3.69	14	33	40
175	3.25	15	34	43
174	4.71	47	24	29
174	3.67	46	22	28
174	3.31	45	23	32
173	4.07	50	26	31
172	3.69	33	19	33
172	3.66	33	21	33
171	4.52	41	46	11
171	4.2	44	45	12
170	4.8	39	35	45
170	4.02	41	35	47
170	3.87	37	33	45
169	4.43	31	21	14
169	3.93	37	20	14
169	3.75	35	19	14
168	3.98	18	19	24
168	3.68	15	20	24
167	4.49	22	28	44
167	3.71	22	26	44
167	3.53	20	23	41
167	3.22	20	27	46
166	4.35	16	52	32
166	3.85	14	51	34
166	3.23	15	54	31
165	4.61	31	42	49
165	4.09	33	47	48
165	3.56	29	46	49
165	3.22	32	45	48
164	4.11	51	47	37
164	3.36	49	48	40
163	4.79	30	25	13
163	4.51	28	26	14
163	3.75	24	25	16
162	4.3	22	28	37
162	3.33	24	25	36
