Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
71	33	1.2e-18	17.9	4.61	44	29	12	47.3	27.6	13	28.4	46	30	12	7.74
70	25	3.7e-15	14.4	5.07	51	39	24	52.2	40.2	23.7	21.2	54	44	23	5.35
69	20	8.71e-13	12.1	5.6	54	28	18	51.2	30.9	15.2	12.4	53	28	18	7.83
68	16	9.62e-11	10	5.16	53	37	17	54.1	36.4	18.6	9.09	56	34	20	4.67
67	15	3.31e-10	9.48	4.83	48	30	43	49	30.4	42.2	14	49	33	44	8.24
66	14	1.17e-09	8.93	4.18	36	16	25	37.5	15.9	24.7	3.98	36	16	25	2.63
65	13	4.27e-09	8.37	4.64	46	35	16	45.5	35.2	16.1	11.4	45	35	17	6.78
64	12	1.61e-08	7.79	4.61	54	38	33	54.3	37.5	32.8	8.38	54	35	33	5.56
63	11	5.96e-08	7.22	5.27	42	28	9	42.3	27.7	9	10.7	42	28	9	6.96
62	9	1.07e-06	5.97	4.08	46	38	45	45.9	38.8	43.4	8.91	46	38	45	5.26
61	8	5.01e-06	5.3	4.55	52	33	40	52.2	34.2	39.4	9.76	52	34	39	6.35
60	8	5.01e-06	5.3	4.67	11	35	30	10.7	35.7	31.8	4.71	10	37	31	3.19
59	7	2.41e-05	4.62	4.35	40	34	48	40.3	34.6	48.5	12	40	33	48	9.51
58	7	2.41e-05	4.62	4.45	53	31	28	52.7	30.3	27.7	6.35	53	31	28	4.16
57	7	2.41e-05	4.62	4.42	47	33	46	46.2	31.6	46	12.2	47	33	46	10.4
56	6	0.000125	3.9	4.09	23	20	25	23	20.1	25	4.41	24	20	25	3.37
55	6	0.000125	3.9	3.85	55	27	27	54.5	26.7	27.5	3.89	54	26	29	2.77
54	6	0.000125	3.9	4.88	30	14	22	30.5	13.7	22.6	7.85	31	13	23	4.64
53	6	0.000125	3.9	3.79	41	11	25	40.2	11.3	26.3	4.37	41	12	27	3.74
52	6	0.000125	3.9	4.72	36	43	20	35.1	44.1	20	15.2	36	44	20	10.7
51	5	0.000719	3.14	4.89	41	43	47	42.1	42.7	46.6	12.4	41	43	47	9.3
50	5	0.000719	3.14	3.77	41	29	28	41.4	29.4	28.6	8.94	42	29	29	7.3
49	5	0.000719	3.14	3.95	47	41	14	48	42.2	14.4	6.37	47	41	14	4.31
48	5	0.000719	3.14	4.44	50	31	23	49.9	31	22.8	3.73	50	31	23	3.39
47	5	0.000719	3.14	4.62	28	15	25	28	14.8	25.6	6.17	29	15	26	4.02
46	5	0.000719	3.14	5.29	37	43	50	37.1	42.6	50	16	37	43	50	10.3
45	5	0.000719	3.14	3.7	42	29	16	42.4	29.2	16.4	4.64	43	30	17	3.73
44	5	0.000719	3.14	3.8	28	67	31	26.1	67	31.6	10.5	28	67	31	6.03
43	5	0.000719	3.14	4.18	45	21	39	45.7	20.6	37.9	3.64	45	21	39	3.03
42	5	0.000719	3.14	5.35	44	45	45	43.3	46.3	45	11.7	44	45	45	9.85
41	4	0.00464	2.33	4.78	50	33	19	51.1	33.2	19.7	10.1	50	33	19	6.22
40	4	0.00464	2.33	3.6	39	31	30	37.8	30.5	30.8	6.71	39	31	30	4.11
39	4	0.00464	2.33	4.14	56	39	16	55.5	40.2	15.8	4.43	56	41	15	3.59
38	4	0.00464	2.33	4.66	37	37	34	37.5	37.5	33.5	9.63	38	37	33	6.04
37	4	0.00464	2.33	3.86	40	27	46	40.7	27.7	46	7.44	42	29	47	5.1
36	4	0.00464	2.33	4.28	53	25	18	52.1	26.2	17.3	19.9	51	27	17	10.2
35	4	0.00464	2.33	4.64	44	14	21	43.3	14.2	21.4	4.67	44	14	21	3.34
34	4	0.00464	2.33	3.82	26	44	43	25.7	44.2	43.5	3.68	25	45	44	2.72
33	4	0.00464	2.33	3.78	45	44	43	44	43.7	43.5	7.21	44	43	44	5.17
32	4	0.00464	2.33	3.31	35	66	33	34	66	33.7	11.2	33	66	33	7.71
31	4	0.00464	2.33	5.2	55	30	22	54.3	29.5	22.2	11.8	55	30	22	7.74
30	4	0.00464	2.33	3.88	43	32	47	43	32.2	46.8	7.64	42	33	47	6.35
29	4	0.00464	2.33	4.03	54	40	13	53.5	40.2	13.5	7.6	53	39	13	6.64
28	4	0.00464	2.33	4.33	53	35	26	52.8	34	25.3	5.18	52	34	25	4.63
27	4	0.00464	2.33	3.34	42	32	39	42	32.2	39.8	3.07	42	32	39	2.33
26	4	0.00464	2.33	4.13	55	34	24	55.5	34.5	24	11.1	56	34	24	9.76
25	4	0.00464	2.33	3.8	47	23	29	46.8	23.7	28.3	3.54	46	25	28	2.66
24	4	0.00464	2.33	4.03	53	37	25	53.2	36.2	24.4	4.76	53	37	25	3.69
23	4	0.00464	2.33	4.06	51	36	38	50.5	35.1	37.5	4.18	51	35	37	3.26
22	4	0.00464	2.33	4.49	47	25	40	47.5	25.5	40	4.98	47	25	40	4.11
21	3	0.0349	1.46	3.82	20	26	26	20	25.7	26.3	2.09	20	26	26	1.93
20	3	0.0349	1.46	4.03	33	13	26	32.1	13.6	26.6	8.37	33	13	26	4.64
19	3	0.0349	1.46	3.4	29	40	39	29.7	40	39	5.52	30	39	38	3.94
18	3	0.0349	1.46	4	56	39	19	56	39	19	3.55	55	39	20	3.31
17	3	0.0349	1.46	3.31	48	43	23	48	43	23.3	8.39	49	43	24	6.17
16	3	0.0349	1.46	3.9	25	12	21	24.7	12.3	20.7	5.67	25	12	20	3.74
15	3	0.0349	1.46	3.64	36	13	23	35.7	12.7	23	6.52	36	12	23	5.04
14	3	0.0349	1.46	3.65	48	35	41	47	34.4	41	5.38	47	34	41	4.77
13	3	0.0349	1.46	3.35	31	43	42	31.3	42.3	42	4.34	31	42	42	4.15
12	3	0.0349	1.46	5.18	51	35	43	50.7	35.6	42.1	13.3	51	35	43	8.24
11	3	0.0349	1.46	4.22	49	41	43	49	41.9	42.4	6.13	49	41	43	5.66
10	3	0.0349	1.46	5.26	53	26	22	53.3	26	21.4	6.92	54	26	21	6.58
9	3	0.0349	1.46	3.6	30	49	21	29.7	49.3	21	6.1	30	49	21	5.16
8	3	0.0349	1.46	4.12	49	15	21	49	15	21	3.93	49	15	20	3.84
7	3	0.0349	1.46	4.04	43	38	15	42.7	38.3	15	9.14	43	38	15	8.25
6	3	0.0349	1.46	3.46	38	35	50	37.3	35.3	50	8.43	37	35	50	7.27
5	3	0.0349	1.46	3.71	35	37	50	35	36	50	9.12	35	37	50	7.73
4	3	0.0349	1.46	3.77	52	42	16	51	42	16.6	6.59	52	42	16	4.63
3	3	0.0349	1.46	3.84	30	21	34	30.3	20.4	34	3	31	20	35	2.65
2	3	0.0349	1.46	3.58	46	34	31	45.7	33.7	31	10.2	46	34	31	7.47
1	3	0.0349	1.46	4.18	30	32	32	30.3	32.6	32	4.1	30	33	32	3.88
