Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
191	2332	0	350	7.16	38	50	20	33.3	56.8	27.2	9.35	41	47	17	1.88
190	53	2.59e-26	25.6	5.01	13	23	30	12.7	25.7	31.5	2.88	11	28	28	1.15
189	39	4.45e-21	20.4	4.75	45	23	39	44.5	23.9	40.5	3.09	45	24	43	1.29
188	22	9.33e-14	13	4.77	35	18	28	35.9	16.6	26.3	1.37	33	16	23	0.943
187	20	8.71e-13	12.1	4.47	42	20	16	42	20.2	14.4	1.82	42	20	16	1.17
186	19	2.73e-12	11.6	4.98	51	45	14	50.2	46.3	15.1	3.68	49	48	15	1.73
185	16	9.62e-11	10	4.05	14	51	25	12.7	48.1	25.7	2.69	14	50	25	1.7
184	16	9.62e-11	10	3.87	42	34	42	42.7	34.6	42.7	1.16	45	35	44	0.809
183	16	9.62e-11	10	4.77	21	25	18	20	25	17.9	5.04	18	21	18	2.46
182	15	3.31e-10	9.48	4.71	46	26	43	42.7	25.7	45	3.68	42	24	44	2.25
181	14	1.17e-09	8.93	3.75	22	19	28	24.2	16.1	29.5	1.41	26	14	32	0.962
180	14	1.17e-09	8.93	4.88	41	30	47	39.7	30.2	46.1	2.43	39	31	48	1.29
179	14	1.17e-09	8.93	4.5	33	23	37	32.4	23.9	37.7	1.64	32	23	36	0.896
178	13	4.27e-09	8.37	3.94	10	30	33	11.7	30.7	32.1	2.57	10	30	33	1.55
177	13	4.27e-09	8.37	4.39	47	17	27	47	17.2	26.3	1.48	49	19	28	1
176	13	4.27e-09	8.37	4.52	43	30	45	43.9	30	44	2.3	44	29	46	1.09
175	13	4.27e-09	8.37	3.89	14	30	41	14.2	31.8	41.6	4	15	32	44	1.94
174	13	4.27e-09	8.37	4.71	47	24	29	46.3	24.2	29.4	1.42	46	25	29	0.883
173	12	1.61e-08	7.79	4.07	50	26	31	50.5	25.6	30.4	1	51	25	31	0.807
172	11	5.96e-08	7.22	3.69	33	19	33	32.4	20	33	2.23	33	18	33	1.25
171	11	5.96e-08	7.22	4.52	41	46	11	41.6	45.8	11.6	3.93	42	45	10	2
170	11	5.96e-08	7.22	4.8	39	35	45	38.3	34.1	45.3	1.4	39	35	46	0.945
169	11	5.96e-08	7.22	4.43	31	21	14	33.9	20.1	14.3	1.85	32	21	14	1.3
168	11	5.96e-08	7.22	3.98	18	19	24	16.7	19.6	24.8	2.22	14	21	24	1.14
167	11	5.96e-08	7.22	4.49	22	28	44	20.9	24.8	42.7	2.41	19	22	42	1.45
166	10	2.38e-07	6.62	4.35	16	52	32	15.1	52	31.9	2.08	16	52	31	1.36
165	10	2.38e-07	6.62	4.61	31	42	49	31.1	44.9	48.3	2.95	31	42	49	2.23
164	10	2.38e-07	6.62	4.11	51	47	37	49.6	46.2	38.1	2.42	50	48	38	1.33
163	10	2.38e-07	6.62	4.79	30	25	13	27.9	25.9	14	1.82	31	26	14	1.42
162	10	2.38e-07	6.62	4.3	22	28	37	22.1	27.8	36.7	1.95	22	28	37	1.07
161	10	2.38e-07	6.62	4.13	26	19	27	27.7	18.2	27.5	2.11	28	19	28	1.61
160	10	2.38e-07	6.62	3.82	13	28	38	13	30.1	37.9	2.18	13	28	38	1.25
159	10	2.38e-07	6.62	5.73	31	49	15	30.3	48.4	15	4.09	30	48	15	3.02
158	10	2.38e-07	6.62	4.07	22	19	31	22.4	18.1	31.9	1.31	22	19	31	0.908
157	9	1.07e-06	5.97	4.35	29	27	35	29	27.4	34.6	1.38	29	28	35	1.16
156	9	1.07e-06	5.97	4.03	19	51	31	19.1	51.3	31.6	1.21	19	51	31	0.899
155	9	1.07e-06	5.97	4.34	26	20	38	25.9	22	38.7	1.76	26	22	39	1.11
154	8	5.01e-06	5.3	4.43	50	22	26	51.7	23.3	24.4	1.97	50	22	26	1.15
153	8	5.01e-06	5.3	4.19	50	26	33	51.1	26.3	33.7	1.05	52	26	34	0.938
152	8	5.01e-06	5.3	4.89	27	49	47	26.8	48.5	47.1	3.53	28	49	48	2.98
151	8	5.01e-06	5.3	4.07	29	23	25	25.9	22.9	25.3	1.67	28	22	24	1.16
150	8	5.01e-06	5.3	3.79	30	20	11	30.6	17.8	11.7	2.28	30	19	11	1.53
149	8	5.01e-06	5.3	4.3	47	47	32	48.1	46.9	32	1.37	47	47	32	0.989
148	7	2.41e-05	4.62	4.03	21	49	25	22.1	51	25.1	1.1	21	49	25	0.921
147	7	2.41e-05	4.62	4.02	15	42	13	15.1	43.9	12.3	3.09	15	44	12	2.45
146	7	2.41e-05	4.62	4.08	50	34	18	49.9	33	18.4	3.3	49	33	18	1.96
145	7	2.41e-05	4.62	3.92	47	22	17	46.3	23.1	17.3	2.93	44	24	17	2.36
144	7	2.41e-05	4.62	6.19	38	22	20	37.4	20.6	19.6	3.01	37	20	20	2.07
143	7	2.41e-05	4.62	4.06	23	31	47	23.4	30.6	47.4	2.42	24	30	48	2.01
142	7	2.41e-05	4.62	3.69	36	17	37	33.9	17	36.7	1.8	36	17	37	1.55
141	7	2.41e-05	4.62	4.44	39	49	31	40.1	49.2	31.1	1.25	39	49	31	0.82
140	7	2.41e-05	4.62	4.93	34	23	8	34.4	23.1	7.72	18.4	33	25	7	8.14
139	7	2.41e-05	4.62	4.77	35	42	49	35.2	42.5	49	3.36	34	43	50	2.23
138	7	2.41e-05	4.62	4.94	36	18	35	37.4	18	33.9	1.92	36	18	35	1.08
137	7	2.41e-05	4.62	4.2	32	30	36	30.5	29.7	37.3	1.09	32	30	36	0.948
136	7	2.41e-05	4.62	3.9	33	18	15	34	18	16.3	2.13	34	19	17	1.55
135	7	2.41e-05	4.62	4.82	37	47	47	37.4	46.7	47.5	2.5	36	47	48	1.69
134	6	0.000125	3.9	4.84	38	21	39	38.5	19.9	40.8	1.63	38	19	41	1.42
133	6	0.000125	3.9	3.91	14	33	23	13.2	33.5	22.3	2.3	12	35	22	1.43
132	6	0.000125	3.9	4.44	24	15	10	25	14.8	9.98	3.01	25	15	10	2.17
131	6	0.000125	3.9	4.06	47	41	44	46.2	41.5	43.7	2.28	48	42	43	1.34
130	6	0.000125	3.9	4.79	14	22	28	14.8	22	28	1.01	14	23	27	0.768
129	6	0.000125	3.9	4.37	38	52	43	37.2	54	42.5	1.15	36	55	43	0.874
128	6	0.000125	3.9	4.82	42	49	15	42.3	49.6	14.5	4.13	42	50	14	3.4
127	6	0.000125	3.9	4.04	14	46	14	14.1	45.2	15.8	1.5	14	46	14	1.07
126	6	0.000125	3.9	4.59	33	42	44	33	41.7	44.8	1.01	32	43	46	0.766
125	6	0.000125	3.9	3.83	32	23	23	32.5	23.6	23.5	1.59	31	24	23	1.39
124	6	0.000125	3.9	4.4	33	28	14	33.9	27	14.3	2.85	34	27	14	1.97
123	6	0.000125	3.9	3.55	17	17	29	17	17.6	29.3	0.988	17	17	29	0.761
122	6	0.000125	3.9	4.02	36	22	21	35.5	22.4	21	2.18	34	20	21	1.47
121	6	0.000125	3.9	4.34	16	49	20	16.1	47.7	21.4	1.64	17	48	23	1.37
120	6	0.000125	3.9	4.22	31	40	10	31	40.5	9.53	4.09	31	40	10	2.57
119	6	0.000125	3.9	3.85	30	49	32	30.3	48.9	32.5	1.42	32	48	33	1.03
118	6	0.000125	3.9	4.01	17	25	42	18.1	26.5	41.5	1.66	18	26	41	1.37
117	6	0.000125	3.9	4.65	47	46	42	47.4	45.4	41.8	3.04	47	46	42	2.16
116	5	0.000719	3.14	4	51	42	39	51.2	41.8	38.6	1.38	51	42	39	1.15
115	5	0.000719	3.14	4.7	42	27	39	41.8	26.3	38.6	1.24	42	27	39	0.885
114	5	0.000719	3.14	3.86	18	35	38	18.6	34.2	37.6	0.876	18	35	38	0.728
113	5	0.000719	3.14	3.65	16	40	41	16.8	39.6	41	1.27	18	40	41	1.05
112	5	0.000719	3.14	4.02	43	30	36	42.8	31	36	1.26	43	30	36	0.841
111	5	0.000719	3.14	4.5	21	47	15	21.7	46.8	14.4	5.34	21	47	15	4.11
110	5	0.000719	3.14	3.97	38	26	20	38.6	26.2	19.8	2.47	39	26	20	1.73
109	5	0.000719	3.14	3.73	43	24	7	43.4	23.4	6.8	15.6	44	24	6	4.37
108	5	0.000719	3.14	3.75	28	27	43	28.1	28.2	43.6	1.11	29	29	44	0.797
107	5	0.000719	3.14	3.92	22	27	40	22.2	27	40.6	1.75	22	27	40	1.06
106	5	0.000719	3.14	3.58	48	19	15	47.2	19.2	14.6	1.26	48	20	14	1
105	5	0.000719	3.14	4.63	24	30	26	23.8	30.7	26	1.69	24	30	26	1.13
104	5	0.000719	3.14	4.45	38	47	17	37.6	47.2	17	5.08	37	48	17	3.58
103	5	0.000719	3.14	3.86	16	40	12	15.6	38	13.2	1.68	16	40	12	1.08
102	5	0.000719	3.14	4.1	46	51	22	45.6	51.6	21.8	2.73	46	52	22	1.67
101	5	0.000719	3.14	5.3	38	25	47	38.3	25	45.9	3	38	25	47	1.98
100	5	0.000719	3.14	3.92	41	23	27	39.6	22.2	26.2	1.5	40	21	26	1.2
99	5	0.000719	3.14	3.95	45	16	12	44	16	11.6	2.46	44	16	12	1.69
98	5	0.000719	3.14	3.92	36	55	28	37.9	55.4	28	1.03	40	55	28	0.834
97	4	0.00464	2.33	3.43	52	24	20	51.5	24.7	20.5	1.77	51	25	21	1.4
96	4	0.00464	2.33	4	19	26	44	19.3	26.5	44	2.36	19	26	44	1.94
95	4	0.00464	2.33	4.44	51	46	19	50.5	45.3	19.2	1.48	51	46	19	1.1
94	4	0.00464	2.33	4.04	29	46	26	29.5	45.8	26	2.26	30	46	26	1.72
93	4	0.00464	2.33	3.81	34	20	8	34.3	19.2	8.48	3.29	35	19	8	2.3
92	4	0.00464	2.33	5.21	15	28	42	15.7	28.4	42.2	2.44	16	29	43	1.9
91	4	0.00464	2.33	3.61	25	21	19	25.2	20.3	19.5	4.8	25	20	20	3.61
