Cluster Index	Z	x	y	z	
71	4.61	44	29	12
71	4.5	46	30	16
71	4.48	49	23	11
71	4.23	49	28	14
71	4	48	29	12
71	3.9	50	26	13
70	5.07	51	39	24
70	4.47	54	44	23
70	4.18	53	42	25
70	4.18	53	39	24
70	3.82	55	40	23
70	3.81	51	40	22
69	5.6	54	28	18
69	5.02	52	30	14
69	4.79	52	29	16
69	3.78	49	32	15
69	3.62	51	32	14
69	3.59	50	30	15
68	5.16	53	37	17
68	4.48	56	35	20
68	4.09	55	35	18
68	3.89	53	39	17
68	3.76	51	37	18
68	3.34	53	37	20
67	4.83	48	30	43
67	4.55	49	33	44
67	4.07	50	32	42
67	3.49	48	28	42
67	3.42	49	29	40
67	3.38	50	27	41
66	4.18	36	16	25
66	3.94	39	18	24
66	3.87	39	15	25
65	4.64	46	35	16
64	4.61	54	38	33
63	5.27	42	28	9
62	4.08	46	38	45
62	3.81	46	39	41
61	4.55	52	33	40
61	4.4	53	35	39
60	4.67	11	35	30
60	3.74	11	35	33
60	3.44	11	37	34
59	4.35	40	34	48
59	4.12	40	32	48
58	4.45	53	31	28
58	3.81	52	29	27
57	4.42	47	33	46
57	3.73	46	30	46
56	4.09	23	20	25
55	3.85	55	27	27
55	3.6	55	28	25
54	4.88	30	14	22
53	3.79	41	11	25
53	3.69	39	11	27
53	3.66	41	12	27
52	4.72	36	43	20
52	3.2	34	44	20
51	4.89	41	43	47
50	3.77	41	29	28
49	3.95	47	41	14
49	3.69	50	44	15
48	4.44	50	31	23
48	3.19	48	32	22
47	4.62	28	15	25
46	5.29	37	43	50
46	3.86	39	43	49
45	3.7	42	29	16
44	3.8	28	67	31
44	3.34	26	67	32
44	3.32	24	67	31
43	4.18	45	21	39
42	5.35	44	45	45
42	4.33	43	47	45
41	4.78	50	33	19
40	3.6	39	31	30
40	3.56	37	30	31
39	4.14	56	39	16
39	3.67	55	41	16
38	4.66	37	37	34
37	3.86	40	27	46
37	3.38	42	29	47
36	4.28	53	25	18
36	3.47	51	27	17
35	4.64	44	14	21
34	3.82	26	44	43
33	3.78	45	44	43
32	3.31	35	66	33
32	3.18	33	66	33
32	3.16	34	66	35
31	5.2	55	30	22
30	3.88	43	32	47
29	4.03	54	40	13
28	4.33	53	35	26
27	3.34	42	32	39
26	4.13	55	34	24
25	3.8	47	23	29
25	3.23	46	25	28
24	4.03	53	37	25
24	3.98	53	35	23
23	4.06	51	36	38
22	4.49	47	25	40
21	3.82	20	26	26
20	4.03	33	13	26
19	3.4	29	40	39
18	4	56	39	19
17	3.31	48	43	23
16	3.9	25	12	21
15	3.64	36	13	23
14	3.65	48	35	41
14	3.59	46	34	41
13	3.35	31	43	42
12	5.18	51	35	43
11	4.22	49	41	43
11	3.43	49	43	42
10	5.26	53	26	22
9	3.6	30	49	21
8	4.12	49	15	21
7	4.04	43	38	15
6	3.46	38	35	50
5	3.71	35	37	50
5	3.68	35	35	50
4	3.77	52	42	16
4	3.57	50	42	17
3	3.84	30	21	34
2	3.58	46	34	31
1	4.18	30	32	32
