Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
22	33	2.13e-20	19.7	4.99	20	67	26	17.4	63.2	26.8	30.7	20	67	26	15.4
21	15	3.19e-11	10.5	4.49	46	65	30	44.7	65.6	28.4	29.5	45	65	29	21
20	5	0.000248	3.61	4.24	49	43	11	49.4	42.2	11.2	22.2	49	42	11	17.9
19	5	0.000248	3.61	4.13	49	60	22	49	60	22	16.6	48	61	20	12.2
18	4	0.00189	2.72	3.63	45	41	29	45	41	29.2	6.24	45	41	29	5.3
17	4	0.00189	2.72	4.21	9	44	18	9.26	44.3	17.5	9.74	9	44	18	8.29
16	4	0.00189	2.72	4.01	45	52	19	44.8	51.3	19	23.4	45	51	19	18.5
15	4	0.00189	2.72	3.77	15	57	32	14.5	56.3	32	12.9	15	57	32	10.3
14	4	0.00189	2.72	4.76	15	58	30	15	58.7	30	22	15	59	30	18.1
13	4	0.00189	2.72	3.9	46	66	25	45	66.7	25.2	30.2	44	67	25	20.8
12	4	0.00189	2.72	3.83	52	36	31	50.5	36.3	31	6.35	50	36	31	5.75
11	4	0.00189	2.72	4.14	52	31	20	52.5	31.5	20	12.1	53	31	20	11
10	4	0.00189	2.72	3.92	12	53	32	12	53.3	31.5	13.7	12	54	31	12.8
9	3	0.017	1.77	3.92	55	42	19	54.4	42	18.1	5.96	55	42	19	5.73
8	3	0.017	1.77	4.72	19	63	32	19.3	62.7	32.6	18	19	63	32	14.4
7	3	0.017	1.77	3.35	29	48	20	28.7	47.7	19.7	18.9	29	47	19	13.3
6	3	0.017	1.77	3.54	41	69	26	40.3	69.3	26.3	17.9	40	69	26	16.4
5	3	0.017	1.77	3.82	50	46	39	49.7	46.9	38.7	8.7	50	48	38	7.38
4	3	0.017	1.77	3.61	54	47	23	53.7	47	23.7	9.42	54	47	23	8.63
3	3	0.017	1.77	4.7	14	53	24	14	52.4	24.3	17.7	14	53	24	12.5
2	3	0.017	1.77	3.66	24	20	44	23.7	20.3	44.3	17	24	20	44	14.6
1	3	0.017	1.77	3.65	49	62	26	49	61.7	26	14.9	49	61	27	12.9
