Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
10	7	6.14e-06	5.21	4.3	28	58	23	28.3	59.6	22.7	19.2	28	58	23	16.4
9	4	0.00189	2.72	4.08	24	11	19	24.5	10.5	19.7	47.7	24	11	19	36.5
8	4	0.00189	2.72	4.15	19	14	20	19.5	13.3	20	50.1	21	12	20	33.6
7	3	0.017	1.77	3.24	40	61	23	40.3	61.3	23	16.8	40	62	23	15.1
6	3	0.017	1.77	3.29	27	22	26	27	22	26	32.7	28	22	26	26.1
5	3	0.017	1.77	3.84	25	66	24	25	65.7	24.3	22	25	66	25	18.4
4	3	0.017	1.77	3.46	47	58	23	46.4	58.3	23	24.4	47	58	23	22.2
3	3	0.017	1.77	3.36	47	54	21	46	54	21.3	20.9	45	54	22	15.6
2	3	0.017	1.77	4.24	29	10	20	28.9	10	20	43.6	29	10	20	34.8
1	3	0.017	1.77	4.59	40	55	23	39.7	55.3	23	18.6	40	55	23	14.8
