Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
32	35	2.69e-21	20.6	4.68	43	63	23	39.1	64.2	22.9	31.3	42	66	24	18.7
31	13	5.15e-10	9.29	4.05	31	62	24	31.3	62.8	24.8	24.6	32	64	25	17.7
30	12	2.18e-09	8.66	4.23	43	59	23	42	58.7	23.3	17.2	43	59	23	11.7
29	10	5.96e-08	7.22	5.38	24	65	24	26.3	65.8	23.2	30.1	28	66	23	19.5
28	8	1.13e-06	5.95	4.38	27	10	19	27.4	9.78	19.4	41.9	26	10	19	27.8
27	8	1.13e-06	5.95	4.75	43	12	28	42.8	11.5	27.3	38.3	43	12	28	25.8
26	7	6.14e-06	5.21	4.41	43	58	34	44.6	57.6	33.4	26.1	45	57	33	22.4
25	6	3.71e-05	4.43	3.65	32	54	34	31	55.5	36.5	28.7	32	54	34	21
24	6	3.71e-05	4.43	3.64	15	59	24	14.8	58.5	24.8	44.4	15	59	27	23.4
23	5	0.000248	3.61	3.84	38	10	19	36.7	9.6	20.7	33.4	36	10	22	21.5
22	5	0.000248	3.61	3.75	47	62	23	45.8	63.3	23.8	23.3	46	63	23	20.8
21	5	0.000248	3.61	4.41	46	60	33	45.7	60.5	33.2	35	46	60	33	29.5
20	5	0.000248	3.61	4.52	43	18	18	41.7	17.4	18	74	43	18	18	56.9
19	4	0.00189	2.72	3.87	19	27	37	19	26.8	37.2	22.1	19	27	37	18.3
18	4	0.00189	2.72	4.27	48	47	36	47.1	46.5	36.5	14.1	48	47	36	13.6
17	4	0.00189	2.72	4.32	29	60	22	27.8	59	22.7	13.1	29	60	22	11.9
16	4	0.00189	2.72	4.09	22	63	24	22	62.5	23.3	19.9	22	63	24	16.8
15	4	0.00189	2.72	4.1	18	63	27	18.5	63.3	26	38.5	18	63	27	27
14	4	0.00189	2.72	3.76	45	54	32	45	54.2	33	18.4	46	55	34	16.3
13	3	0.017	1.77	4.09	48	59	23	48	59	22.7	23.8	48	60	23	21
12	3	0.017	1.77	3.85	37	59	22	37	59.3	22.3	17.8	36	60	22	14.9
11	3	0.017	1.77	3.97	22	63	26	21.1	63.9	26.9	29.3	20	65	28	19.4
10	3	0.017	1.77	3.53	45	66	32	44.7	65.7	32.7	35	45	66	32	30.9
9	3	0.017	1.77	4.1	16	27	26	15.1	27.9	26	19.6	15	28	26	15.9
8	3	0.017	1.77	3.7	20	18	35	19	18.6	35	18.2	18	19	35	17.7
7	3	0.017	1.77	3.76	39	20	35	39.3	19	35	19.8	39	20	35	16
6	3	0.017	1.77	3.86	29	19	35	28.7	19.3	34.7	23.9	28	19	35	20.4
5	3	0.017	1.77	3.83	18	14	20	18	14.6	20	41.5	19	15	19	26.4
4	3	0.017	1.77	4.26	50	41	36	49.4	41	35.1	26.1	50	41	36	19.6
3	3	0.017	1.77	4.33	44	29	39	43.7	29	39.3	17.8	44	29	39	14.3
2	3	0.017	1.77	3.81	21	65	30	22	65.6	30	40.3	21	65	30	39.9
1	3	0.017	1.77	3.85	40	11	29	40	10.7	29.3	25.5	40	10	29	24.5
