Cluster Index	Z	x	y	z	
32	4.68	43	63	23
32	4.27	36	63	23
32	4.18	38	61	23
32	4.1	40	65	23
32	4.03	38	63	23
32	4	41	62	23
31	4.05	31	62	24
31	3.72	33	61	25
31	3.59	33	63	25
31	3.58	29	63	25
31	3.5	32	65	24
30	4.23	43	59	23
30	4.01	41	58	23
30	3.87	42	59	25
30	3.38	42	56	23
29	5.38	24	65	24
29	4.39	27	65	23
29	3.96	28	68	23
28	4.38	27	10	19
28	3.78	30	10	20
27	4.75	43	12	28
27	4.51	45	13	27
26	4.41	43	58	34
25	3.65	32	54	34
25	3.64	31	55	36
25	3.36	30	57	39
24	3.64	15	59	24
24	3.4	15	59	26
24	3.15	14	57	23
23	3.84	38	10	19
22	3.75	47	62	23
22	3.23	44	65	25
21	4.41	46	60	33
20	4.52	43	18	18
19	3.87	19	27	37
18	4.27	48	47	36
17	4.32	29	60	22
17	3.7	27	58	23
16	4.09	22	63	24
16	3.29	21	62	22
15	4.1	18	63	27
15	4.1	19	64	25
14	3.76	45	54	32
13	4.09	48	59	23
12	3.85	37	59	22
11	3.97	22	63	26
10	3.53	45	66	32
9	4.1	16	27	26
8	3.7	20	18	35
8	3.34	18	19	35
7	3.76	39	20	35
7	3.36	40	18	35
6	3.86	29	19	35
5	3.83	18	14	20
4	4.26	50	41	36
3	4.33	44	29	39
2	3.81	21	65	30
1	3.85	40	11	29
