Cluster Index	Z	x	y	z	
263	7.55	30	49	22
263	6.93	28	50	22
263	6.55	29	52	24
263	6.42	15	54	19
263	6.42	15	56	19
263	6.42	32	50	23
262	5.94	23	17	13
262	5.67	54	33	20
262	5.57	44	32	15
262	5.49	29	19	14
262	5.47	30	17	13
262	5.44	42	20	13
261	5.96	35	25	44
261	5.37	38	25	46
261	4.89	38	25	44
261	4.59	46	29	45
261	4.38	41	26	44
261	4.18	45	26	44
260	5.72	52	33	17
260	5.09	51	29	16
260	5.04	53	28	21
260	4.54	50	31	18
260	3.56	53	28	16
260	3.5	50	27	21
259	5.33	36	60	39
259	4.97	30	59	42
259	4.97	38	56	44
259	4.93	34	59	43
259	4.85	34	60	41
259	3.78	39	60	40
258	4.1	46	27	22
258	4.1	44	24	18
258	4.07	50	23	23
258	4	48	24	19
258	3.85	48	26	23
258	3.75	48	23	21
257	5.68	11	39	24
257	5.23	9	39	23
257	3.61	12	43	22
257	3.44	11	42	25
256	5.58	29	43	20
256	5.37	35	44	21
256	4.8	30	45	21
256	4.58	31	46	18
256	3.69	38	44	22
256	3.56	28	44	17
255	5.33	24	60	18
255	4.83	22	59	19
255	4.38	26	63	18
255	4.37	24	63	19
255	4.35	23	56	18
255	3.87	23	61	20
254	4.72	43	27	38
254	4.33	44	31	35
254	4.16	46	31	37
253	5.34	49	65	24
253	5.17	46	68	26
253	5.1	44	69	26
252	4.37	20	35	20
252	4.36	15	35	20
252	4.2	18	32	20
252	4.2	21	37	21
252	3.65	16	31	20
252	3.38	14	38	20
251	5.03	43	33	43
251	4.78	45	35	45
251	4.75	46	34	43
251	3.99	48	36	45
251	3.74	48	38	43
250	4.95	37	29	35
250	4.71	35	35	36
250	4.15	35	32	36
250	3.93	33	31	36
250	3.43	36	29	33
249	5.21	13	46	14
249	4.67	11	43	15
249	4.57	14	43	16
249	3.84	15	46	12
249	3.53	11	41	14
248	5.49	42	31	26
248	5.03	35	30	26
248	4.49	36	35	27
248	4.13	37	33	28
247	4.81	37	51	30
247	4.81	37	49	31
247	4.44	38	47	32
247	4	35	49	31
247	3.64	36	51	28
247	3.5	40	49	28
246	4.94	50	26	36
246	4.76	52	27	36
246	4.23	49	30	35
246	4.21	50	29	37
245	5.3	14	46	23
245	5.25	12	47	21
245	4.61	12	46	25
245	4.23	11	46	23
245	4.19	15	48	21
245	3.28	13	49	26
244	5.12	15	28	16
244	4.33	12	24	19
244	4.25	13	27	17
244	4.19	14	28	19
244	3.17	11	26	20
243	5.01	18	49	12
243	4.66	20	50	13
243	4.33	17	53	12
242	5.18	46	53	18
242	4.88	46	53	15
242	4.56	46	52	13
242	4.3	47	50	13
241	5.01	42	51	13
241	4.4	44	49	11
241	4.23	42	48	16
241	3.34	40	50	14
241	3.25	43	53	13
240	4.66	19	19	42
240	4.38	22	20	41
240	4.33	24	17	39
240	4.11	24	19	40
240	3.46	20	17	40
239	5.06	49	32	29
239	4.42	50	34	28
239	4.21	49	32	27
238	5.26	12	58	25
238	5.03	12	56	25
238	4.89	12	59	22
237	5.89	44	17	36
237	5.8	43	14	33
236	4.37	21	20	16
236	4.14	23	20	15
236	3.85	25	22	16
236	3.53	18	21	18
235	4.36	37	47	39
235	4.35	35	48	39
234	4.22	22	35	45
234	4.1	20	34	45
234	3.44	20	34	43
234	3.34	24	34	44
233	3.91	43	56	30
233	3.68	46	55	29
233	3.67	47	54	31
233	3.65	41	57	29
233	3.34	45	53	28
232	4.77	24	53	42
232	4.15	23	51	42
232	3.76	23	52	44
231	5.33	29	28	36
231	3.37	26	33	33
231	3.24	28	31	35
230	5.25	15	24	36
230	5.01	16	27	35
230	3.43	13	27	38
229	4.68	26	30	18
229	4.27	23	29	20
229	3.68	23	32	17
228	4.45	16	24	22
228	4.24	14	22	21
228	3.54	15	23	19
227	5.16	16	51	14
227	3.79	15	52	16
227	3.77	13	49	16
226	5.11	39	36	30
226	3.99	36	39	31
226	3.66	37	35	29
225	4.33	51	60	21
225	4.15	53	58	24
225	3.97	51	60	25
225	3.67	51	61	23
224	3.9	36	65	39
224	3.88	33	65	38
224	3.83	31	65	37
223	4.77	31	41	20
223	4.33	34	42	19
223	4.26	31	39	20
223	3.55	33	40	18
222	4.38	52	34	36
222	4.26	50	35	34
222	3.65	54	34	36
222	3.48	54	36	33
221	5.52	37	33	46
221	4.71	39	34	44
220	3.93	31	20	37
220	3.92	31	18	38
220	3.64	31	18	36
220	3.55	29	17	35
220	3.34	29	19	37
219	5.04	21	34	18
219	4.54	22	36	18
218	4.16	37	16	15
218	3.9	39	20	17
218	3.44	40	18	16
217	5.47	24	38	45
217	3.64	21	37	47
217	3.47	22	40	47
216	4.26	27	24	24
216	3.75	25	22	25
216	3.44	24	20	24
215	4.68	18	30	15
215	3.94	18	28	16
215	3.69	19	30	17
215	3.61	21	28	17
214	4.34	34	42	30
214	3.95	32	41	28
214	3.85	32	43	30
213	4.17	26	48	33
213	3.87	23	48	31
213	3.86	25	47	31
213	3.49	23	50	32
212	5.34	19	33	17
212	4.27	17	34	14
212	3.59	17	32	15
211	4.46	56	34	18
211	4.32	54	34	17
211	3.76	57	32	18
210	4.19	22	46	12
210	4.04	20	46	11
210	3.87	20	48	11
209	4.77	29	48	31
209	4.03	31	47	31
208	4.35	34	37	32
208	4.04	35	34	33
207	5.25	38	13	34
207	5.08	41	13	33
207	4.53	39	15	34
206	4.84	43	50	30
206	4.15	40	51	29
205	4.41	30	25	25
205	3.62	32	28	23
205	3.55	34	30	23
204	4.47	26	35	29
204	3.69	28	34	28
203	4.69	40	37	21
203	4.02	42	36	19
202	4.25	34	27	36
201	4.68	31	28	44
201	4.13	28	28	45
200	4.5	20	24	20
200	4.11	23	24	18
200	3.6	22	26	19
199	4.6	23	48	16
199	4.32	25	53	17
198	4.58	42	28	25
197	4.34	44	38	42
197	4.15	42	37	42
196	3.84	43	22	38
195	4.48	40	29	41
195	4.02	38	30	41
194	5.21	47	19	40
194	4.98	44	18	41
193	4.83	36	55	39
193	3.85	36	52	37
193	3.77	36	50	37
192	4.99	24	41	41
192	4.02	21	42	42
191	4.48	18	21	37
191	4.3	19	20	40
191	3.86	18	22	40
190	5.42	27	26	48
190	3.34	31	24	47
189	4.79	34	47	28
189	4.3	36	47	27
189	3.92	33	44	27
188	4.67	24	27	28
188	4.1	22	26	27
187	4.96	43	28	47
186	4.58	32	31	11
186	3.97	35	32	11
185	4.05	38	13	12
185	4.03	40	12	13
185	3.75	38	12	14
184	4.47	40	45	17
184	4.18	39	43	16
183	4.8	54	43	22
182	4.44	24	39	13
182	3.46	24	42	13
181	4.32	8	38	33
181	3.6	8	37	35
181	3.56	8	40	31
180	4.04	23	19	21
180	3.93	23	21	21
179	5.19	44	38	45
179	3.43	43	41	46
178	4.9	38	22	34
177	4.51	42	38	47
177	4.15	42	35	47
177	3.2	43	33	48
176	4.33	31	14	35
176	4.25	33	15	33
175	3.91	10	42	18
175	3.53	12	40	16
175	3.44	10	41	16
174	4.14	15	44	25
174	3.97	15	46	26
173	5.93	35	37	18
