Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	6	3.71e-05	4.43	4.94	46	44	10	46.3	44.3	10.1	82.1	46	44	10	54.1
12	5	0.000248	3.61	3.94	36	42	21	37.1	43.4	20.8	57.3	37	44	21	47.3
11	4	0.00189	2.72	3.69	33	35	23	32.5	35.5	23	47.4	32	35	23	41.3
10	4	0.00189	2.72	3.35	43	34	47	43.7	34	47.2	50.7	43	34	47	44.6
9	4	0.00189	2.72	3.73	30	46	20	30.5	45	19.5	161	31	45	19	95.8
8	4	0.00189	2.72	3.76	52	34	26	51.7	33.5	26.5	40.7	52	34	26	29.8
7	3	0.017	1.77	3.63	33	28	30	32.7	28.3	30	72.5	32	29	29	51.8
6	3	0.017	1.77	3.32	39	26	48	38	25.3	48	60.9	39	26	48	48.9
5	3	0.017	1.77	3.79	28	42	20	28.3	42	20.3	108	28	43	20	68.9
4	3	0.017	1.77	4.12	52	31	22	51.1	30.7	22.3	33.9	52	31	22	26.1
3	3	0.017	1.77	3.66	48	54	27	48.6	53	27.6	22.8	49	52	28	19.3
2	3	0.017	1.77	3.45	53	46	18	52.7	46.3	18.7	42.3	53	46	19	36.8
1	3	0.017	1.77	4.32	54	29	23	54	29	23	25.2	54	29	23	21.1
