Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
44	23	1.35e-15	14.9	5.7	39	52	45	42.2	48.1	44.6	33.2	39	52	45	12.7
43	21	1.47e-14	13.8	4.52	23	50	44	22.1	46.7	44.9	16.7	22	47	45	9.63
42	16	8.33e-12	11.1	4.81	31	44	49	32.9	43.5	48.6	21.5	31	44	49	15.9
41	14	1.26e-10	9.9	4.29	44	41	29	45.2	40.2	29.6	7.79	45	39	31	6.12
40	10	5.96e-08	7.22	4.1	19	17	12	19.9	17.7	12	58.4	23	17	12	44.3
39	9	2.38e-07	6.62	4.12	25	58	19	24.5	60.9	19.9	30.8	24	63	20	16.1
38	8	1.13e-06	5.95	5.49	49	47	39	48.5	46.9	39.8	15.9	47	48	41	10.6
37	8	1.13e-06	5.95	4.18	37	51	47	36.5	51.3	46.6	18.7	35	53	46	14.9
36	6	3.71e-05	4.43	4.56	38	54	19	37.6	54.2	18.2	26.8	37	55	17	18.8
35	6	3.71e-05	4.43	4.16	48	48	19	47.3	48.5	18.2	28.3	46	48	18	17.2
34	5	0.000248	3.61	3.83	13	39	41	13.4	40	41	9	13	38	41	8.04
33	5	0.000248	3.61	4.34	49	51	23	50	50	23.6	14.8	50	50	24	11.2
32	5	0.000248	3.61	4.28	37	46	49	37.4	46.7	48.4	19.7	37	46	49	17
31	5	0.000248	3.61	4.09	29	11	20	27.3	10	19.8	20.9	29	11	20	11.7
30	5	0.000248	3.61	3.85	40	11	20	41.1	12	19.8	27.4	40	12	19	17.6
29	5	0.000248	3.61	3.66	41	39	44	40.4	38.8	44.8	6.48	41	39	45	5
28	5	0.000248	3.61	3.63	33	50	46	32.4	49.6	46.2	14.8	34	49	47	11.5
27	5	0.000248	3.61	4.02	49	46	37	49.4	46.4	36.8	9.07	50	46	36	6.62
26	5	0.000248	3.61	4.13	31	55	46	30.6	54	46.2	20.8	30	54	46	15.1
25	5	0.000248	3.61	4.25	35	14	12	34	13.2	12	47.4	35	14	12	25.8
24	4	0.00189	2.72	4.08	34	51	19	34	52.4	17.8	32.5	34	53	17	23.2
23	4	0.00189	2.72	3.93	28	42	50	28	41.5	50	21.9	28	41	50	15.2
22	4	0.00189	2.72	3.75	29	31	41	29	31.5	41.7	7.74	29	32	43	6.49
21	4	0.00189	2.72	3.79	24	66	31	25.4	65.8	31.5	19.2	25	66	31	16.2
20	4	0.00189	2.72	3.33	24	46	19	23.5	44.8	20	14.3	24	45	20	11.4
19	4	0.00189	2.72	3.91	53	44	25	52.5	44.5	25	16.1	53	45	25	12.6
18	4	0.00189	2.72	3.83	34	31	42	34.2	32.2	41.3	6.23	34	31	42	5.41
17	4	0.00189	2.72	4.34	29	47	48	27.8	47.7	47.5	16.6	29	47	48	14.5
16	4	0.00189	2.72	3.3	29	68	34	27.8	68	33.8	26.6	29	68	34	20.8
15	4	0.00189	2.72	4.3	25	51	47	26.4	52	47	16.2	28	53	47	11.7
14	4	0.00189	2.72	3.72	25	36	27	25.7	36.2	27.5	5.7	26	36	28	4.99
13	3	0.017	1.77	3.45	54	44	19	54	43.7	18	9.63	54	44	19	8.47
12	3	0.017	1.77	3.79	39	21	12	38	21	12	52.9	37	21	12	52.6
11	3	0.017	1.77	3.94	24	44	49	24.6	44	48.7	12.3	25	43	48	9.3
10	3	0.017	1.77	3.26	34	48	17	34.3	48.7	16.7	33.2	34	49	16	30.6
9	3	0.017	1.77	3.42	52	47	17	52	46	16.7	13.6	52	47	17	9.24
8	3	0.017	1.77	4.86	50	57	24	49.4	56.4	24	11.9	49	56	23	10.7
7	3	0.017	1.77	3.38	29	41	43	30	41.3	43.3	5.41	31	42	43	4.89
6	3	0.017	1.77	4.32	44	40	40	44.3	40.3	40	4.53	44	40	39	4.27
5	3	0.017	1.77	3.46	9	36	27	8.67	36	26.7	21.8	9	36	26	12.4
4	3	0.017	1.77	3.37	45	52	24	44	51.7	24.7	6.67	45	52	24	6.55
3	3	0.017	1.77	3.28	38	41	26	38.7	42	26.7	7.12	39	43	27	5.78
2	3	0.017	1.77	3.87	44	52	43	43	52.6	43	12.2	44	52	43	11.3
1	3	0.017	1.77	3.9	18	50	42	18	50	42	11	17	49	42	9.68
