Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
74	21	1.47e-14	13.8	4.98	33	52	18	36.3	53.1	18.5	78.6	38	54	18	39.5
73	11	9.61e-09	8.02	4.13	13	53	28	14.2	52.8	28.8	34.7	12	53	28	19.5
72	10	5.96e-08	7.22	4.16	21	56	39	23.6	55.7	40.4	42.4	20	55	39	27.9
71	9	2.38e-07	6.62	4.76	19	56	19	19.1	58	19.3	79.4	19	60	20	45
70	9	2.38e-07	6.62	4.56	39	44	27	38.7	43	26.4	24.3	39	43	27	16
69	9	2.38e-07	6.62	4.56	39	57	41	39.4	58.5	41	35.7	39	57	41	21.4
68	8	1.13e-06	5.95	3.61	35	55	38	36	56.2	39.2	23.6	37	57	41	15.6
67	8	1.13e-06	5.95	5.05	35	58	34	35.4	57.5	34.3	28	35	58	34	17.5
66	8	1.13e-06	5.95	3.73	22	47	45	22.7	45.9	46	35.7	22	45	46	25.8
65	7	6.14e-06	5.21	4.96	48	40	35	48.9	40.3	34.7	19.9	48	40	35	15.9
64	7	6.14e-06	5.21	4.15	12	32	20	13.1	32.7	19.6	35.2	12	33	19	26.2
63	7	6.14e-06	5.21	3.79	28	53	16	29	54.7	15.6	58.7	28	54	16	40.7
62	7	6.14e-06	5.21	4.5	14	47	25	13.3	47	25.4	71.2	12	46	25	29.4
61	6	3.71e-05	4.43	4.42	32	50	27	32	49.7	26.6	32.7	31	50	27	24.7
60	6	3.71e-05	4.43	4.25	43	53	40	43.6	54.3	39.5	58.1	43	56	40	27.7
59	6	3.71e-05	4.43	3.44	29	47	19	29.7	48.5	18.2	65.6	30	49	17	49.6
58	6	3.71e-05	4.43	4.73	23	49	45	24.1	50.1	45.1	28.7	25	50	46	21.1
57	6	3.71e-05	4.43	4.85	35	55	45	35.9	53.9	45.2	57.7	35	55	45	35.7
56	6	3.71e-05	4.43	3.38	41	46	46	41.8	45.2	45.5	28.4	41	47	46	23.2
55	6	3.71e-05	4.43	5.07	30	68	34	28.4	67.7	33.9	79.8	29	68	34	57.6
54	6	3.71e-05	4.43	4.34	33	46	30	32	45.8	30	44.8	32	45	30	31.9
53	5	0.000248	3.61	4.99	50	50	24	49.8	50.7	23.4	50.1	50	50	24	34.1
52	5	0.000248	3.61	4.07	48	48	23	46.4	48.2	21.6	42.7	48	48	23	26.3
51	5	0.000248	3.61	4.6	27	43	21	26.6	43.8	21.2	49.8	27	44	21	34.6
50	5	0.000248	3.61	3.79	22	36	45	22.8	36	44.6	18	22	36	45	16.4
49	5	0.000248	3.61	3.93	13	52	25	14.2	52.4	24.8	30.9	14	53	24	25.8
48	5	0.000248	3.61	3.7	54	42	38	54.2	42	38	19.9	55	43	37	15.6
47	5	0.000248	3.61	4.22	39	52	45	40.1	51.8	44.6	55.7	39	52	45	32.8
46	5	0.000248	3.61	4.68	34	45	27	33.6	45.3	27.2	43.7	33	44	27	36.7
45	5	0.000248	3.61	4.53	43	57	34	43	57	34	21.5	44	58	34	16
44	4	0.00189	2.72	3.84	22	59	21	21.5	58.5	21	20.8	21	59	21	17.8
43	4	0.00189	2.72	4.25	33	49	21	32.9	49.7	21.7	58.6	32	49	21	39.4
42	4	0.00189	2.72	3.9	19	52	38	19.3	52.5	37.5	26.5	19	53	37	20.8
41	4	0.00189	2.72	3.86	40	69	30	39.5	69	30.7	42.9	38	69	32	36.7
40	4	0.00189	2.72	3.63	36	46	17	35.3	47.2	16.7	83.2	35	48	17	65.2
39	4	0.00189	2.72	3.72	29	51	19	28.5	50.5	18.7	57.5	27	49	19	50.7
38	4	0.00189	2.72	4.03	46	54	34	45.5	53.5	32.8	18.6	46	54	34	14.6
37	4	0.00189	2.72	3.98	36	52	47	36.8	51.5	47	54.1	36	52	47	40.4
36	4	0.00189	2.72	4.78	8	34	20	8.68	34.2	19.1	34.4	10	35	18	30.4
35	4	0.00189	2.72	3.79	23	31	46	23	31.7	46.2	32.5	22	32	47	21.5
34	4	0.00189	2.72	3.52	49	49	21	49.7	49.3	19.8	32.9	51	50	19	22.6
33	4	0.00189	2.72	4.26	18	27	37	17.8	26.7	37.2	18.7	18	27	37	15.5
32	4	0.00189	2.72	3.73	50	45	35	49	45.2	34.3	14.3	49	45	34	13.1
31	3	0.017	1.77	4.29	53	45	20	53	45	20.9	31.4	53	45	20	20.9
30	3	0.017	1.77	3.63	20	26	44	20	26.3	44.7	40.8	20	27	45	33.2
29	3	0.017	1.77	3.96	35	51	34	35.9	51.9	34.9	16.9	36	52	35	13.7
28	3	0.017	1.77	4.17	16	56	21	15.4	56.3	20.7	26.8	15	56	21	24.6
27	3	0.017	1.77	4.37	21	31	44	21	31.3	44.6	19.6	21	31	44	16.5
26	3	0.017	1.77	3.64	43	38	38	43	38.3	38	11.6	44	38	37	9.78
25	3	0.017	1.77	5.62	19	46	27	19.3	45.7	27	22.7	19	46	27	15.5
24	3	0.017	1.77	4.27	34	34	27	33.1	34	27	50.7	32	34	27	43.2
23	3	0.017	1.77	3.86	22	27	28	22.9	26.7	27.7	31.7	23	27	27	21.4
22	3	0.017	1.77	3.73	32	43	29	31.7	42.4	29	37.7	32	42	29	30.6
21	3	0.017	1.77	4.2	53	50	26	53	49.7	26.3	16.4	53	50	27	14.9
20	3	0.017	1.77	4.17	43	9	27	43.6	9.95	26.7	21.9	44	11	26	16.6
19	3	0.017	1.77	3.99	26	8	26	26	8	26.9	20.8	26	8	27	19
18	3	0.017	1.77	4.18	43	48	18	43	47.4	18.3	94.2	43	48	18	63.3
17	3	0.017	1.77	3.63	21	20	37	21.6	20	37.3	16	22	20	37	14.6
16	3	0.017	1.77	3.88	37	70	24	37.7	69.7	24	38.3	37	70	24	34.5
15	3	0.017	1.77	4.51	12	20	31	12	19.7	31	22.1	12	20	31	15.6
14	3	0.017	1.77	4.64	30	69	30	29	69	30.6	61.6	28	69	31	45.1
13	3	0.017	1.77	3.94	30	57	35	29.4	58	36	13.9	30	57	35	13.3
12	3	0.017	1.77	4.35	25	61	32	25.3	61	31.7	24	25	61	32	18.6
11	3	0.017	1.77	4.01	46	56	23	46.3	55.1	22.7	17	47	55	23	16.6
10	3	0.017	1.77	3.54	18	58	34	19	58	34.6	34.1	18	58	34	24.4
9	3	0.017	1.77	4.73	50	52	26	49.1	52.6	25.7	23.1	50	52	26	20.7
8	3	0.017	1.77	4.04	27	47	17	27.3	46.4	17	103	27	47	17	75.8
7	3	0.017	1.77	4.69	56	41	18	56.3	41.6	17.4	26.2	56	41	18	19.2
6	3	0.017	1.77	3.95	27	54	45	26.7	53.4	45	48.3	27	54	45	38.4
5	3	0.017	1.77	4.34	17	52	39	17.9	52.3	39.6	23.7	18	52	40	20.9
4	3	0.017	1.77	4.11	31	55	46	31	54	46	37	31	54	46	34.1
3	3	0.017	1.77	3.6	30	44	17	29.7	43.7	17.6	113	30	44	18	95
2	3	0.017	1.77	3.95	29	56	44	29	56	44	40.7	29	56	44	35.4
1	3	0.017	1.77	3.58	26	60	15	26.3	60	15	31.5	26	60	15	26.1
